tn;begin;end
1003589;01.01.2018;31.12.9999
1003590;29.12.2009;01.04.3011
1003590;15.09.2020;31.12.9999
1003591;20.07.2020;31.12.9999
1003592;01.11.2019;31.12.9999
1003623;20.03.2012;31.12.9999
1003624;02.10.2017;31.12.9999
1003625;21.12.2018;31.12.9999
1003626;01.09.2017;31.12.9999
1003627;09.01.2020;31.12.9999
1003628;03.02.2020;31.12.9999
1003632;09.09.2019;31.12.9999
1003633;01.01.2018;31.12.9999
1003633;22.10.2018;31.12.9999
1003634;01.06.2018;31.12.9999
1003635;16.01.2017;31.12.9999
1003636;09.01.2017;31.12.9999
1003637;01.01.2020;31.12.9999
1003638;01.08.2014;31.12.9999
1003639;01.09.2017;31.12.9999
1003640;03.11.2017;31.12.9999
1003641;03.11.2017;31.12.9999
1003643;24.07.2003;31.12.9999
1003644;16.10.2019;31.12.9999
1003645;03.03.2008;31.12.9999
1003646;11.04.2017;31.12.9999
1003647;21.07.2017;31.12.9999
1003648;01.05.2013;31.12.9999
1003649;19.06.2018;31.12.9999
1003650;01.01.2016;31.12.9999
1003650;06.09.2017;31.12.9999
1003651;01.06.2010;31.12.9999
1003652;11.05.2018;31.12.9999
1003653;08.12.2017;31.12.9999
1003654;01.09.2019;31.12.9999
1003656;02.09.2013;31.12.9999
1003657;01.12.2015;31.12.9999
1003658;03.04.2017;31.12.9999
1003659;26.01.2012;31.12.9999
1003660;12.01.2016;31.12.9999
1003662;01.01.2016;31.12.9999
1003662;11.03.2019;31.12.9999
1003664;15.01.2018;31.12.9999
1003665;08.07.2019;31.12.9999
1003666;17.02.2015;31.12.9999
1003669;02.07.1999;31.12.9999
1003670;01.04.2015;31.12.9999
1003671;01.03.2018;31.12.9999
1003672;01.04.2015;31.12.9999
1003673;01.09.2015;31.12.9999
1003674;20.10.2018;31.12.9999
1003675;15.10.2018;31.12.9999
1003676;08.02.2018;31.12.9999
1010001;15.10.2018;31.12.9999
1010002;01.08.2018;31.12.9999
1010003;01.07.2016;31.12.9999
1010004;02.07.2018;31.12.9999
1010005;14.07.2016;31.12.9999
1010006;14.09.2020;31.12.9999
1010007;25.07.2016;31.12.9999
1010008;01.02.2012;31.12.9999
1010009;09.01.2017;31.12.9999
1010010;25.07.2016;31.12.9999
1010011;17.10.2016;31.12.9999
1010014;08.10.2014;31.12.9999
1010016;03.07.2019;31.12.9999
1010017;02.05.2007;31.12.9999
1010018;01.02.2014;31.12.9999
1010019;02.05.2007;31.12.9999
1010020;03.07.2018;31.12.9999
1010022;01.02.2014;31.12.9999
1010023;01.03.2009;31.12.9999
1010024;02.05.2007;31.12.9999
1010026;13.01.2020;31.12.9999
1010027;23.01.2001;31.12.9999
1010027;02.06.2014;31.12.9999
1010028;14.01.2011;31.12.9999
1010029;15.07.2015;31.12.9999
1010030;02.05.2007;31.12.9999
1010033;01.07.2018;31.12.9999
1010035;03.07.2018;31.12.9999
1010037;01.02.2014;31.12.9999
1010039;01.02.2011;31.12.9999
1010040;02.11.2015;31.12.9999
1010042;02.10.2014;31.12.9999
1010045;01.07.2018;31.12.9999
1010046;01.06.2017;31.12.9999
1010047;01.02.2017;31.12.9999
1010048;01.02.2017;31.12.9999
1010048;01.09.2018;31.12.9999
1010050;17.05.2010;31.12.9999
1010051;01.01.2013;31.12.9999
1010053;19.03.2020;31.12.9999
1010054;13.01.2020;31.12.9999
1010055;01.07.2016;31.12.9999
1010056;01.01.2019;31.12.9999
1010057;01.02.2017;31.12.9999
1010058;22.01.2019;31.12.9999
1010059;01.08.2013;31.12.9999
1010060;23.01.2008;31.12.9999
1010061;01.08.2013;31.12.9999
1010063;12.12.2011;31.12.9999
1010064;01.07.2018;31.12.9999
1010065;10.06.2019;31.12.9999
1010066;20.02.2019;31.12.9999
1010067;01.03.2010;31.12.9999
1010068;01.06.2015;31.12.9999
1010069;14.07.2015;31.12.9999
1010070;01.12.2006;31.12.9999
1010071;16.12.2010;31.12.9999
1010072;22.01.2019;31.12.9999
1010073;03.07.2018;31.12.9999
1010074;01.02.2013;31.12.9999
1010075;01.07.2018;31.12.9999
1010076;07.04.2014;31.12.9999
1010077;03.07.2018;31.12.9999
1010079;03.07.2018;31.12.9999
1010081;09.01.2008;31.12.9999
1010082;01.02.2007;31.12.9999
1010084;03.07.2018;31.12.9999
1010085;24.09.2018;31.12.9999
1010087;17.02.2014;31.12.9999
1010088;01.02.2013;31.12.9999
1010089;01.11.2013;31.12.9999
1010090;16.11.2010;31.12.9999
1010091;11.11.2013;31.12.9999
1010092;03.07.2018;31.12.9999
1010093;22.01.2019;31.12.9999
1010095;01.07.2019;31.12.9999
1010097;18.05.2007;31.12.9999
1010098;16.09.2013;31.12.9999
1010100;09.01.2008;31.12.9999
1010101;07.11.2019;31.12.9999
1010102;17.03.2015;31.12.9999
1010103;10.06.2019;31.12.9999
1010104;01.07.2018;31.12.9999
1010106;01.02.2014;31.12.9999
1010107;03.07.2018;31.12.9999
1010109;22.04.2019;31.12.9999
1010110;01.02.2014;31.12.9999
1010111;01.11.2014;31.12.9999
1010112;01.04.2008;31.12.9999
1010113;05.06.1987;31.12.9999
1010115;10.01.2012;31.12.9999
1010116;01.12.1995;31.12.9999
1010118;22.04.2004;31.12.9999
1010119;01.08.1993;31.12.9999
1010120;15.08.2012;31.12.9999
1010121;10.09.1996;31.12.9999
1010123;01.09.2016;31.12.9999
1010124;08.09.1993;31.12.9999
1010125;22.01.2014;31.12.9999
1010126;26.12.2006;31.12.9999
1010128;01.03.1998;31.12.9999
1010132;09.09.1996;31.12.9999
1010133;01.03.2004;31.12.9999
1010134;14.01.2015;31.12.9999
1010135;21.09.2009;31.12.9999
1010136;02.09.2004;31.12.9999
1010137;07.06.2012;31.12.9999
1010138;01.04.2018;31.12.9999
1010139;01.06.2008;31.12.9999
1010141;06.11.1996;29.12.9999
1010142;06.08.2002;31.12.9999
1010144;01.04.2015;31.12.9999
1010146;17.04.2015;31.12.9999
1010147;11.01.1991;31.12.9999
1010149;01.08.2006;31.12.9999
1010150;01.07.1999;31.12.9999
1010151;11.12.1990;31.12.9999
1010152;16.06.2003;31.12.9999
1010153;05.09.2007;31.12.9999
1010154;08.11.2010;31.12.9999
1010155;04.03.1992;31.12.9999
1010157;29.01.1990;31.12.9999
1010158;23.06.2010;31.12.9999
1010159;03.04.2006;31.12.9999
1010160;03.10.1996;31.12.9999
1010162;08.09.1993;31.12.9999
1010163;25.02.2009;31.12.9999
1010164;26.11.2019;31.12.9999
1010166;22.12.2006;31.12.9999
1010167;19.03.1992;31.12.9999
1010168;11.08.2003;31.12.9999
1010169;20.06.2016;31.12.9999
1010171;07.11.2007;31.12.9999
1010172;02.03.1992;31.12.9999
1010173;01.01.2019;31.12.9999
1010174;12.07.2005;31.12.9999
1010175;01.07.2014;31.12.9999
1010176;03.04.2000;31.12.9999
1010177;01.01.2007;31.12.9999
1010178;09.03.2010;31.12.9999
1010179;01.10.2010;31.12.9999
1010180;15.12.2002;31.12.9999
1010181;04.05.2008;31.12.9999
1010182;04.12.2019;31.12.9999
1010183;15.05.2012;31.12.9999
1010184;14.10.2002;31.12.9999
1010185;18.09.2003;31.12.9999
1010186;01.11.2002;31.12.9999
1010188;04.09.2007;31.12.9999
1010189;08.10.1991;31.12.9999
1010190;04.10.2005;31.12.9999
1010191;26.05.1981;31.12.9999
1010192;01.12.2013;31.12.9999
1010193;11.06.1991;31.12.9999
1010196;25.07.2005;31.12.9999
1010197;01.06.2000;31.12.9999
1010199;19.08.2002;31.12.9999
1010200;07.09.2006;31.12.9999
1010201;05.04.2007;31.12.9999
1010203;02.08.2007;31.12.9999
1010204;28.07.2009;31.12.9999
1010205;24.11.1999;31.12.9999
1010206;01.04.2002;31.12.9999
1010208;06.05.2020;31.12.9999
1010209;03.10.2016;31.12.9999
1010210;01.09.2018;31.12.9999
1010211;05.07.2010;31.12.9999
1010212;08.02.2000;31.12.9999
1010213;11.01.1999;31.12.9999
1010215;02.10.2006;31.12.9999
1010216;06.09.1996;31.12.9999
1010218;24.09.1993;31.12.9999
1010219;01.10.1993;31.12.9999
1010220;01.11.2019;31.12.9999
1010221;16.07.1999;31.12.9999
1010222;14.11.2016;31.12.9999
1010224;01.09.2016;31.12.9999
1010226;03.04.2017;31.12.9999
1010227;13.02.1992;31.12.9999
1010228;03.05.2000;31.12.9999
1010229;01.09.2016;31.12.9999
1010230;03.01.2001;31.12.9999
1010231;01.12.2006;31.12.9999
1010232;24.07.1992;31.12.9999
1010233;18.08.2006;31.12.9999
1010234;15.03.2004;31.12.9999
1010235;03.02.1997;31.12.9999
1010236;20.07.1992;31.12.9999
1010237;20.03.2008;31.12.9999
1010239;18.04.2000;31.12.9999
1010240;16.12.1991;31.12.9999
1010241;03.04.2015;31.12.9999
1010243;17.04.2002;31.12.9999
1010244;13.09.2006;31.12.9999
1010246;03.10.2003;31.12.9999
1010247;01.09.2010;31.12.9999
1010248;17.04.2008;31.12.9999
1010250;08.09.1999;31.12.9999
1010251;15.07.2008;31.12.9999
1010252;08.07.2013;31.12.9999
1010253;27.07.2007;31.12.9999
1010254;13.08.2007;31.12.9999
1010255;01.02.2000;31.12.9999
1010256;01.10.2009;31.12.9999
1010259;01.08.2006;31.12.9999
1010261;15.11.2018;31.12.9999
1010262;14.01.1997;31.12.9999
1010263;20.01.2004;31.12.9999
1010264;03.06.2010;31.12.9999
1010265;01.09.2016;31.12.9999
1010266;01.04.1999;31.12.9999
1010267;01.02.2010;31.12.9999
1010268;09.10.2006;31.12.9999
1010269;22.06.2009;31.12.9999
1010271;29.04.2002;31.12.9999
1010271;10.06.2013;31.12.9999
1010273;12.03.2018;31.12.9999
1010274;24.08.2010;31.12.9999
1010275;21.09.2010;31.12.9999
1010277;15.03.2011;31.12.9999
1010278;16.03.2011;31.12.9999
1010279;17.03.2011;31.12.9999
1010280;27.09.2012;31.12.9999
1010281;23.09.2010;31.12.9999
1010282;28.08.2012;31.12.9999
1010283;20.11.2012;31.12.9999
1010285;18.04.2014;31.12.9999
1010287;04.09.2013;31.12.9999
1010289;02.12.2019;31.12.9999
1010290;06.02.2014;31.12.9999
1010291;02.06.2014;31.12.9999
1010293;21.01.2009;31.12.9999
1010295;01.04.2019;31.12.9999
1010296;23.03.2011;31.12.9999
1010297;04.09.1995;31.12.9999
1010300;11.09.1995;31.12.9999
1010306;07.04.2014;31.12.9999
1010307;25.07.2019;31.12.9999
1010308;01.08.2011;31.12.9999
1010309;21.09.2010;31.12.9999
1010311;30.09.2011;31.12.9999
1010312;01.04.2015;31.12.9999
1010313;01.11.2011;31.12.9999
1010314;09.04.2018;31.12.9999
1010319;20.02.2012;31.12.9999
1010320;23.04.2012;31.12.9999
1010321;03.05.2018;31.12.9999
1010323;17.02.2017;31.12.9999
1010325;07.03.2013;31.12.9999
1010327;31.12.2018;31.12.9999
1010328;02.06.2014;31.12.9999
1010329;01.11.2014;31.12.9999
1010330;30.07.2014;31.12.9999
1010333;25.09.2013;31.12.9999
1010335;09.10.2018;31.12.9999
1010336;08.09.2014;31.12.9999
1010338;28.12.2018;31.12.9999
1010339;25.03.2015;31.12.9999
1010340;26.12.2016;31.12.9999
1010341;20.07.2015;31.12.9999
1010342;18.10.2019;31.12.9999
1010343;18.10.2019;31.12.9999
1010345;06.10.2015;31.12.9999
1010347;19.10.2015;31.12.9999
1010348;07.09.2015;31.12.9999
1010349;27.03.2018;31.12.9999
1010351;17.11.2016;31.12.9999
1010352;01.11.2016;31.12.9999
1010353;07.09.1993;31.12.9999
1010354;29.12.2012;31.12.9999
1010355;18.01.2006;31.12.9999
1010356;26.10.2010;31.12.9999
1010357;12.01.1983;31.12.9999
1010358;10.10.1989;31.12.9999
1010360;15.09.2003;31.12.9999
1010361;24.08.2009;31.12.9999
1010364;09.02.2011;31.12.9999
1010365;28.09.2016;31.12.9999
1010375;18.05.1990;31.12.9999
1010376;10.09.2001;31.12.9999
1010377;01.07.1999;31.12.9999
1010378;02.08.1993;31.12.9999
1010379;18.09.2014;31.12.9999
1010380;01.06.2007;31.12.9999
1010381;01.06.2011;31.12.9999
1010382;01.06.2004;31.12.9999
1010383;25.01.2017;31.12.9999
1010384;01.10.2004;31.12.9999
1010385;11.05.1999;31.12.9999
1010386;28.09.2009;31.12.9999
1010387;28.06.2000;31.12.9999
1010388;30.12.2013;31.12.9999
1010389;01.02.2016;31.12.9999
1010390;22.09.1999;31.12.9999
1010391;23.09.1999;31.12.9999
1010392;24.01.2005;31.12.9999
1010393;01.06.2019;31.12.9999
1010396;18.02.2020;31.12.9999
1010398;10.10.2005;31.12.9999
1010400;05.07.1994;31.12.9999
1010402;12.02.2007;31.12.9999
1010403;21.02.2007;31.12.9999
1010405;16.01.2014;31.12.9999
1010407;02.08.1994;31.12.9999
1010408;11.12.2006;31.12.9999
1010409;26.08.2008;31.12.9999
1010410;14.11.2008;31.12.9999
1010411;14.05.2009;31.12.9999
1010412;23.03.2009;31.12.9999
1010413;01.03.2014;31.12.9999
1010414;17.05.2010;31.12.9999
1010416;04.12.2013;31.12.9999
1010417;13.07.2015;31.12.9999
1010418;24.12.2012;31.12.9999
1010419;06.12.2016;31.12.9999
1010420;01.08.2013;31.12.9999
1010421;01.08.2013;31.12.9999
1010422;26.05.2015;31.12.9999
1010423;01.12.2018;31.12.9999
1010424;01.12.2018;31.12.9999
1010425;08.12.2010;31.12.9999
1010425;01.12.2018;31.12.9999
1010427;09.01.2019;31.12.9999
1010427;10.01.2019;31.12.9999
1010428;01.12.2018;31.12.9999
1010430;01.12.2018;31.12.9999
1010431;01.12.2018;31.12.9999
1010432;01.12.2018;31.12.9999
1010433;03.07.2013;31.12.9999
1010434;01.03.2019;31.12.9999
1010436;01.12.2018;31.12.9999
1010439;08.12.2014;31.12.9999
1010440;08.12.2014;31.12.9999
1010441;25.05.2015;31.12.9999
1010442;22.07.2015;31.12.9999
1010443;01.12.2018;31.12.9999
1010444;05.11.1997;31.12.9999
1010446;08.08.2014;31.12.9999
1010447;04.04.2005;31.12.9999
1010449;23.10.2015;31.12.9999
1010450;06.03.2013;31.12.9999
1010451;02.11.2015;31.12.9999
1010452;16.11.2015;31.12.9999
1010453;26.11.2015;31.12.9999
1010454;01.02.2020;31.12.9999
1010455;14.01.2016;31.12.9999
1010456;31.08.2018;31.12.9999
1010457;28.01.2016;31.12.9999
1010458;24.01.2019;31.12.9999
1010460;01.09.2016;31.12.9999
1010461;26.02.2016;31.12.9999
1010463;01.02.2019;31.12.9999
1010464;06.12.2016;31.12.9999
1010465;24.03.2016;31.12.9999
1010466;12.04.2016;31.12.9999
1010468;18.04.2016;31.12.9999
1010470;05.05.2016;31.12.9999
1010474;27.05.2016;31.12.9999
1010476;01.12.2018;31.12.9999
1010478;16.06.2016;31.12.9999
1010485;25.07.2016;31.12.9999
1010487;13.09.2016;31.12.9999
1010488;12.05.2020;31.12.9999
1010489;18.08.2016;31.12.9999
1010490;17.10.2016;31.12.9999
1010491;03.05.2018;31.12.9999
1010493;19.12.2016;31.12.9999
1010494;03.07.2017;31.12.9999
1010495;20.01.2017;31.12.9999
1010499;22.05.2017;31.12.9999
1010501;26.05.2017;31.12.9999
1010502;28.06.2017;31.12.9999
1010503;29.06.2017;31.12.9999
1010504;21.10.2017;31.12.9999
1010505;25.07.2017;31.12.9999
1010507;01.08.2017;31.12.9999
1010510;27.10.2017;31.12.9999
1010511;30.10.2017;31.12.9999
1010513;02.11.2017;31.12.9999
1010514;01.12.2017;31.12.9999
1010515;12.12.2017;31.12.9999
1010517;18.06.2018;31.12.9999
1010518;03.09.2019;31.12.9999
1010519;18.02.2020;31.12.9999
1010520;03.07.2013;31.12.9999
1010523;18.07.2017;31.12.9999
1010525;15.01.2013;31.12.9999
1010527;13.01.2016;31.12.9999
1010528;03.05.2018;31.12.9999
1010529;26.10.2017;31.12.9999
1010530;30.09.2016;31.12.9999
1010531;01.01.2007;31.12.9999
1010532;11.02.2019;31.12.9999
1010537;01.01.2019;31.12.9999
1010538;07.02.2020;31.12.9999
1010540;07.02.2020;31.12.9999
1010541;19.08.2020;31.12.9999
1010542;27.09.2019;31.12.9999
1010543;09.04.2018;31.12.9999
1010549;04.03.2019;31.12.9999
1010553;01.09.2017;31.12.9999
1010554;18.01.2019;31.12.9999
1010555;07.02.2020;31.12.9999
1010557;30.12.2019;31.12.9999
1010568;01.01.2019;31.12.9999
1010569;01.08.2008;31.12.9999
1010573;25.09.2018;31.12.9999
1010574;28.09.2010;31.12.9999
1010575;01.12.1998;31.12.9999
1010578;01.09.2017;31.12.9999
1010582;01.01.2010;31.12.9999
1010588;23.12.2019;31.12.9999
1010593;25.09.2018;31.12.9999
1010595;26.02.2019;31.12.9999
1010596;20.02.2017;31.12.9999
1010599;30.09.2016;31.12.9999
1010602;04.09.2019;31.12.9999
1010606;01.01.2019;31.12.9999
1010609;01.01.2019;31.12.9999
1010610;30.09.2016;31.12.9999
1010611;01.01.2019;31.12.9999
1010613;21.11.2019;31.12.9999
1010614;02.04.2012;31.12.9999
1010620;07.02.2020;31.12.9999
1010621;30.09.2016;31.12.9999
1010624;14.08.2018;31.12.9999
1010625;06.06.2019;31.12.9999
1010626;10.08.2015;31.12.9999
1010628;01.01.2001;31.12.9999
1010630;16.02.2015;31.12.9999
1010635;01.01.2019;31.12.9999
1010637;01.06.2017;31.12.9999
1010638;01.01.2019;31.12.9999
1010642;01.09.2017;31.12.9999
1010646;15.08.2019;31.12.9999
1010647;01.03.2019;31.12.9999
1010649;25.11.2019;31.12.9999
1010651;01.01.2010;31.12.9999
1010652;18.04.2018;31.12.9999
1010652;07.07.2018;31.12.9999
1010654;01.01.2019;31.12.9999
1010655;01.01.2010;31.12.9999
1010656;01.01.2019;31.12.9999
1010659;01.01.2019;31.12.9999
1010660;11.07.2005;31.12.9999
1010661;01.01.2010;31.12.9999
1010665;01.03.2000;31.12.9999
1010669;01.01.2019;31.12.9999
1010670;01.07.2006;31.12.9999
1010674;20.07.2020;31.12.9999
1010675;02.04.2012;31.12.9999
1010677;01.01.2010;31.12.9999
1010680;19.07.2012;31.12.9999
1010682;01.03.2019;31.12.9999
1010685;05.06.2013;31.12.9999
1010686;25.09.2018;31.12.9999
1010688;30.09.2016;31.12.9999
1010689;21.10.2019;31.12.9999
1010691;01.01.2019;31.12.9999
1010692;01.12.2018;31.12.9999
1010693;01.01.2010;31.12.9999
1010694;01.01.2019;31.12.9999
1010696;01.04.2019;31.12.9999
1010697;15.04.2019;31.12.9999
1010701;10.06.2013;31.12.9999
1010702;15.05.2018;31.12.9999
1010703;17.07.2020;31.12.9999
1010704;27.12.2018;31.12.9999
1010707;19.12.2011;31.12.9999
1010709;01.01.2010;31.12.9999
1010711;24.08.2016;31.12.9999
1010713;01.01.2019;31.12.9999
1010716;01.09.2017;31.12.9999
1010720;28.05.2019;31.12.9999
1010726;01.04.2014;31.12.9999
1010727;01.01.2010;31.12.9999
1010728;01.01.2019;31.12.9999
1010729;02.05.2012;31.12.9999
1010732;29.12.2018;31.12.9999
1010733;07.02.2020;31.12.9999
1010734;01.01.2019;31.12.9999
1010735;01.11.2016;31.12.9999
1010736;28.12.2018;31.12.9999
1010738;12.05.2020;31.12.9999
1010739;01.01.2019;31.12.9999
1010743;29.07.2016;31.12.9999
1010744;01.01.2019;31.12.9999
1010745;24.05.2012;31.12.9999
1010746;23.03.2020;31.12.9999
1010749;09.07.2018;31.12.9999
1010750;20.07.2020;31.12.9999
1010751;01.03.2018;31.12.9999
1010752;01.01.2019;31.12.9999
1010754;17.04.2019;31.12.9999
1010756;01.01.2010;31.12.9999
1010757;01.01.2019;31.12.9999
1010759;01.06.2019;31.12.9999
1010761;29.10.2012;31.12.9999
1010761;29.01.2018;31.12.9999
1010762;09.12.2019;31.12.9999
1010765;01.01.2019;31.12.9999
1010766;18.01.2019;31.12.9999
1010767;26.12.2012;31.12.9999
1010768;01.07.2011;31.12.9999
1010771;01.01.2010;31.12.9999
1010773;14.08.2018;31.12.9999
1010774;01.01.2019;31.12.9999
1010777;01.01.2015;31.12.9999
1010778;01.01.2020;31.12.9999
1010778;19.08.2020;31.12.9999
1010780;05.11.2019;31.12.9999
1010785;01.01.2019;31.12.9999
1010786;01.01.2010;31.12.9999
1010788;01.03.2019;31.12.9999
1010789;01.01.2019;31.12.9999
1010790;01.06.2019;31.12.9999
1010791;27.12.2018;31.12.9999
1010800;01.07.2019;31.12.9999
1010801;02.12.2019;31.12.9999
1010802;01.01.2019;31.12.9999
1010809;24.08.2020;31.12.9999
1010811;01.01.2019;31.12.9999
1010814;01.01.2019;31.12.9999
1010816;01.03.2019;31.12.9999
1010817;01.01.2019;31.12.9999
1010819;25.05.2012;31.12.9999
1010822;07.02.2020;31.12.9999
1010823;01.01.2010;31.12.9999
1010824;22.10.2012;31.12.9999
1010827;20.10.2015;31.12.9999
1010829;01.09.2017;31.12.9999
1010830;17.07.2018;31.12.9999
1010831;15.08.2019;31.12.9999
1010833;01.01.2010;31.12.9999
1010834;01.01.2019;31.12.9999
1010836;01.01.2019;31.12.9999
1010837;01.01.2019;31.12.9999
1010840;26.01.2018;31.12.9999
1010841;13.05.2020;31.12.9999
1010843;22.11.2018;31.12.9999
1010850;05.02.2018;31.12.9999
1010854;01.01.2019;31.12.9999
1010857;20.09.2018;31.12.9999
1010864;01.03.2019;31.12.9999
1010867;27.12.2018;31.12.9999
1010868;29.05.2015;31.12.9999
1010874;02.12.2019;31.12.9999
1010879;27.06.2017;31.12.9999
1010880;01.01.2019;31.12.9999
1010881;01.01.2019;31.12.9999
1010883;02.09.2019;31.12.9999
1010884;18.04.2019;31.12.9999
1010889;15.08.2019;31.12.9999
1010900;01.01.2019;31.12.9999
1010901;19.08.2019;31.12.9999
1010905;01.12.2018;31.12.9999
1010909;01.03.2019;31.12.9999
1010918;01.12.2017;31.12.9999
1010920;30.10.2019;31.12.9999
1010922;14.05.2020;31.12.9999
1010923;14.07.2017;31.12.9999
1010925;06.05.2019;31.12.9999
1010926;16.04.2019;31.12.9999
1010927;01.01.2019;31.12.9999
1010928;03.02.2020;31.12.9999
1010929;18.09.2017;31.12.9999
1010931;29.09.2017;31.12.9999
1010932;13.11.2018;31.12.9999
1010934;18.12.2019;31.12.9999
1010936;28.12.2017;31.12.9999
1010937;11.01.2009;31.12.9999
1010938;01.02.1990;31.12.9999
1010939;05.09.1991;31.12.9999
1010940;13.01.1992;31.12.9999
1010941;13.04.1988;31.12.9999
1010942;24.03.2011;31.12.9999
1010943;06.10.2014;31.12.9999
1010944;01.02.2019;31.12.9999
1010945;14.01.2013;31.12.9999
1010946;15.12.2014;31.12.9999
1010947;16.03.2015;31.12.9999
1010948;01.03.2012;31.12.9999
1010949;18.02.1983;31.12.9999
1010950;13.01.1992;31.12.9999
1010951;09.09.2008;31.12.9999
1010952;21.12.2015;31.12.9999
1010953;10.07.2014;31.12.9999
1010954;28.10.2019;31.12.9999
1010956;02.07.1992;31.12.9999
1010958;03.11.2011;31.12.9999
1010959;20.05.2014;31.12.9999
1010960;01.03.1994;31.12.9999
1010962;24.05.2013;31.12.9999
1010964;01.10.1985;31.12.9999
1010965;18.05.1988;31.12.9999
1010966;01.09.2011;31.12.9999
1010967;05.04.2011;31.12.9999
1010968;01.01.2016;31.12.9999
1010969;17.09.2001;31.12.9999
1010970;21.02.2006;31.12.9999
1010971;28.11.2012;31.12.9999
1010972;21.07.2008;31.12.9999
1010973;14.11.1994;31.12.9999
1010974;10.11.2017;31.12.9999
1010975;25.03.2008;31.12.9999
1010977;04.11.1994;31.12.9999
1010978;28.01.1993;31.12.9999
1010979;01.09.2019;31.12.9999
1010980;21.04.1994;31.12.9999
1010983;10.02.2015;31.12.9999
1010985;16.04.2009;31.12.9999
1010986;15.08.2016;31.12.9999
1010988;24.04.2015;31.12.9999
1010989;18.04.1994;31.12.9999
1010990;05.09.1995;31.12.9999
1010992;01.09.2019;31.12.9999
1010993;22.11.2012;31.12.9999
1010994;13.04.2015;31.12.9999
1010995;30.10.2014;31.12.9999
1010996;25.11.2003;31.12.9999
1010997;18.12.2008;31.12.9999
1010998;08.05.2014;31.12.9999
1010999;15.04.2019;31.12.9999
1011001;27.01.2014;31.12.9999
1011002;24.01.2014;31.12.9999
1011003;01.04.2019;31.12.9999
1011005;01.09.2019;31.12.9999
1011006;22.01.2015;31.12.9999
1011007;02.10.2017;31.12.9999
1011008;01.06.2009;31.12.9999
1011009;21.03.2014;31.12.9999
1011010;08.12.2014;31.12.9999
1011011;03.12.1993;31.12.9999
1011014;05.04.1994;31.12.9999
1011015;25.05.2015;31.12.9999
1011016;16.02.2015;31.12.9999
1011019;11.03.2004;31.12.9999
1011021;06.07.1994;31.12.9999
1011022;07.10.2010;31.12.9999
1011023;01.09.2019;31.12.9999
1011024;03.12.2019;31.12.9999
1011025;20.02.2018;31.12.9999
1011026;01.10.2020;31.12.9999
1011027;01.09.1993;31.12.9999
1011028;12.04.2016;31.12.9999
1011029;11.10.1999;31.12.9999
1011030;21.02.2013;31.12.9999
1011031;28.10.2016;31.12.9999
1011032;22.06.1995;31.12.9999
1011033;01.08.2019;31.12.9999
1011034;08.06.2015;31.12.9999
1011035;18.08.2014;31.12.9999
1011036;03.08.1995;31.12.9999
1011037;15.09.1997;31.12.9999
1011038;10.10.2007;31.12.9999
1011039;01.06.2011;31.12.9999
1011041;01.12.2003;31.12.9999
1011042;06.03.2000;31.12.9999
1011043;18.05.2015;31.12.9999
1011045;13.11.2015;31.12.9999
1011046;10.06.2016;31.12.9999
1011047;03.02.2015;31.12.9999
1011050;01.11.2007;31.12.9999
1011051;16.03.2015;31.12.9999
1011052;26.11.1999;31.12.9999
1011053;18.08.2020;31.12.9999
1011054;04.07.1996;31.12.9999
1011055;03.03.2016;31.12.9999
1011056;10.07.1996;31.12.9999
1011058;28.10.1996;31.12.9999
1011059;28.12.2015;31.12.9999
1011060;15.03.2013;31.12.9999
1011061;25.07.2012;31.12.9999
1011062;22.12.2010;31.12.9999
1011063;03.08.2015;31.12.9999
1011064;16.06.2008;31.12.9999
1011065;01.09.2011;31.12.9999
1011066;28.04.2016;31.12.9999
1011067;15.12.2017;31.12.9999
1011068;03.07.1997;31.12.9999
1011069;17.07.1997;31.12.9999
1011070;29.05.2009;31.12.9999
1011071;30.10.2010;31.12.9999
1011072;01.05.1996;31.12.9999
1011073;20.12.2010;31.12.9999
1011074;10.04.2008;31.12.9999
1011075;18.05.2015;31.12.9999
1011078;23.12.2015;31.12.9999
1011079;18.03.2019;31.12.9999
1011080;22.04.2002;31.12.9999
1011081;27.02.2018;31.12.9999
1011083;19.09.2011;31.12.9999
1011084;01.01.2016;31.12.9999
1011085;18.01.2016;31.12.9999
1011085;17.06.2020;31.12.9999
1011086;01.06.2016;31.12.9999
1011090;25.05.2017;31.12.9999
1011091;24.02.2016;31.12.9999
1011093;16.10.2001;31.12.9999
1011094;29.09.1994;31.12.9999
1011095;29.12.2008;31.12.9999
1011096;25.12.2008;31.12.9999
1011097;21.12.2006;31.12.9999
1011098;14.03.2019;31.12.9999
1011099;10.04.2008;31.12.9999
1011100;24.01.2011;31.12.9999
1011101;01.06.2004;31.12.9999
1011102;19.11.2014;31.12.9999
1011103;30.04.1999;31.12.9999
1011104;12.01.2012;31.12.9999
1011105;25.10.1999;31.12.9999
1011106;01.11.2000;31.12.9999
1011107;05.05.2015;31.12.9999
1011108;03.10.2017;31.12.9999
1011109;02.03.2010;31.12.9999
1011110;03.04.2017;31.12.9999
1011111;23.07.2012;31.12.9999
1011112;08.12.2009;31.12.9999
1011113;01.02.2018;31.12.9999
1011114;14.05.2020;31.12.9999
1011115;01.03.2010;31.12.9999
1011117;16.03.2015;31.12.9999
1011118;20.07.2010;31.12.9999
1011119;10.05.2017;31.12.9999
