tn;begin;end
2311548;27.03.2019;31.12.9999
2311549;25.02.2019;31.12.9999
2311550;01.09.2017;31.12.9999
2311551;05.05.2016;31.12.9999
2311552;13.11.2012;31.12.9999
2311553;08.11.2019;31.12.9999
2311555;02.01.2018;31.12.9999
2311558;01.01.2018;31.12.9999
2311559;02.01.2018;31.12.9999
2311560;21.07.2020;31.12.9999
2311561;20.04.2015;31.12.9999
2311562;18.07.2017;31.12.9999
2311563;15.12.2016;31.12.9999
2311564;02.01.2018;31.12.9999
2311565;02.01.2018;31.12.9999
2311566;01.10.2017;31.12.9999
2311567;01.04.2018;31.12.9999
2311568;27.01.2012;31.12.9999
2311572;31.07.2017;31.12.9999
2311573;01.12.2019;31.12.9999
2311574;19.04.2016;31.12.9999
2311575;01.01.2012;31.12.9999
2311576;01.12.2014;31.12.9999
2311577;09.01.2019;31.12.9999
2311578;01.10.2017;31.12.9999
2311579;09.01.2019;31.12.9999
2311580;01.01.2016;31.12.9999
2311582;09.01.2019;31.12.9999
2311583;01.10.2017;31.12.9999
2311584;02.01.2018;31.12.9999
2311585;25.12.2018;31.12.9999
2311586;02.01.2018;31.12.9999
2311587;01.01.2018;31.12.9999
2311588;11.11.2019;31.12.9999
2311589;01.01.2018;31.12.9999
2311590;10.08.2020;31.12.9999
2311591;25.06.2014;31.12.9999
2311592;01.09.2011;31.12.9999
2311594;17.09.2007;31.12.9999
2311595;01.01.2013;31.12.9999
2311596;17.02.2014;31.12.9999
2311597;02.01.2018;31.12.9999
2311598;09.01.2019;31.12.9999
2311599;26.11.2012;31.12.9999
2311600;18.09.2017;31.12.9999
2311601;01.07.2020;31.12.9999
2311603;01.01.2018;31.12.9999
2311604;01.01.2018;31.12.9999
2311606;01.10.2017;31.12.9999
2311607;01.12.2019;31.12.9999
2311616;17.09.2008;31.12.9999
2311617;01.10.2017;31.12.9999
2311621;19.09.2003;31.12.9999
2311622;01.02.2007;31.12.9999
2311625;01.01.2014;31.12.9999
2311628;01.09.2017;31.12.9999
2311629;02.10.2020;31.12.9999
2311630;24.07.2017;31.12.9999
2311631;03.07.2017;31.12.9999
2311632;09.01.2019;31.12.9999
2311633;01.01.2018;31.12.9999
2311634;05.05.1992;31.12.9999
2311635;01.01.2018;31.12.9999
2311644;01.10.2017;31.12.9999
2311645;02.07.2020;31.12.9999
2311649;14.03.2017;31.12.9999
2311650;25.05.2018;31.12.9999
2311651;01.10.2018;31.12.9999
2311652;29.12.2018;31.12.9999
2311655;01.01.2018;31.12.9999
2311656;12.04.2018;31.12.9999
2311657;04.07.2017;31.12.9999
2311658;13.12.2016;31.12.9999
2311659;01.02.2017;31.12.9999
2311660;10.05.2012;31.12.9999
2311661;01.07.2018;31.12.9999
2311661;01.02.2019;31.12.9999
2311662;01.10.2019;31.12.9999
2311663;01.08.2019;31.12.9999
2311665;01.04.2019;31.12.9999
2311666;01.10.2019;31.12.9999
2311667;19.08.1996;31.12.9999
2311668;01.12.2019;31.12.9999
2311669;01.12.2019;31.12.9999
2311670;01.12.2019;31.12.9999
2311671;01.12.2019;31.12.9999
2311672;01.02.2019;31.12.9999
2311673;02.01.2018;31.12.9999
2311674;02.01.2019;31.12.9999
2311675;01.01.2016;31.12.9999
2311676;23.10.2017;31.12.9999
2311677;09.01.2019;31.12.9999
2311678;01.10.2017;31.12.9999
2311679;17.10.2019;31.12.9999
2311680;17.10.2019;31.12.9999
2311681;01.03.2019;31.12.9999
2311682;13.06.2019;31.12.9999
2311683;11.05.2017;31.12.9999
2311684;01.01.2016;31.12.9999
2311685;19.07.2017;31.12.9999
2311686;01.01.2018;31.12.9999
2311687;01.03.2013;31.12.9999
2311688;01.01.2017;31.12.9999
2311689;07.02.2000;31.12.9999
2311690;15.11.2017;31.12.9999
2311691;25.12.2015;31.12.9999
2311692;17.04.2017;31.12.9999
2311694;27.11.2017;31.12.9999
2311696;23.03.1999;31.12.9999
2311697;21.12.2018;31.12.9999
2311698;01.01.2011;31.12.9999
2311700;01.01.2018;31.12.9999
2311701;01.01.2018;31.12.9999
2311702;01.01.2002;31.12.9999
2311703;01.01.2007;31.12.9999
2311705;04.07.1997;31.12.9999
2311707;01.01.2002;31.12.9999
2311708;01.06.1998;31.12.9999
2311709;21.03.2011;31.12.9999
2311710;01.08.2005;31.12.9999
2311711;12.05.1998;31.12.9999
2311712;17.07.2019;31.12.9999
2311713;20.02.2002;31.12.9999
2311714;01.01.2018;31.12.9999
2311715;05.01.1999;31.12.9999
2311716;01.01.2007;31.12.9999
2311717;19.12.2001;31.12.9999
2311719;25.07.2005;31.12.9999
2311720;01.01.2018;31.12.9999
2311721;01.04.2013;31.12.9999
2311723;01.07.2010;31.12.9999
2311725;09.10.2000;31.12.9999
2311727;09.01.2020;31.12.9999
2311728;30.08.2006;31.12.9999
2311729;19.12.2019;31.12.9999
2311730;15.11.2012;31.12.9999
2311731;21.12.2018;31.12.9999
2311732;27.03.2007;31.12.9999
2311733;16.04.2007;31.12.9999
2311734;14.05.2007;31.12.9999
2311735;28.07.2020;31.12.9999
2311736;01.01.2018;31.12.9999
2311737;10.10.2007;31.12.9999
2311738;29.10.2007;31.12.9999
2311739;29.11.2007;31.12.9999
2311741;26.02.2008;31.12.9999
2311742;04.05.2008;31.12.9999
2311743;26.06.2008;31.12.9999
2311744;01.03.2012;31.12.9999
2311745;01.01.2018;31.12.9999
2311746;01.04.2013;31.12.9999
2311747;01.03.2014;31.12.9999
2311748;21.03.2011;31.12.9999
2311749;01.10.2013;31.12.9999
2311750;16.07.2012;31.12.9999
2311751;07.11.2011;31.12.9999
2311752;09.01.2020;31.12.9999
2311754;09.01.2019;31.12.9999
2311755;15.10.2018;31.12.9999
2311756;01.01.2018;31.12.9999
2311758;12.04.2013;31.12.9999
2311759;01.01.2014;31.12.9999
2311760;07.05.2013;31.12.9999
2311761;01.01.2017;31.12.9999
2311762;01.01.2018;31.12.9999
2311763;01.01.2017;31.12.9999
2311764;08.04.2020;31.12.9999
2311765;01.01.2018;31.12.9999
2311766;01.01.2018;31.12.9999
2311767;01.01.2017;31.12.9999
2311769;01.02.2018;31.12.9999
2311770;11.03.2019;31.12.9999
2311772;02.04.2015;31.12.9999
2311773;20.02.2019;31.12.9999
2311774;12.05.2015;31.12.9999
2311775;09.01.2020;31.12.9999
2311776;01.01.2018;31.12.9999
2311777;01.06.2017;31.12.9999
2311778;01.01.2018;31.12.9999
2311780;20.08.2018;31.12.9999
2311781;20.06.2016;31.12.9999
2311782;01.08.2016;31.12.9999
2311784;19.12.2019;31.12.9999
2311785;11.05.2017;31.12.9999
2311788;01.08.2005;31.12.9999
2311789;01.11.2010;31.12.9999
2311790;01.01.2018;31.12.9999
2311791;27.08.2007;31.12.9999
2311792;17.05.2016;31.12.9999
2311794;31.05.2017;31.12.9999
2311796;19.03.1998;31.12.9999
2311797;01.01.2007;31.12.9999
2311798;01.01.2018;31.12.9999
2311799;02.02.2009;31.12.9999
2311801;16.12.2019;31.12.9999
2311802;12.03.2004;31.12.9999
2311803;22.08.2016;31.12.9999
2311804;01.11.2017;31.12.9999
2311805;01.01.2012;31.12.9999
2311806;23.11.2012;31.12.9999
2311807;01.01.2018;31.12.9999
2311808;06.04.2016;31.12.9999
2311810;30.12.2016;31.12.9999
2311812;02.12.2016;31.12.9999
2311813;28.12.2018;31.12.9999
2311814;01.10.2017;31.12.9999
2311815;02.10.2018;31.12.9999
2311816;15.05.2017;31.12.9999
2311817;31.12.2014;31.12.9999
2311818;01.01.2018;31.12.9999
2311821;05.01.1998;31.12.9999
2311822;01.03.2015;31.12.9999
2311823;01.10.2011;31.12.9999
2311824;07.11.2017;31.12.9999
2311825;29.12.2018;31.12.9999
2311826;27.07.2020;31.12.9999
2311827;29.07.2020;31.12.9999
2311828;01.01.2015;31.12.9999
2311830;16.02.2005;31.12.9999
2311831;17.11.2017;31.12.9999
2311832;01.01.2011;31.12.9999
2311833;14.08.2015;31.12.9999
2311834;25.12.2015;31.12.9999
2311835;04.01.1995;31.12.9999
2311836;04.09.2018;31.12.9999
2311837;20.12.2012;31.12.9999
2311838;01.02.2019;31.12.9999
2311839;01.01.2018;31.12.9999
2311840;01.01.2019;31.12.9999
2311841;01.02.2005;31.12.9999
2311842;01.01.2018;31.12.9999
2311843;01.11.2013;31.12.9999
2311846;25.09.2017;31.12.9999
2311847;01.01.2007;31.12.9999
2311848;01.01.2018;31.12.9999
2311849;28.12.2018;31.12.9999
2311850;01.01.2002;31.12.9999
2311853;12.12.2011;31.12.9999
2311854;08.04.2014;31.12.9999
2311855;18.08.2014;31.12.9999
2311856;05.12.2019;31.12.9999
2311857;30.12.2016;31.12.9999
2311858;27.07.2020;31.12.9999
2311860;01.01.2018;31.12.9999
2311861;01.01.2016;31.12.9999
2311862;02.04.2018;31.12.9999
2311863;11.07.2017;31.12.9999
2311864;01.01.2018;31.12.9999
2311866;15.09.2003;31.12.9999
2311868;01.01.2017;31.12.9999
2311869;01.11.2019;31.12.9999
2311870;01.09.2018;31.12.9999
2311871;09.01.2019;31.12.9999
2311873;01.01.2018;31.12.9999
2311874;18.06.2019;31.12.9999
2311875;01.01.2017;31.12.9999
2311876;15.07.2013;31.12.9999
2311877;13.07.2013;31.12.9999
2311879;09.01.2019;31.12.9999
2311881;14.03.2018;31.12.9999
2311882;01.01.2017;31.12.9999
2311883;01.01.2017;31.12.9999
2311884;09.03.2016;31.12.9999
2311885;11.01.2010;31.12.9999
2311887;13.02.2016;31.12.9999
2311888;19.04.2011;31.12.9999
2311889;01.01.2017;31.12.9999
2311890;21.02.2007;31.12.9999
2311891;17.01.2011;31.12.9999
2311894;15.07.2013;31.12.9999
2311895;02.12.2012;31.12.9999
2311896;01.01.2016;31.12.9999
2311897;01.01.2017;31.12.9999
2311898;30.12.2009;31.12.9999
2311900;01.01.2017;31.12.9999
2311901;01.01.2017;31.12.9999
2311902;01.01.2016;31.12.9999
2311903;01.01.2010;31.12.9999
2311904;01.07.2017;31.12.9999
2311905;01.01.2017;31.12.9999
2311906;11.01.2010;31.12.9999
2311907;01.01.2017;31.12.9999
2311908;09.01.2020;31.12.9999
2311909;09.01.2020;31.12.9999
2311910;15.07.2019;31.12.9999
2311911;29.04.2019;31.12.9999
2311913;09.01.2020;31.12.9999
2311914;01.01.2017;31.12.9999
2311915;01.01.2016;31.12.9999
2311917;16.03.2010;31.12.9999
2311918;04.02.2008;31.12.9999
2311919;01.09.2018;31.12.9999
2311920;01.01.2017;31.12.9999
2311921;02.07.2007;31.12.9999
2311922;19.04.2019;31.12.9999
2311923;11.01.2010;31.12.9999
2311924;11.01.2010;31.12.9999
2311925;11.01.2010;31.12.9999
2311927;01.01.2010;31.12.9999
2311928;01.01.2017;31.12.9999
2311929;01.01.2017;31.12.9999
2311930;01.01.2017;31.12.9999
2311931;21.10.2014;31.12.9999
2311932;01.01.2018;31.12.9999
2311933;01.01.2018;31.12.9999
2311934;01.01.2018;31.12.9999
2311936;01.01.2018;31.12.9999
2311937;09.01.2020;31.12.9999
2311938;19.10.2018;31.12.9999
2311939;01.01.2018;31.12.9999
2311940;01.01.2018;31.12.9999
2311941;01.01.2018;31.12.9999
2311942;09.01.2018;31.12.9999
2311943;09.01.2018;31.12.9999
2311944;09.01.2019;31.12.9999
2311946;01.09.2009;31.12.9999
2311947;01.09.2011;31.12.9999
2311948;01.01.2018;31.12.9999
2311949;06.08.2013;31.12.9999
2311950;27.04.2016;31.12.9999
2311951;05.03.2010;31.12.9999
2311952;13.02.2017;31.12.9999
2311954;05.03.2010;31.12.9999
2311956;05.03.2010;31.12.9999
2311957;05.03.2010;31.12.9999
2311958;01.04.2017;31.12.9999
2311959;05.03.2010;31.12.9999
2311960;10.01.2012;31.12.9999
2311961;21.06.2011;31.12.9999
2311962;09.12.2013;31.12.9999
2311963;01.09.2016;31.12.9999
2311965;05.03.2010;31.12.9999
2311966;05.03.2010;31.12.9999
2311967;05.03.2010;31.12.9999
2311968;22.06.2015;31.12.9999
2311969;01.01.2016;31.12.9999
2311970;05.03.2010;31.12.9999
2311971;05.03.2010;31.12.9999
2311972;05.03.2010;31.12.9999
2311973;01.02.2012;31.12.9999
2311974;25.05.2011;31.12.9999
2311975;01.02.2017;31.12.9999
2311976;11.06.2011;31.12.9999
2311977;18.04.2017;31.12.9999
2311978;12.12.2011;31.12.9999
2311979;10.12.2018;31.12.9999
2311980;07.07.2017;31.12.9999
2311981;05.03.2010;31.12.9999
2311982;05.03.2010;31.12.9999
2311983;05.03.2010;31.12.9999
2311984;05.03.2010;31.12.9999
2311985;05.03.2010;31.12.9999
2311986;05.03.2010;31.12.9999
2311987;05.03.2010;31.12.9999
2311988;05.03.2010;31.12.9999
2311989;01.01.2017;31.12.9999
2311990;01.12.2010;31.12.9999
2311991;23.03.2011;31.12.9999
2311992;01.06.2011;31.12.9999
2311993;01.01.2016;31.12.9999
2311994;27.09.2011;31.12.9999
2311995;01.10.2012;31.12.9999
2311998;18.04.2017;31.12.9999
2311999;01.06.2017;31.12.9999
2312000;05.03.2010;31.12.9999
2312001;05.03.2010;31.12.9999
2312002;05.03.2010;31.12.9999
2312003;01.12.2011;31.12.9999
2312004;05.03.2010;31.12.9999
2312005;01.01.2014;31.12.9999
2312006;05.03.2010;31.12.9999
2312007;05.03.2010;31.12.9999
2312008;01.06.2011;31.12.9999
2312009;11.06.2011;31.12.9999
2312010;09.01.2019;31.12.9999
2312011;13.02.2015;31.12.9999
2312012;23.04.2012;31.12.9999
2312013;01.09.2014;31.12.9999
2312014;05.06.2017;31.12.9999
2312015;05.03.2010;31.12.9999
2312016;05.03.2010;31.12.9999
2312017;09.01.2013;31.12.9999
2312018;05.03.2010;31.12.9999
2312019;05.03.2010;31.12.9999
2312020;01.01.2014;31.12.9999
2312022;21.01.2015;31.12.9999
2312023;11.03.2019;31.12.9999
2312024;05.03.2010;31.12.9999
2312025;05.03.2010;31.12.9999
2312026;05.03.2010;31.12.9999
2312027;05.03.2010;31.12.9999
2312028;05.03.2010;31.12.9999
2312029;05.03.2010;31.12.9999
2312030;01.01.2018;31.12.9999
2312031;10.02.2017;31.12.9999
2312032;03.06.2010;31.12.9999
2312033;25.05.2011;31.12.9999
2312035;01.01.2016;31.12.9999
2312036;28.01.2013;31.12.9999
2312037;07.09.2016;31.12.9999
2312038;01.09.2016;31.12.9999
2312039;01.12.2016;31.12.9999
2312041;01.12.2003;31.12.9999
2312042;01.04.2017;31.12.9999
2312043;05.03.2010;31.12.9999
2312044;05.03.2010;31.12.9999
2312045;05.03.2010;31.12.9999
2312046;26.03.2018;31.12.9999
2312047;05.03.2010;31.12.9999
2312049;01.04.2017;31.12.9999
2312050;05.03.2010;31.12.9999
2312051;05.03.2010;31.12.9999
2312052;05.03.2010;31.12.9999
2312053;05.03.2010;31.12.9999
2312054;05.03.2010;31.12.9999
2312055;05.03.2010;31.12.9999
2312056;05.03.2010;31.12.9999
2312057;31.10.2017;31.12.9999
2312058;22.04.2014;31.12.9999
2312059;28.10.2016;31.12.9999
2312060;12.09.2014;31.12.9999
2312061;04.02.2015;31.12.9999
2312062;07.09.2016;31.12.9999
2312063;01.05.2017;31.12.9999
2312064;05.03.2010;31.12.9999
2312065;05.03.2010;31.12.9999
2312066;05.03.2010;31.12.9999
2312067;17.09.2012;31.12.9999
2312068;05.03.2010;31.12.9999
2312069;22.03.2013;31.12.9999
2312070;05.03.2010;31.12.9999
2312072;11.06.2011;31.12.9999
2312073;01.10.2018;31.12.9999
2312074;24.03.2016;31.12.9999
2312075;01.01.2016;31.12.9999
2312076;01.01.2017;31.12.9999
2312077;01.01.2017;31.12.9999
2312078;18.04.2014;31.12.9999
2312079;01.07.2014;31.12.9999
2312080;26.12.2015;31.12.9999
2312081;01.06.2017;31.12.9999
2312082;05.01.2018;31.12.9999
2312082;23.01.2018;31.12.9999
2312082;01.10.2018;31.12.9999
2312083;05.03.2010;31.12.9999
2312084;05.03.2010;31.12.9999
2312085;05.03.2010;31.12.9999
2312086;05.03.2010;31.12.9999
2312087;05.03.2010;31.12.9999
2312088;05.03.2010;31.12.9999
2312089;05.03.2010;31.12.9999
2312090;01.04.2017;31.12.9999
2312091;05.03.2010;31.12.9999
2312092;05.03.2010;31.12.9999
2312093;21.01.2016;31.12.9999
2312094;29.10.2012;31.12.9999
2312095;18.04.2017;31.12.9999
2312096;05.03.2010;31.12.9999
2312097;22.06.2011;31.12.9999
2312098;09.01.2019;31.12.9999
2312099;03.08.2011;31.12.9999
2312100;28.01.2013;31.12.9999
2312101;24.09.2013;31.12.9999
2312102;21.03.2016;31.12.9999
2312103;22.11.2016;31.12.9999
2312104;05.03.2010;31.12.9999
2312105;05.09.2018;31.12.9999
2312106;05.03.2010;31.12.9999
2312107;01.08.2003;31.12.9999
2312107;05.03.2010;31.12.9999
2312108;05.03.2010;31.12.9999
2312109;26.05.2011;31.12.9999
2312111;09.01.2019;31.12.9999
2312112;07.09.2016;31.12.9999
2312113;17.10.2016;31.12.9999
2312114;30.12.2016;31.12.9999
2312115;05.03.2010;31.12.9999
2312116;05.03.2010;31.12.9999
2312117;01.09.2017;31.12.9999
2312118;12.05.2011;31.12.9999
2312119;16.07.2007;31.12.9999
2312120;17.01.2012;31.12.9999
2312121;05.03.2010;31.12.9999
2312122;05.03.2010;31.12.9999
2312123;05.03.2010;31.12.9999
2312124;05.03.2010;31.12.9999
2312125;27.05.2011;31.12.9999
2312126;06.06.2011;31.12.9999
2312127;09.01.2020;31.12.9999
2312128;12.12.2014;31.12.9999
2312130;28.12.2016;31.12.9999
2312131;01.06.2017;31.12.9999
2312132;21.06.2017;31.12.9999
2312133;05.03.2010;31.12.9999
2312135;05.03.2010;31.12.9999
2312136;05.03.2010;31.12.9999
2312137;01.04.2017;31.12.9999
2312138;01.04.2017;31.12.9999
2312139;05.03.2010;31.12.9999
2312140;05.03.2010;31.12.9999
2312141;05.03.2010;31.12.9999
2312142;03.09.2017;31.12.9999
2312143;13.02.2017;31.12.9999
2312144;01.01.2018;31.12.9999
2312145;18.07.2013;31.12.9999
2312146;01.09.2014;31.12.9999
2312148;05.03.2010;31.12.9999
2312150;05.03.2010;31.12.9999
2312151;22.03.2013;31.12.9999
2312152;05.03.2010;31.12.9999
2312153;01.09.2016;31.12.9999
2312154;01.01.2016;31.12.9999
2312156;05.03.2010;31.12.9999
2312157;05.03.2010;31.12.9999
2312158;25.01.2013;31.12.9999
2312159;01.01.2016;31.12.9999
2312160;05.03.2010;31.12.9999
2312161;01.04.2017;31.12.9999
2312162;05.03.2010;31.12.9999
2312163;05.03.2010;31.12.9999
2312164;05.03.2010;31.12.9999
2312165;03.10.2011;31.12.9999
2312166;01.01.2016;31.12.9999
2312167;01.01.2017;31.12.9999
2312168;18.06.2014;31.12.9999
2312169;07.09.2016;31.12.9999
2312170;07.09.2016;31.12.9999
2312171;01.09.2016;31.12.9999
2312172;31.10.2017;31.12.9999
2312173;05.03.2010;31.12.9999
2312174;01.04.2017;31.12.9999
2312176;05.03.2010;31.12.9999
2312177;05.03.2010;31.12.9999
2312178;05.03.2010;31.12.9999
2312180;09.01.2020;31.12.9999
2312181;01.09.2017;31.12.9999
2312182;02.04.2007;31.12.9999
2312183;01.09.2012;31.12.9999
2312184;05.03.2010;31.12.9999
2312185;05.03.2010;31.12.9999
2312187;11.06.2011;31.12.9999
2312188;09.01.2019;31.12.9999
2312189;28.09.2011;31.12.9999
2312190;17.01.2012;31.12.9999
2312191;17.06.2013;31.12.9999
2312192;01.06.2016;31.12.9999
2312193;05.03.2010;31.12.9999
2312194;01.01.2010;31.12.9999
2312195;05.03.2010;31.12.9999
2312196;05.03.2010;31.12.9999
2312197;05.03.2010;31.12.9999
2312198;05.03.2010;31.12.9999
2312199;05.03.2010;31.12.9999
2312201;01.04.2017;31.12.9999
2312202;05.03.2010;31.12.9999
2312203;24.06.2011;31.12.9999
2312204;05.03.2010;31.12.9999
2312205;09.01.2019;31.12.9999
2312206;16.02.2011;31.12.9999
2312207;25.05.2011;31.12.9999
2312208;09.01.2020;31.12.9999
2312209;21.01.2015;31.12.9999
2312210;02.01.2018;31.12.9999
2312211;01.01.2017;31.12.9999
2312212;25.01.2016;31.12.9999
2312213;01.01.2017;31.12.9999
2312214;05.03.2010;31.12.9999
2312215;05.03.2010;31.12.9999
2312216;05.03.2010;31.12.9999
2312217;01.08.2003;31.12.9999
2312218;05.03.2010;31.12.9999
2312219;25.02.2014;31.12.9999
2312220;01.01.2017;31.12.9999
2312222;08.02.2013;31.12.9999
2312223;07.07.2010;31.12.9999
2312224;21.06.2011;31.12.9999
2312225;07.06.2011;31.12.9999
2312226;15.04.2013;31.12.9999
2312227;01.11.2013;31.12.9999
2312228;03.02.2015;31.12.9999
2312230;01.09.2016;31.12.9999
2312231;01.09.2016;31.12.9999
2312232;25.12.2018;31.12.9999
2312233;11.02.2019;31.12.9999
2312234;03.10.2011;31.12.9999
2312235;05.03.2010;31.12.9999
2312236;05.03.2010;31.12.9999
2312238;01.04.2017;31.12.9999
2312239;05.03.2010;31.12.9999
2312241;05.03.2010;31.12.9999
2312242;15.06.2020;31.12.9999
2312243;02.02.2011;31.12.9999
2312244;03.06.2011;31.12.9999
2312245;14.06.2011;31.12.9999
2312246;26.03.2018;31.12.9999
2312247;05.07.2011;31.12.9999
2312248;01.01.2018;31.12.9999
2312249;03.04.2013;31.12.9999
2312250;31.01.2014;31.12.9999
2312252;19.12.2016;31.12.9999
2312253;28.10.2002;31.12.9999
2312254;01.10.2017;31.12.9999
2312255;01.07.2003;31.12.9999
2312256;20.04.2015;31.12.9999
2312259;09.01.2020;31.12.9999
2312261;30.12.2019;31.12.9999
2312262;09.01.2020;31.12.9999
2312263;02.01.2018;31.12.9999
2312264;14.03.2016;31.12.9999
2312265;18.09.2012;31.12.9999
2312266;20.10.1987;31.12.9999
2312267;15.03.2010;31.12.9999
2312268;09.01.2020;31.12.9999
2312269;10.02.2010;31.12.9999
2312270;15.06.2015;31.12.9999
2312271;08.10.2013;31.12.9999
2312273;01.07.2020;31.12.9999
2312274;10.01.2006;31.12.9999
2312275;10.01.2006;31.12.9999
2312276;09.01.2019;31.12.9999
2312277;30.07.2002;31.12.9999
2312278;14.11.1992;31.12.9999
2312279;10.01.2006;31.12.9999
2312280;12.11.2018;31.12.9999
2312281;01.01.2018;31.12.9999
2312282;01.04.2019;31.12.9999
2312283;07.07.2009;31.12.9999
2312284;09.01.2019;31.12.9999
2312285;11.09.2012;31.12.9999
2312286;14.05.2019;31.12.9999
2312287;01.01.2018;31.12.9999
2312288;09.01.2020;31.12.9999
2312289;06.09.2016;31.12.9999
2312290;17.02.2017;31.12.9999
2312291;20.10.2017;31.12.9999
2312292;10.01.2006;31.12.9999
2312293;01.01.2018;31.12.9999
2312294;10.01.2006;31.12.9999
2312295;10.09.2001;31.12.9999
2312296;10.01.2006;31.12.9999
2312297;10.01.2006;31.12.9999
2312298;28.09.2019;31.12.9999
2312299;01.10.2004;31.12.9999
2312299;19.06.2009;31.12.9999
2312300;09.09.2008;31.12.9999
2312301;09.01.2020;31.12.9999
2312302;06.04.2015;31.12.9999
2312303;08.10.2014;31.12.9999
2312304;09.02.2015;31.12.9999
2312305;10.04.2015;31.12.9999
2312306;01.09.2020;31.12.9999
2312307;10.01.2006;31.12.9999
2312308;01.10.2004;31.12.9999
2312308;10.01.2006;31.12.9999
2312309;10.01.2006;31.12.9999
2312310;20.07.1993;31.12.9999
2312311;10.01.2006;31.12.9999
2312312;01.01.2018;31.12.9999
2312313;20.01.2014;31.12.9999
2312314;15.06.2015;31.12.9999
2312315;01.05.2016;31.12.9999
2312316;26.06.2013;31.12.9999
2312317;01.03.2016;31.12.9999
2312318;09.01.2020;31.12.9999
2312319;10.01.2006;31.12.9999
2312320;01.01.2018;31.12.9999
2312322;19.10.2011;31.12.9999
2312323;19.02.2008;31.12.9999
2312324;10.01.2006;31.12.9999
2312325;21.08.2007;31.12.9999
2312326;14.05.2007;31.12.9999
2312327;01.12.2008;31.12.9999
2312328;26.12.2012;31.12.9999
2312329;09.01.2020;31.12.9999
2312330;01.04.2019;31.12.9999
2312331;10.01.2006;31.12.9999
2312332;01.07.2015;31.12.9999
2312333;01.02.2016;31.12.9999
2312334;10.01.2006;31.12.9999
2312335;09.01.2017;31.12.9999
2312336;01.03.2007;31.12.9999
2312337;14.11.2007;31.12.9999
2312338;26.03.2008;31.12.9999
2312339;31.12.2015;31.12.9999
2312340;26.06.2012;31.12.9999
2312341;01.01.2018;31.12.9999
2312342;01.02.2016;31.12.9999
2312344;20.02.2012;31.12.9999
2312345;01.01.2018;31.12.9999
2312346;10.01.2006;31.12.9999
2312347;01.01.2016;31.12.9999
2312348;01.10.2004;31.12.9999
2312348;22.06.2009;31.12.9999
2312350;29.09.1992;31.12.9999
2312351;10.01.2006;31.12.9999
2312352;01.03.2012;31.12.9999
2312353;22.02.2008;31.12.9999
2312354;12.12.2011;31.12.9999
2312355;06.12.2018;31.12.9999
2312356;16.02.1998;31.12.9999
2312357;10.02.2009;31.12.9999
2312359;01.04.2010;31.12.9999
2312360;03.04.2006;31.12.9999
2312361;18.11.2008;31.12.9999
2312362;21.03.2013;31.12.9999
2312363;12.03.2015;31.12.9999
2312364;16.06.2015;31.12.9999
2312365;09.01.2020;31.12.9999
2312368;04.09.2007;31.12.9999
2312369;01.10.2004;31.12.9999
2312369;10.01.2006;31.12.9999
2312370;12.08.2019;31.12.9999
2312371;06.05.2009;31.12.9999
2312372;24.01.2013;31.12.9999
2312373;01.01.2018;31.12.9999
2312374;10.01.2006;31.12.9999
2312375;01.01.2018;31.12.9999
2312376;01.01.2018;31.12.9999
2312377;08.06.1998;31.12.9999
2312378;01.01.2018;31.12.9999
2312379;06.04.2015;31.12.9999
2312380;01.08.2013;31.12.9999
2312381;28.06.2012;31.12.9999
2312382;01.10.2014;31.12.9999
2312383;11.01.2017;31.12.9999
2312384;15.09.2014;31.12.9999
2312385;09.01.2019;31.12.9999
2312386;28.12.2017;31.12.9999
2312387;01.06.2017;31.12.9999
2312388;10.01.2006;31.12.9999
2312389;10.01.2006;31.12.9999
2312390;10.01.2006;31.12.9999
2312391;14.10.2008;31.12.9999
2312392;12.08.2019;31.12.9999
2312393;09.01.2019;31.12.9999
2312394;30.07.2012;31.12.9999
2312395;01.01.2018;31.12.9999
2312396;01.04.2015;31.12.9999
2312397;07.05.2013;31.12.9999
2312399;10.09.2019;31.12.9999
2312400;14.03.2002;31.12.9999
2312401;02.06.2003;31.12.9999
2312402;25.09.2017;31.12.9999
2312403;01.10.2004;31.12.9999
2312403;10.01.2006;31.12.9999
2312404;09.01.2017;31.12.9999
2312406;29.08.2016;31.12.9999
2312407;01.07.2008;31.12.9999
2312408;24.12.2009;31.12.9999
2312409;02.12.2019;31.12.9999
2312410;01.01.2018;31.12.9999
2312411;01.02.2016;31.12.9999
2312412;10.01.2006;31.12.9999
2312413;01.01.2018;31.12.9999
2312414;10.09.2001;31.12.9999
2312415;26.02.2008;31.12.9999
2312416;10.04.2006;31.12.9999
2312418;01.10.2017;31.12.9999
2312419;22.05.2013;31.12.9999
2312420;01.10.2015;31.12.9999
2312422;23.01.2014;31.12.9999
2312423;01.03.2004;31.12.9999
2312424;01.10.2002;31.12.9999
2312426;01.10.2017;31.12.9999
2312427;21.08.2017;31.12.9999
2312428;10.01.2006;31.12.9999
2312429;10.01.2006;31.12.9999
2312430;12.11.2007;31.12.9999
2312431;18.04.2012;31.12.9999
2312432;13.03.2017;31.12.9999
2312433;08.07.2016;31.12.9999
2312434;16.07.2018;31.12.9999
2312439;20.02.2015;31.12.9999
2312440;10.01.2006;31.12.9999
2312441;10.01.2006;31.12.9999
2312442;18.06.2007;31.12.9999
2312443;01.04.2019;31.12.9999
