tn;begin;end
2504148;01.08.2017;31.12.9999
2504154;19.03.2007;31.12.9999
2504157;19.03.2007;31.12.9999
2504160;20.04.2010;31.12.2999
2504161;04.10.2018;31.12.9999
2504162;19.03.2007;31.12.9999
2504163;28.12.2018;31.12.9999
2504164;08.02.2011;31.12.2999
2504165;01.04.2018;31.12.9999
2504166;18.05.2020;31.12.9999
2504167;01.10.2007;31.12.2999
2504168;01.10.2007;31.12.2999
2504169;01.09.2019;31.12.9999
2504170;01.04.2018;31.12.9999
2504171;20.04.2015;31.12.2999
2504173;02.06.2014;31.12.2999
2504174;01.10.2007;31.12.2999
2504175;04.07.2017;31.12.9999
2504176;01.10.2007;31.12.2999
2504184;01.04.2018;31.12.9999
2504185;02.10.2017;31.12.9999
2504188;01.10.2007;31.12.2999
2504189;03.10.2016;31.12.2999
2504190;16.07.2020;31.12.9999
2504191;01.07.2020;31.12.9999
2504193;03.10.2011;31.12.2999
2504194;01.07.2010;31.12.2999
2504195;01.06.2017;31.12.9999
2504196;01.04.2018;31.12.9999
2504197;01.10.2007;31.12.2999
2504201;23.08.2016;31.12.2999
2504202;01.03.2017;31.12.9999
2504204;14.08.2012;31.12.2999
2504205;01.04.2018;31.12.9999
2504210;01.10.2007;31.12.2999
2504212;01.04.2018;31.12.9999
2504213;03.06.2019;31.12.9999
2504215;05.06.2012;31.12.2999
2504219;01.07.2019;31.12.9999
2504223;01.01.2020;31.12.9999
2504226;03.09.2010;31.12.2999
2504228;01.10.2007;31.12.2999
2504231;02.02.2015;31.12.2999
2504232;01.04.2018;31.12.9999
2504233;04.09.2008;31.12.2999
2504234;01.11.2016;31.12.2999
2504236;01.07.2016;31.12.2999
2504237;04.03.2010;31.12.2999
2504239;20.09.2018;31.12.9999
2504240;01.10.2007;31.12.2999
2504241;18.03.2010;31.12.2999
2504242;16.01.2012;31.12.2999
2504243;24.08.2015;31.12.2999
2504244;10.05.2012;31.12.2999
2504247;06.11.2014;31.12.2999
2504251;10.08.2011;31.12.2999
2504252;05.10.2010;31.12.2999
2504253;01.10.2007;31.12.2999
2504254;14.05.2012;31.12.2999
2504255;23.01.2020;31.12.9999
2504256;01.04.2018;31.12.9999
2504257;18.03.2011;31.12.2999
2504258;14.07.2008;31.12.2999
2504259;01.07.2019;31.12.9999
2504261;07.09.2015;31.12.2999
2504263;01.04.2018;31.12.9999
2504264;19.03.2008;31.12.2999
2504266;01.10.2007;31.12.2999
2504267;27.06.2017;31.12.9999
2504268;01.10.2007;31.12.2999
2504271;01.04.2018;31.12.9999
2504273;03.03.2020;31.12.9999
2504274;18.05.2015;31.12.2999
2504276;01.10.2007;31.12.2999
2504278;27.11.2007;31.12.2999
2504280;24.08.2009;31.12.2999
2504282;15.11.2010;31.12.2999
2504283;01.04.2018;31.12.9999
2504285;13.01.2020;31.12.9999
2504287;02.06.2014;31.12.2999
2504288;02.02.2009;31.12.2999
2504289;01.10.2007;31.12.2999
2504290;01.10.2007;31.12.2999
2504291;01.10.2007;31.12.2999
2504292;16.07.2020;31.12.9999
2504293;04.04.2018;31.12.9999
2504294;01.10.2007;31.12.2999
2504295;02.03.2009;31.12.2999
2504297;01.07.2019;31.12.9999
2504298;17.01.2012;31.12.2999
2504299;17.12.2007;31.12.2999
2504300;18.03.2019;31.12.9999
2504302;19.05.2009;31.12.2999
2504303;01.10.2007;31.12.2999
2504304;01.10.2007;31.12.2999
2504306;15.07.2019;31.12.9999
2504308;25.05.2015;31.12.2999
2504311;01.10.2007;31.12.2999
2504312;01.10.2007;31.12.2999
2504313;02.07.2010;31.12.2999
2504314;03.06.2019;31.12.9999
2504315;01.07.2020;31.12.9999
2504316;01.08.2019;31.12.9999
2504318;01.10.2007;31.12.2999
2504319;11.02.2019;31.12.9999
2504324;21.04.2009;31.12.2999
2504325;01.10.2007;31.12.2999
2504326;01.04.2018;31.12.9999
2504328;11.04.2016;31.12.2999
2504329;03.03.2014;31.12.2999
2504330;04.04.2018;31.12.9999
2504331;16.06.2016;31.12.2999
2504332;15.01.2013;31.12.2999
2504334;03.06.2019;31.12.9999
2504335;27.07.2009;31.12.2999
2504337;01.10.2007;31.12.2999
2504338;01.09.2019;31.12.9999
2504339;01.10.2007;31.12.2999
2504344;04.06.2018;31.12.9999
2504345;01.03.2008;31.12.2999
2504346;01.10.2007;31.12.2999
2504347;01.10.2007;31.12.2999
2504348;12.02.2018;31.12.9999
2504350;28.05.2012;31.12.2999
2504352;02.07.2018;31.12.9999
2504357;29.03.2010;31.12.2999
2504359;01.04.2018;31.12.9999
2504361;11.08.2014;31.12.2999
2504370;18.03.2013;31.12.2999
2504371;01.10.2007;31.12.2999
2504374;01.07.2020;31.12.9999
2504375;01.10.2007;31.12.2999
2504377;19.03.2018;31.12.9999
2504378;01.10.2007;31.12.2999
2504379;04.07.2017;31.12.9999
2504380;11.01.2010;31.12.2999
2504383;10.04.2010;31.12.2999
2504385;17.11.2008;31.12.2999
2504386;09.07.2018;31.12.9999
2504389;01.10.2007;31.12.2999
2504390;01.10.2007;31.12.2999
2504391;01.04.2018;31.12.9999
2504392;01.12.2017;31.12.9999
2504394;25.01.2019;31.12.9999
2504395;01.07.2019;31.12.9999
2504396;19.10.2015;31.12.2999
2504398;01.10.2007;31.12.2999
2504400;01.10.2007;31.12.2999
2504404;23.03.2020;31.12.9999
2504405;20.07.2016;31.12.2999
2504406;28.01.2008;31.12.2999
2504408;01.10.2007;31.12.2999
2504409;23.06.2014;31.12.2999
2504410;02.10.2017;31.12.9999
2504411;13.06.2017;31.12.9999
2504417;09.09.2008;31.12.2999
2504418;01.10.2007;31.12.2999
2504420;01.09.2019;31.12.9999
2504421;05.05.2012;31.12.2999
2504422;01.10.2007;31.12.2999
2504423;01.12.2018;31.12.9999
2504425;25.07.2018;31.12.9999
2504426;15.07.2013;31.12.2999
2504427;29.07.2010;31.12.2999
2504428;16.10.2013;31.12.2999
2504430;02.05.2017;31.12.9999
2504431;18.10.2018;31.12.9999
2504432;01.10.2007;31.12.2999
2504435;04.03.2020;31.12.9999
2504436;13.04.2011;31.12.2999
2504437;26.09.2016;31.12.2999
2504438;01.10.2007;31.12.2999
2504439;01.07.2010;31.12.2999
2504441;01.09.2019;31.12.9999
2504443;01.10.2007;31.12.2999
2504444;01.10.2019;31.12.9999
2504445;01.10.2007;31.12.2999
2504446;03.09.2018;31.12.9999
2504447;12.12.2011;31.12.2999
2504448;16.07.2019;31.12.9999
2504449;12.05.2015;31.12.2999
2504451;04.09.2008;31.12.2999
2504452;01.07.2016;31.12.2999
2504453;21.08.2009;31.12.2999
2504454;17.09.2018;31.12.9999
2504455;03.06.2019;31.12.9999
2504457;31.12.2008;31.12.2999
2504458;08.09.2008;31.12.2999
2504460;01.10.2007;31.12.2999
2504461;01.10.2007;31.12.2999
2504462;01.10.2007;31.12.2999
2504464;02.10.2017;31.12.9999
2504466;08.08.2011;31.12.2999
2504468;21.08.2017;31.12.9999
2504469;01.07.2010;31.12.2999
2504470;01.10.2007;31.12.2999
2504471;17.12.2018;31.12.9999
2504473;01.10.2008;31.12.2999
2504474;19.10.2015;31.12.2999
2504476;01.04.2018;31.12.9999
2504477;01.07.2019;31.12.9999
2504479;01.10.2007;31.12.2999
2504480;12.12.2011;31.12.2999
2504481;26.08.2014;31.12.2999
2504482;01.10.2007;31.12.2999
2504484;01.10.2007;31.12.2999
2504486;01.10.2007;31.12.2999
2504492;01.10.2007;31.12.2999
2504493;28.12.2018;31.12.9999
2504494;01.10.2007;31.12.2999
2504495;01.10.2007;31.12.2999
2504500;18.09.2018;31.12.9999
2504501;01.03.2017;31.12.9999
2504502;04.12.2014;31.12.2999
2504504;26.09.2008;31.12.2999
2504505;01.10.2007;31.12.2999
2504506;01.10.2007;31.12.2999
2504507;15.01.2018;31.12.9999
2504508;24.04.2012;31.12.2999
2504511;14.03.2012;31.12.2999
2504512;01.10.2007;31.12.2999
2504514;01.10.2007;31.12.2999
2504517;01.10.2007;31.12.2999
2504518;23.04.2008;31.12.2999
2504519;19.03.2012;31.12.2999
2504520;06.11.2012;31.12.2999
2504521;01.10.2007;31.12.2999
2504523;01.08.2017;31.12.9999
2504530;01.10.2007;31.12.2999
2504531;30.07.2012;31.12.2999
2504532;27.11.2018;31.12.9999
2504533;01.07.2008;31.12.2999
2504535;05.10.2015;31.12.2999
2504536;12.07.2019;31.12.9999
2504538;18.05.2015;31.12.2999
2504540;04.03.2008;31.12.2999
2504541;04.04.2018;31.12.9999
2504542;15.09.2008;31.12.2999
2504546;17.01.2014;31.12.2999
2504547;01.10.2007;31.12.2999
2504549;01.10.2007;31.12.2999
2504550;06.12.2013;31.12.2999
2504552;01.04.2018;31.12.9999
2504555;03.03.2015;31.12.2999
2504557;01.10.2007;31.12.2999
2504559;13.01.2020;31.12.9999
2504561;01.07.2019;31.12.9999
2504562;17.02.2014;31.12.2999
2504563;18.07.2012;31.12.2999
2504567;01.12.2018;31.12.9999
2504570;01.08.2016;31.12.2999
2504572;01.07.2019;31.12.9999
2504573;01.10.2007;31.12.2999
2504575;11.03.2013;31.12.2999
2504576;01.06.2012;31.12.2999
2504577;01.10.2007;31.12.2999
2504579;24.01.2013;31.12.2999
2504581;15.04.2013;31.12.2999
2504582;25.02.2020;31.12.9999
2504584;19.10.2015;31.12.2999
2504585;16.07.2020;31.12.9999
2504588;18.03.2008;31.12.2999
2504589;01.10.2019;31.12.9999
2504591;10.08.2015;31.12.2999
2504592;01.10.2007;31.12.2999
2504594;01.07.2020;31.12.9999
2504595;01.07.2019;31.12.9999
2504597;23.01.2014;31.12.2999
2504598;01.08.2017;31.12.9999
2504599;18.05.2020;31.12.9999
2504600;16.09.2008;31.12.2999
2504601;01.10.2007;31.12.2999
2504602;20.04.2015;31.12.2999
2504603;27.04.2015;31.12.2999
2504604;17.04.2019;31.12.9999
2504605;08.11.2011;31.12.2999
2504607;03.06.2019;31.12.9999
2504608;01.10.2007;31.12.2999
2504609;25.04.2011;31.12.2999
2504611;17.09.2018;31.12.9999
2504613;01.05.2017;31.12.9999
2504614;07.09.2009;31.12.2999
2504615;02.04.2013;31.12.2999
2504616;01.10.2007;31.12.2999
2504617;01.01.2019;31.12.9999
2504618;01.11.2013;31.12.2999
2504619;01.09.2009;31.12.2999
2504620;01.05.2020;31.12.9999
2504621;20.07.2009;31.12.2999
2504622;01.11.2007;31.12.2999
2504623;01.10.2007;31.12.2999
2504624;23.11.2007;31.12.2999
2504626;01.07.2008;31.12.2999
2504627;09.02.2015;31.12.2999
2504628;14.01.2013;31.12.2999
2504629;01.10.2007;31.12.2999
2504632;15.07.2010;31.12.2999
2504635;01.04.2018;31.12.9999
2504637;08.09.2008;31.12.2999
2504639;01.10.2007;31.12.2999
2504640;03.10.2017;31.12.9999
2504641;16.09.2014;31.12.2999
2504642;01.07.2010;31.12.2999
2504643;30.03.2020;31.12.9999
2504645;01.10.2007;31.12.2999
2504645;14.05.2019;31.12.9999
2504649;01.10.2007;31.12.2999
2504651;01.11.2013;31.12.2999
2504653;01.08.2017;31.12.9999
2504654;23.07.2013;31.12.2999
2504655;22.07.2010;31.12.2999
2504656;23.04.2012;31.12.2999
2504657;21.05.2012;31.12.2999
2504660;01.04.2019;31.12.9999
2504661;22.09.2014;31.12.2999
2504662;02.10.2009;31.12.2999
2504663;01.10.2007;31.12.2999
2504664;01.11.2019;31.12.9999
2504669;01.10.2007;31.12.2999
2504672;04.10.2016;31.12.2999
2504676;21.10.2013;31.12.2999
2504677;01.10.2019;31.12.9999
2504678;06.03.2010;31.12.2999
2504679;09.08.2012;31.12.2999
2504680;01.09.2014;31.12.2999
2504682;05.04.2016;31.12.2999
2504683;01.10.2007;31.12.2999
2504685;03.07.2017;31.12.9999
2504686;17.09.2008;31.12.2999
2504691;05.11.2014;31.12.2999
2504695;06.10.2020;31.12.9999
2504697;04.10.2010;31.12.2999
2504702;01.10.2007;31.12.2999
2504703;20.08.2013;31.12.2999
2504704;01.02.2019;31.12.9999
2504707;01.08.2019;31.12.9999
2504708;01.10.2007;31.12.2999
2504709;01.10.2007;31.12.2999
2504711;23.08.2012;31.12.2999
2504713;01.07.2010;31.12.2999
2504715;25.07.2008;31.12.2999
2504716;03.06.2019;31.12.9999
2504718;01.02.2011;31.12.2999
2504719;25.12.2017;31.12.9999
2504720;18.08.2014;31.12.2999
2504721;07.03.2008;31.12.2999
2504722;01.04.2018;31.12.9999
2504723;07.11.2016;31.12.2999
2504725;21.01.2019;31.12.9999
2504726;08.12.2017;31.12.9999
2504727;01.08.2019;31.12.9999
2504728;15.06.2012;31.12.2999
2504729;13.01.2011;31.12.2999
2504731;04.09.2017;31.12.9999
2504734;01.07.2019;31.12.9999
2504741;01.07.2020;31.12.9999
2504742;01.10.2007;31.12.2999
2504743;15.10.2015;31.12.2999
2504744;06.07.2018;31.12.9999
2504745;28.10.2013;31.12.2999
2504746;04.02.2008;31.12.2999
2504747;01.02.2018;31.12.9999
2504748;26.05.2020;31.12.9999
2504749;01.05.2018;31.12.9999
2504751;01.09.2018;31.12.9999
2504752;14.09.2020;31.12.9999
2504754;12.07.2017;31.12.9999
2504755;20.11.2018;31.12.9999
2504757;23.06.2008;31.12.2999
2504759;01.10.2007;31.12.2999
2504760;01.07.2019;31.12.9999
2504762;17.03.2008;31.12.2999
2504763;01.07.2018;31.12.9999
2504764;01.07.2018;31.12.9999
2504766;29.03.2016;31.12.2999
2504767;20.11.2018;31.12.9999
2504768;01.10.2007;31.12.2999
2504769;15.11.2010;31.12.2999
2504770;01.10.2007;31.12.2999
2504772;12.10.2009;31.12.2999
2504775;01.10.2007;31.12.2999
2504776;01.10.2007;31.12.2999
2504777;30.10.2012;31.12.2999
2504781;19.07.2016;31.12.2999
2504782;01.10.2007;31.12.2999
2504783;11.08.2015;31.12.2999
2504785;17.07.2018;31.12.9999
2504787;01.10.2007;31.12.2999
2504789;01.10.2007;31.12.2999
2504790;20.11.2018;31.12.9999
2504791;01.12.2016;31.12.2999
2504792;01.07.2019;31.12.9999
2504793;01.10.2007;31.12.2999
2504794;01.02.2012;31.12.2999
2504795;01.10.2007;31.12.2999
2504796;14.06.2017;31.12.9999
2504797;01.10.2007;31.12.2999
2504798;01.05.2018;31.12.9999
2504799;01.10.2007;31.12.2999
2504800;01.10.2007;31.12.2999
2504801;01.10.2007;31.12.2999
2504802;01.10.2007;31.12.2999
2504804;01.10.2007;31.12.2999
2504805;01.10.2007;31.12.2999
2504806;01.10.2020;31.12.9999
2504807;01.12.2017;31.12.9999
2504808;24.03.2009;31.12.2999
2504810;01.10.2007;31.12.2999
2504811;01.10.2007;31.12.2999
2504813;08.02.2016;31.12.2999
2504815;21.09.2009;31.12.2999
2504816;10.06.2010;31.12.2999
2504818;01.10.2007;31.12.2999
2504819;03.03.2010;31.12.2999
2504820;01.10.2007;31.12.2999
2504824;01.10.2007;31.12.2999
2504825;01.07.2018;31.12.9999
2504828;01.10.2007;31.12.2999
2504829;01.06.2018;31.12.9999
2504830;01.10.2007;31.12.2999
2504833;01.10.2007;31.12.2999
2504835;01.10.2007;31.12.2999
2504836;19.10.2015;31.12.2999
2504837;01.10.2007;31.12.2999
2504838;01.10.2007;31.12.2999
2504839;01.10.2007;31.12.2999
2504840;01.10.2007;31.12.2999
2504841;01.07.2018;31.12.9999
2504842;01.02.2018;31.12.9999
2504843;01.10.2007;31.12.2999
2504845;19.08.2013;31.12.2999
2504846;16.07.2018;31.12.9999
2504848;20.11.2018;31.12.9999
2504850;01.01.2018;31.12.9999
2504852;01.07.2018;31.12.9999
2504853;01.10.2007;31.12.2999
2504854;01.10.2007;31.12.2999
2504855;01.10.2007;31.12.2999
2504856;01.07.2018;31.12.9999
2504857;01.10.2007;31.12.2999
2504858;01.10.2007;31.12.2999
2504859;01.10.2007;31.12.2999
2504860;11.03.2009;31.12.2999
2504861;01.10.2018;31.12.9999
2504862;19.10.2011;31.12.2999
2504863;01.02.2018;31.12.9999
2504865;01.10.2007;31.12.2999
2504866;03.02.2014;31.12.2999
2504867;01.10.2007;31.12.2999
2504869;18.01.2017;31.12.9999
2504870;24.05.2010;31.12.2999
2504874;09.09.2013;31.12.2999
2504876;17.06.2013;31.12.2999
2504877;01.10.2007;31.12.2999
2504879;01.10.2007;31.12.2999
2504880;01.01.2012;31.12.2999
2504881;01.10.2007;31.12.2999
2504882;01.05.2018;31.12.9999
2504883;01.10.2007;31.12.2999
2504885;08.07.2019;31.12.9999
2504886;01.02.2018;31.12.9999
2504887;18.08.2008;31.12.2999
2504889;01.10.2007;31.12.2999
2504891;01.07.2014;31.12.2999
2504892;02.03.2010;31.12.2999
2504894;16.06.2016;31.12.2999
2504895;07.10.2013;31.12.2999
2504896;01.10.2007;31.12.2999
2504897;15.09.2020;31.12.9999
2504900;01.10.2007;31.12.2999
2504901;01.10.2007;31.12.2999
2504902;01.07.2019;31.12.9999
2504906;01.08.2018;31.12.9999
2504907;01.10.2007;31.12.2999
2504908;09.01.2018;31.12.9999
2504910;01.02.2018;31.12.9999
2504913;04.06.2012;31.12.2999
2504916;01.05.2018;31.12.9999
2504917;01.10.2007;31.12.2999
2504919;03.02.2011;31.12.2999
2504921;02.08.2010;31.12.2999
2504924;01.07.2020;31.12.9999
2504925;11.10.2016;31.12.2999
2504926;01.01.2018;31.12.9999
2504927;01.03.2018;31.12.9999
2504928;10.07.2018;31.12.9999
2504929;01.10.2007;31.12.2999
2504931;03.12.2018;31.12.9999
2504933;01.08.2019;31.12.9999
2504934;01.10.2007;31.12.2999
2504935;01.05.2018;31.12.9999
2504936;01.10.2020;31.12.9999
2504937;01.10.2007;31.12.2999
2504938;01.10.2007;31.12.2999
2504939;01.10.2007;31.12.2999
2504940;13.07.2018;31.12.9999
2504944;01.10.2007;31.12.2999
2504945;01.07.2019;31.12.9999
2504946;01.10.2018;31.12.9999
2504947;01.10.2007;31.12.2999
2504949;10.03.2009;31.12.2999
2504950;01.10.2007;31.12.2999
2504951;01.10.2007;31.12.2999
2504953;01.10.2007;31.12.2999
2504954;01.10.2007;31.12.2999
2504957;03.02.2016;31.12.2999
2504958;01.10.2007;31.12.2999
2504959;01.10.2007;31.12.2999
2504960;01.10.2007;31.12.2999
2504961;28.05.2002;31.12.9999
2504962;01.02.2018;31.12.9999
2504964;18.08.2020;31.12.9999
2504965;11.03.1998;31.12.9999
2504966;07.08.2020;31.12.9999
2504967;23.02.2019;31.12.9999
2504969;16.07.2018;31.12.9999
2504970;24.03.2008;31.12.2999
2504972;18.03.2008;31.12.2999
2504973;18.03.2019;31.12.9999
2504974;16.06.2014;31.12.2999
2504975;18.09.2001;31.12.9999
2504976;01.03.2011;31.12.2999
2504977;18.05.2015;31.12.2999
2504979;21.09.2004;31.12.9999
2504981;06.06.2017;31.12.9999
2504982;02.03.2019;31.12.9999
2504983;02.03.2007;31.12.2999
2504984;20.09.2004;31.12.9999
2504985;07.11.2013;31.12.2999
2504986;26.07.2017;31.12.9999
2504987;02.02.2012;31.12.2999
2504989;01.12.2017;31.12.9999
2504990;15.08.2017;31.12.9999
2504992;11.04.2008;31.12.2999
2504993;18.08.2014;31.12.9999
2504994;01.07.2016;31.12.9999
2504996;05.02.2016;31.12.2999
2504997;01.07.2016;31.12.9999
2504999;03.08.2009;31.12.2999
2505000;22.08.2012;31.12.2999
2505001;22.09.2004;31.12.9999
2505002;01.02.2012;31.12.2999
2505003;04.08.2009;31.12.2999
2505005;24.02.2011;31.12.2999
2505006;02.02.2015;31.12.2999
2505007;17.02.2014;31.12.9999
2505009;22.09.2004;31.12.9999
2505010;10.10.2013;31.12.2999
2505011;24.10.2011;31.12.2999
2505012;03.09.2012;31.12.2999
2505014;09.07.1990;31.12.9999
2505015;01.11.1999;31.12.9999
2505018;04.03.2014;31.12.9999
2505024;10.12.2008;31.12.2999
2505025;27.03.2014;31.12.2999
2505026;21.05.2007;31.12.2999
2505028;22.12.2008;31.12.9999
2505030;02.12.2013;31.12.2999
2505032;10.12.2007;31.12.9999
2505033;11.12.2013;31.12.2999
2505034;01.07.2016;31.12.2999
2505035;01.02.2018;31.12.9999
2505036;20.02.1995;31.12.9999
2505037;01.07.2010;31.12.9999
2505038;02.07.2007;31.12.2999
2505040;01.01.2007;31.12.9999
2505044;18.01.2012;31.12.2999
2505049;10.07.2020;31.12.9999
2505050;02.03.2009;31.12.9999
2505053;22.03.2016;31.12.2999
2505054;06.12.1996;31.12.9999
2505058;01.09.2004;31.12.9999
2505059;03.07.2002;31.12.9999
2505060;17.07.2019;31.12.9999
2505065;03.06.2002;31.12.9999
2505066;11.12.1987;31.12.9999
2505069;14.04.2008;31.12.9999
2505073;07.06.2011;31.12.9999
2505077;01.02.2018;31.12.9999
2505078;18.08.2020;31.12.9999
2505079;29.05.2002;31.12.9999
2505080;06.12.2007;31.12.2999
2505082;16.10.2020;31.12.9999
2505083;01.07.2019;31.12.9999
2505084;01.07.2016;31.12.9999
2505087;29.09.2018;31.12.9999
2505088;11.03.2008;31.12.2999
2505089;15.07.2013;31.12.2999
2505090;01.11.2011;31.12.9999
2505091;19.10.2015;31.12.9999
2505092;03.02.2010;31.12.2999
2505093;01.10.1992;31.12.9999
2505096;01.04.2019;31.12.9999
2505098;25.03.2002;31.12.9999
2505099;16.03.2018;31.12.9999
2505100;17.08.2009;31.12.2999
2505101;16.11.2007;31.12.2999
2505102;20.03.2009;31.12.9999
2505103;24.09.2013;31.12.2999
2505104;15.11.1996;31.12.9999
2505106;10.04.2019;31.12.9999
2505107;13.10.2004;31.12.9999
2505108;19.11.2008;31.12.9999
2505109;03.03.2008;31.12.2999
2505112;08.02.2010;31.12.2999
2505113;12.09.2011;31.12.9999
2505114;13.07.2020;31.12.9999
2505116;12.09.1994;31.12.9999
2505117;15.05.2014;31.12.2999
2505118;18.05.2009;31.12.2999
2505120;10.03.2017;31.12.9999
2505121;14.04.2000;31.12.9999
2505122;03.02.2010;31.12.2999
2505123;01.02.2018;31.12.9999
2505127;06.06.2011;31.12.2999
2505128;01.04.2002;31.12.9999
2505130;25.10.2002;31.12.9999
2505133;08.10.2013;31.12.2999
2505134;15.03.2018;31.12.9999
2505135;09.07.2018;31.12.9999
2505136;27.02.2008;31.12.2999
2505138;06.09.2016;31.12.2999
2505139;26.11.1996;31.12.9999
2505140;09.06.2018;31.12.9999
2505141;19.04.2010;31.12.2999
2505142;02.02.2010;31.12.2999
2505143;14.07.2016;31.12.2999
2505144;03.12.2018;31.12.9999
2505146;06.12.2013;31.12.9999
2505149;01.10.2007;31.12.9999
2505150;08.02.2018;31.12.9999
2505151;04.03.2013;31.12.9999
2505152;09.09.2010;31.12.2999
2505153;24.11.1997;31.12.9999
2505154;10.07.2020;31.12.9999
2505155;16.05.2016;31.12.2999
2505156;09.09.2013;31.12.2999
2505157;30.07.2015;31.12.2999
2505158;25.10.2011;31.12.2999
2505160;15.09.2016;31.12.2999
2505162;02.06.2008;31.12.2999
2505164;11.04.2005;31.12.9999
2505165;11.02.2013;31.12.2999
2505166;06.10.2020;31.12.9999
2505167;06.08.2009;31.12.2999
2505168;18.12.2018;31.12.9999
2505169;20.09.2004;31.12.9999
2505170;22.07.2013;31.12.2999
2505171;09.12.2011;31.12.2999
2505173;01.12.2004;31.12.9999
2505174;20.07.2007;31.12.9999
2505175;16.06.2004;31.12.9999
2505177;20.06.2018;31.12.9999
2505179;02.07.2012;31.12.9999
2505180;01.09.2009;31.12.2999
2505181;12.07.2010;31.12.2999
2505182;01.07.2019;31.12.9999
2505183;03.12.2007;31.12.9999
2505184;28.12.2001;31.12.9999
2505185;14.04.2008;31.12.9999
2505186;16.09.2013;31.12.2999
2505187;01.08.2019;31.12.9999
2505188;16.02.2010;31.12.9999
2505189;29.12.2008;31.12.2999
2505192;02.02.2015;31.12.2999
2505193;20.03.2007;31.12.2999
2505194;01.08.1994;31.12.9999
2505195;13.02.2007;31.12.9999
2505196;24.12.1992;31.12.9999
2505198;05.05.2014;31.12.2999
2505200;01.02.2018;31.12.9999
2505202;02.06.2014;31.12.2999
2505203;22.04.2019;31.12.9999
2505206;15.03.2012;31.12.2999
2505207;22.01.1990;31.12.9999
2505208;15.10.2012;31.12.2999
2505209;11.12.2013;31.12.2999
2505210;01.06.2018;31.12.9999
2505211;09.11.2016;31.12.2999
2505212;01.07.2013;31.12.2999
2505213;24.01.2008;31.12.2999
2505214;19.10.2015;31.12.9999
2505215;20.09.2019;31.12.9999
2505216;17.01.2018;31.12.9999
2505216;01.11.2019;31.12.9999
2505217;24.12.2018;31.12.9999
2505218;01.10.2001;31.12.9999
2505219;10.05.2016;31.12.2999
2505221;18.09.2001;31.12.9999
2505223;02.07.2012;31.12.9999
2505228;25.10.2002;31.12.9999
2505229;08.01.1996;31.12.9999
2505231;21.04.2008;31.12.2999
2505233;10.10.2011;31.12.2999
2505234;08.02.2013;31.12.2999
2505235;17.02.2014;31.12.9999
2505236;17.02.2014;31.12.9999
2505241;14.05.1993;31.12.9999
2505242;01.02.2018;31.12.9999
2505243;01.01.2016;31.12.9999
2505244;21.03.2007;31.12.2999
2505245;17.09.2007;31.12.2999
2505247;10.07.2020;31.12.9999
2505248;13.02.2020;31.12.9999
2505249;20.06.2018;31.12.9999
2505250;12.07.2010;31.12.2999
2505253;16.10.2020;31.12.9999
2505254;19.10.2015;31.12.9999
2505257;16.07.2007;31.12.9999
2505258;19.10.2015;31.12.2999
2505259;01.04.2019;31.12.9999
2505260;21.02.2019;31.12.9999
2505261;19.10.2015;31.12.9999
2505263;18.05.2002;31.12.9999
2505264;01.12.2008;31.12.2999
2505265;26.01.2016;31.12.2999
2505266;04.02.2020;31.12.9999
2505267;12.05.2014;31.12.2999
2505268;01.02.2018;31.12.9999
2505269;12.11.2012;31.12.2999
2505271;03.12.2012;31.12.2999
2505273;19.10.2015;31.12.9999
2505274;01.11.1999;31.12.9999
2505275;16.04.2012;31.12.9999
2505276;21.03.2011;31.12.2999
2505278;05.03.2013;31.12.2999
2505279;02.11.1998;31.12.9999
2505280;16.07.2019;31.12.9999
2505281;20.01.2016;31.12.2999
2505282;17.02.2014;31.12.9999
2505283;01.04.2019;31.12.9999
2505284;01.03.2019;31.12.9999
2505285;11.08.2006;31.12.9999
2505286;06.05.1991;31.12.9999
2505288;09.07.2018;31.12.9999
2505289;06.06.2012;31.12.2999
2505290;01.03.2005;31.12.9999
2505292;19.02.2020;31.12.9999
2505293;01.12.2007;31.12.9999
2505293;01.07.2011;31.12.9999
2505295;10.07.2019;31.12.9999
2505296;19.03.2007;31.12.2999
2505297;01.02.2018;31.12.9999
2505298;06.06.2017;31.12.9999
2505299;01.11.2016;31.12.9999
2505300;12.02.2020;31.12.9999
2505301;24.11.2009;31.12.2999
2505302;25.09.2012;31.12.2999
2505307;01.07.2016;31.12.9999
2505309;15.06.2007;31.12.2999
2505310;20.08.2014;31.12.2999
2505313;01.03.2010;31.12.9999
2505316;10.07.2020;31.12.9999
2505317;19.10.2011;31.12.2999
2505319;01.01.2010;31.12.9999
2505320;18.08.2014;31.12.9999
2505322;20.01.2014;31.12.2999
2505325;16.03.2007;31.12.9999
2505326;13.05.2014;31.12.2999
2505327;01.07.2019;31.12.9999
2505328;04.10.2010;31.12.2999
2505329;21.01.1991;31.12.9999
2505330;03.08.2009;31.12.2999
2505331;01.11.1993;31.12.9999
2505332;19.10.2015;31.12.9999
2505333;13.12.2007;31.12.2999
2505334;01.02.2018;31.12.9999
2505335;01.12.2017;31.12.9999
2505336;16.10.2020;31.12.9999
2505337;25.09.2020;31.12.9999
2505338;01.10.2018;31.12.9999
2505339;13.04.2015;31.12.2999
2505340;01.07.2019;31.12.9999
2505341;18.06.2010;31.12.2999
2505342;01.08.2019;31.12.9999
2505343;03.03.2008;31.12.9999
2505345;09.06.2018;31.12.9999
