tn;begin;end
1602348;07.10.2019;31.12.9999
1602354;03.05.2018;31.12.9999
1602359;01.04.2016;31.12.9999
1602362;04.02.2010;31.12.9999
1602363;01.04.2016;31.12.9999
1602364;02.04.2010;31.12.9999
1602365;06.08.2020;31.12.9999
1602366;04.09.2017;31.12.9999
1602368;03.02.2020;31.12.9999
1602369;13.02.2004;31.12.9999
1602371;01.09.2016;31.12.9999
1602372;10.12.2012;31.12.9999
1602373;20.12.2017;31.12.9999
1602374;20.12.2017;31.12.9999
1602376;16.03.2013;31.12.9999
1602378;20.12.2017;31.12.9999
1602379;20.12.2017;31.12.9999
1602380;30.11.2017;31.12.9999
1602381;06.12.2016;31.12.9999
1602382;01.04.2016;31.12.9999
1602383;18.01.2016;31.12.9999
1602386;02.11.2009;31.12.9999
1602387;03.05.2018;31.12.9999
1602389;03.05.2018;31.12.9999
1602390;01.05.2018;31.12.9999
1602394;01.04.2016;31.12.9999
1602400;01.12.2014;31.12.9999
1602401;03.09.2002;31.12.9999
1602402;21.04.2009;31.12.9999
1602406;11.12.2014;31.12.9999
1602409;14.10.2013;31.12.9999
1602410;03.03.2008;31.12.9999
1602411;03.05.2018;31.12.9999
1602412;11.02.2010;31.12.9999
1602414;22.12.2011;31.12.9999
1602415;06.12.2016;31.12.9999
1602417;05.09.2018;31.12.9999
1602418;02.04.2018;31.12.9999
1602420;10.12.2012;31.12.9999
1602421;01.12.2014;31.12.9999
1602423;27.02.2006;31.12.9999
1602424;11.04.2017;31.12.9999
1602426;23.04.2018;31.12.9999
1602427;29.12.2017;31.12.9999
1602428;01.12.2014;31.12.9999
1602430;20.12.2017;31.12.9999
1602432;01.12.2014;31.12.9999
1602433;12.11.2012;31.12.9999
1602434;01.10.2015;31.12.9999
1602435;01.12.2014;31.12.9999
1602437;10.12.2012;31.12.9999
1602438;01.12.2014;31.12.9999
1602439;03.05.2018;31.12.9999
1602479;20.12.2017;31.12.9999
1602546;25.05.2015;31.12.9999
1602553;14.06.2017;31.12.9999
1602581;01.09.2016;31.12.9999
1602583;01.03.2019;31.12.9999
1602639;17.12.2018;31.12.9999
