tn;begin;end
1402228;04.09.2018;31.12.9999
1402231;19.06.2019;31.12.9999
1402233;12.12.2012;31.12.9999
1402234;01.09.2017;31.12.9999
1402235;04.09.2017;31.12.9999
1402236;16.09.2013;31.12.9999
1402238;01.02.2010;31.12.9999
1402239;01.12.2007;31.12.9999
1402240;01.11.2010;31.12.9999
1402241;01.09.2017;31.12.9999
1402242;01.10.2012;31.12.9999
1402244;01.03.2013;31.12.9999
1402245;12.09.2002;31.12.9999
1402246;21.05.2014;31.12.9999
1402247;21.05.2014;31.12.9999
1402248;01.12.2007;31.12.9999
1402249;01.07.2013;31.12.9999
1402251;20.08.2012;31.12.9999
1402252;01.10.2012;31.12.9999
1402253;02.07.2012;31.12.9999
1402254;01.07.2019;31.12.9999
1402255;22.10.2013;31.12.9999
1402256;16.04.2007;31.12.9999
1402257;01.11.2007;31.12.9999
1402259;01.01.2007;31.12.9999
1402260;01.10.2012;31.12.9999
1402261;01.10.2012;31.12.9999
1402262;01.04.2014;31.12.9999
1402263;01.10.2012;31.12.9999
1402264;18.08.2008;31.12.9999
1402265;14.08.2019;31.12.9999
1402269;16.03.2020;31.12.9999
1402270;01.03.2012;31.12.9999
1402273;17.06.2013;31.12.9999
1402274;08.02.2010;31.12.9999
1402275;13.04.2009;31.12.9999
1402276;16.07.2012;31.12.9999
1402277;25.09.2019;31.12.9999
1402278;25.02.2019;31.12.9999
1402279;16.07.2012;31.12.9999
1402280;23.09.2020;31.12.9999
1402282;26.11.2015;31.12.9999
1402282;24.10.2019;31.12.9999
1402283;01.04.2016;31.12.9999
1402284;16.07.2012;31.12.9999
1402285;01.07.2020;31.12.9999
1402286;05.06.2018;31.12.9999
1402287;12.08.2019;31.12.9999
1402289;06.02.2017;31.12.9999
1402290;23.06.2014;31.12.9999
1402295;15.07.2019;31.12.9999
1402298;01.06.2018;31.12.9999
1402300;19.08.2019;31.12.9999
1402302;01.08.2014;31.12.9999
1402303;10.06.2019;31.12.9999
1402304;09.06.2014;31.12.9999
1402305;30.03.2018;31.12.9999
1402306;19.12.2018;31.12.9999
1402307;01.04.2014;31.12.9999
1402309;24.11.2016;31.12.9999
1402310;16.07.2014;31.12.9999
1402311;22.01.2018;31.12.9999
1402312;14.01.2019;31.12.9999
1402313;04.10.2013;31.12.9999
1402314;02.03.2020;31.12.9999
1402315;01.10.2012;31.12.9999
1402318;01.07.2013;31.12.9999
1402319;06.02.2010;31.12.9999
1402320;02.07.2012;31.12.9999
1402321;01.02.2019;31.12.9999
1402322;01.12.2007;31.12.9999
1402323;16.07.2019;31.12.9999
1402324;21.07.2014;31.12.9999
1402326;15.12.2014;31.12.9999
1402327;01.04.2019;31.12.9999
1402330;13.05.2019;31.12.9999
1402331;01.01.2007;31.12.9999
1402332;10.10.2016;31.12.9999
1402333;20.11.2006;31.12.9999
1402335;15.07.2002;31.12.9999
1402337;19.03.2012;31.12.9999
1402338;20.07.2018;31.12.9999
1402339;03.03.2020;31.12.9999
1402340;22.04.2019;31.12.9999
1402341;13.07.2015;31.12.9999
1402343;16.07.2012;31.12.9999
1402347;21.08.2013;31.12.9999
1402348;01.12.2011;31.12.9999
1402349;01.08.2017;31.12.9999
1402350;12.08.2019;31.12.9999
1402351;01.11.2019;31.12.9999
1402352;07.05.2019;31.12.9999
1402353;09.01.2014;31.12.9999
1402355;01.07.2013;31.12.9999
1402358;31.03.2015;31.12.9999
1402360;22.04.2013;31.12.9999
1402363;01.11.2006;31.12.9999
1402368;01.01.2019;31.12.9999
1402369;03.12.2018;31.12.9999
1402372;01.01.2007;31.12.9999
1402375;01.07.2012;31.12.9999
1402376;02.07.2012;31.12.9999
1402384;24.06.2003;31.12.9999
1402385;01.11.2006;31.12.9999
1402388;01.04.2015;31.12.9999
1402390;01.10.2012;31.12.9999
1402391;01.10.2012;31.12.9999
1402392;01.10.2012;31.12.9999
1402395;01.01.2010;31.12.9999
1402396;01.01.2007;31.12.9999
1402397;12.11.1991;31.12.9999
1402398;01.02.2010;31.12.9999
1402400;15.03.2018;31.12.9999
1402401;01.08.2019;31.12.9999
1402402;01.08.2019;31.12.9999
1402403;01.08.2019;31.12.9999
1402405;12.05.2016;31.12.9999
1402406;12.05.2016;31.12.9999
1402407;01.04.2013;31.12.9999
1402408;01.10.2019;31.12.9999
1402409;22.09.2014;31.12.9999
1402410;01.08.2017;31.12.9999
1402411;05.04.2017;31.12.9999
1402412;30.06.2008;31.12.9999
1402413;15.12.2014;31.12.9999
1402416;01.09.2017;31.12.9999
1402418;06.02.2017;31.12.9999
1402419;01.01.2007;31.12.9999
1402421;29.12.2018;31.12.9999
1402422;10.07.2017;31.12.9999
1402423;16.10.2018;31.12.9999
1402424;29.10.2019;31.12.9999
1402425;26.06.2014;31.12.9999
1402427;01.08.2019;31.12.9999
1402431;25.05.2020;31.12.9999
1402432;01.01.2015;31.12.9999
1402433;10.11.2014;31.12.9999
1402464;26.01.2017;31.12.9999
1402465;01.01.2018;31.12.9999
1402466;17.03.2016;31.12.9999
1402468;10.07.2008;31.12.9999
1402469;01.03.2005;31.12.9999
1402470;01.02.2007;31.12.9999
1402471;01.08.2005;31.12.9999
1402472;25.05.2009;31.12.9999
1402473;07.04.2014;31.12.9999
1402474;01.04.2013;31.12.9999
1402475;01.07.2008;31.12.9999
1402476;01.01.2019;31.12.9999
1402477;19.09.2012;31.12.9999
1402478;01.12.2010;31.12.9999
1402479;23.07.2012;31.12.9999
1402497;01.01.2018;31.12.9999
1402499;24.06.2019;31.12.9999
1402500;14.10.2013;31.12.9999
1402501;09.07.2012;31.12.9999
1402503;01.10.2012;31.12.9999
1402504;02.07.2012;31.12.9999
1402505;20.11.2012;31.12.9999
1402505;23.12.2019;31.12.9999
1402506;07.04.2020;31.12.9999
1402510;25.12.2012;31.12.9999
1402511;01.10.2012;31.12.9999
1402512;24.09.2018;31.12.9999
1402513;01.04.2013;31.12.9999
1402514;01.04.2013;31.12.9999
1402521;20.10.2015;31.12.9999
1402523;02.11.2006;31.12.9999
1402524;05.10.2011;31.12.9999
1402525;25.11.2013;31.12.9999
1402527;01.04.2013;31.12.9999
1402528;01.04.2013;31.12.9999
1402532;20.01.2014;31.12.9999
1402533;09.03.2010;31.12.9999
1402535;01.01.2016;31.12.9999
1402536;01.10.2012;31.12.9999
1402537;30.07.2018;31.12.9999
1402538;01.01.2007;31.12.9999
