tn;begin;end
2002951;10.02.2015;01.01.2099
2002952;29.04.2019;31.12.9999
2002953;21.07.2015;01.01.2099
2002954;01.07.2019;31.12.9999
2002955;18.02.2020;31.12.9999
2002956;01.08.2016;31.12.9999
2002957;15.12.2015;31.12.9999
2002959;08.08.2016;31.12.2099
2002960;06.04.2016;31.12.2099
2002961;01.07.2019;31.12.9999
2002963;18.12.2015;01.01.2099
2002963;07.05.2018;31.12.9999
2002964;01.07.2019;31.12.9999
2002966;17.11.2014;31.12.9999
2002967;01.01.2017;01.01.2099
2002969;28.12.2017;01.01.2099
2002970;01.01.2013;31.12.9999
2002971;11.05.2018;31.12.9999
2002977;01.09.2020;31.12.9999
2002978;01.08.2017;31.12.9999
2002979;01.08.2017;01.01.2099
2002980;23.05.2019;31.12.9999
2002983;16.08.2017;31.12.9999
2002985;27.08.2015;01.01.2099
2002986;29.05.2019;31.12.9999
2002990;05.02.2019;31.12.9999
2002991;01.01.2018;31.12.9999
2002992;01.07.2019;31.12.9999
2002993;01.08.2017;31.12.9999
2002997;09.10.2017;01.01.2099
2003000;09.10.2017;01.01.2099
2003001;13.03.2019;31.12.9999
2003003;01.04.2010;31.12.2099
2003004;09.11.2017;01.01.2099
2003007;01.01.2020;31.12.9999
2003011;01.10.2019;31.12.9999
2003012;14.11.2018;31.12.9999
2003013;01.07.2019;31.12.9999
2003014;22.08.2019;31.12.9999
2003015;15.01.2015;01.01.2099
2003016;01.07.2020;31.12.9999
2003019;27.12.2018;31.12.9999
2003020;01.06.2019;31.12.9999
2003021;30.11.2017;31.12.9999
2003022;10.03.2015;01.01.2099
2003023;01.08.2011;31.12.9999
2003025;06.08.2015;31.12.9999
2003026;01.07.2019;31.12.9999
2003027;08.10.2018;31.12.9999
2003028;01.01.2017;31.12.9999
2003029;01.05.2019;31.12.9999
2003030;01.09.2018;31.12.9999
2003031;24.07.2015;01.01.2099
2003032;01.07.2020;31.12.9999
2003033;01.04.2019;31.12.9999
2003034;29.12.2015;01.01.2099
2003036;29.05.2017;31.12.9999
2003037;16.09.2016;31.12.9999
2003038;01.03.2019;31.12.9999
2003039;01.09.2019;31.12.9999
2003040;14.07.2012;31.12.9999
2003041;16.10.2019;31.12.9999
2003042;01.03.2019;31.12.9999
2003043;20.08.2016;31.12.2999
2003044;29.06.2010;31.12.9999
2003045;22.09.2017;01.01.2099
2003048;17.08.2011;01.01.2099
2003049;28.07.2017;31.12.9999
2003050;08.04.2019;31.12.9999
2003052;01.08.2013;01.01.2099
2003054;01.07.2019;31.12.9999
2003074;26.04.2010;01.01.2099
2003082;17.12.2018;31.12.9999
2003083;14.08.2017;01.01.2099
2003085;01.09.2020;31.12.9999
2003086;15.05.2018;31.12.9999
2003088;10.09.2018;31.12.9999
2003089;01.03.2018;31.12.9999
2003090;03.11.2016;31.12.9999
2003091;01.07.2019;31.12.9999
2003092;18.02.2020;31.12.9999
2003093;01.05.2020;31.12.9999
2003094;08.09.2014;31.12.9999
2003095;25.11.2013;01.01.2099
2003096;23.12.2013;01.01.2099
2003097;18.02.2020;31.12.9999
2003103;18.02.2020;31.12.9999
2003104;18.02.2020;31.12.9999
2003105;18.02.2020;31.12.9999
2003113;01.09.2017;31.12.9999
2003115;07.08.2019;31.12.9999
2003116;01.03.2020;31.12.9999
2003118;01.04.2010;31.12.9999
2003122;20.07.2020;31.12.9999
2003123;15.08.2016;31.12.9999
2003124;08.12.2014;31.12.9999
2003125;01.11.2013;31.12.9999
2003126;01.08.2018;31.12.9999
2003129;01.07.2019;31.12.9999
2003130;15.06.2020;31.12.9999
2003131;10.04.2020;31.12.9999
2003132;01.04.2020;31.12.9999
2003135;10.04.2020;31.12.9999
2003136;10.04.2020;31.12.9999
2003137;20.10.2015;01.01.2099
2003139;01.04.2010;31.12.2099
2003140;01.06.2017;01.01.2099
2003142;14.04.2011;31.12.9999
2003143;01.10.2013;01.01.2099
2003144;01.05.2009;01.01.2099
2003145;01.01.2015;01.01.2099
2003146;01.07.2019;31.12.9999
2003148;04.02.2008;01.01.2099
2003149;07.09.2012;01.01.2099
2003150;20.10.2008;01.01.2099
2003151;01.01.2016;01.01.2099
2003152;01.09.2019;31.12.9999
2003153;04.09.2017;01.01.2099
2003155;22.01.2018;31.12.9999
2003156;20.12.2005;01.01.2099
2003157;01.07.2019;31.12.9999
2003158;01.04.2019;31.12.9999
2004968;18.11.2010;01.01.2099
2004969;22.11.2010;31.12.9999
2004970;22.11.2010;31.12.9999
2004971;08.12.2015;01.01.2099
2004973;14.05.2013;01.01.2099
2004974;01.07.2020;31.12.9999
2004977;25.08.2011;31.12.9999
2004978;14.05.2013;01.01.2099
2004979;14.05.2013;01.01.2099
2004981;01.05.2019;31.12.9999
2004982;01.02.2017;31.12.9999
2004983;18.05.2018;31.12.9999
2004985;09.03.2016;31.12.2099
2004986;01.10.2013;01.01.2099
2004987;11.02.2014;01.01.2099
2004988;01.08.2016;31.12.9999
2004989;14.05.2013;31.12.9999
2004990;01.06.2019;31.12.9999
2004991;18.11.2000;01.01.2099
2004992;01.08.2019;31.12.9999
2004994;26.10.2015;01.01.2099
2004996;01.07.2019;31.12.9999
2004997;01.07.2019;31.12.9999
2004998;01.07.2019;31.12.9999
2004999;31.01.2018;31.12.9999
2005000;01.07.2014;01.01.2099
2005002;02.09.2013;01.01.2099
2005004;15.06.2012;31.12.9999
2005005;01.05.2014;31.12.9999
2005007;01.07.2020;31.12.9999
2005008;06.02.2010;01.01.2099
2005009;23.12.2011;01.01.2099
2005010;01.07.2014;01.01.2099
2005011;29.04.2016;31.12.2099
2005012;27.12.2016;31.12.9999
2005013;12.12.2019;31.12.9999
2005015;23.07.2014;01.01.2099
2005016;15.12.2014;01.01.2099
2005017;01.03.2014;31.12.9999
2005018;01.05.2019;31.12.9999
2005019;14.11.2013;01.01.2099
2005021;22.08.2020;31.12.9999
2005022;01.07.2014;01.01.2099
2005025;20.07.2020;31.12.9999
2005026;01.02.2017;31.12.9999
2005027;20.12.2005;01.01.2099
2005030;14.05.2013;01.01.2099
2005031;01.05.2019;31.12.9999
2005033;07.04.2014;31.12.9999
2005036;18.05.2017;01.01.2099
2005037;19.05.2011;31.12.9999
2005040;13.05.2011;01.01.2099
2005041;28.12.2016;31.12.9999
2005042;25.08.2014;31.12.9999
2005043;09.09.2010;01.01.2099
2005044;02.02.2009;01.01.2099
2005046;01.05.2019;31.12.9999
2005047;06.09.2011;01.01.2099
2005050;01.05.2019;31.12.9999
2005051;18.06.2013;01.01.2099
2005053;07.09.2011;01.01.2099
2005054;30.04.2014;31.12.9999
2005056;28.09.2015;01.01.2099
2005057;01.06.2015;01.01.2099
2005059;19.11.2015;31.12.9999
2005060;01.05.2014;01.01.2099
2005061;01.04.2010;31.12.2099
2005062;01.10.2012;31.12.9999
2005063;14.05.2013;01.01.2099
2005064;01.04.2010;31.12.2099
2005065;14.05.2013;01.01.2099
2005066;20.12.2017;31.12.9999
2005067;01.10.2019;31.12.9999
2005068;26.12.2016;01.01.2099
2005072;01.04.2014;31.12.9999
2005076;01.04.2019;31.12.9999
2005077;30.10.2012;01.01.2099
2005078;26.08.2015;01.01.2099
2005081;14.05.2013;01.01.2099
2005083;01.07.2020;31.12.9999
2005084;01.06.2013;31.12.9999
2005086;27.05.2011;01.01.2099
2005087;01.01.2020;31.12.9999
2005088;01.06.2020;31.12.9999
2005089;29.09.2014;31.12.9999
2005090;14.05.2013;01.01.2099
2005091;01.06.2020;31.12.9999
2005094;06.08.2011;01.01.2099
2005095;28.12.2009;01.01.2099
2005097;27.10.2011;01.01.2099
2005098;14.01.2008;01.01.2099
2005099;16.03.2016;31.12.9999
2005100;01.01.2007;31.12.9999
2005102;24.10.2011;31.12.9999
2005104;09.09.2015;01.01.2099
2005108;01.04.2020;31.12.9999
2005112;14.05.2013;01.01.2099
2005114;23.11.2015;01.01.2099
2005116;01.04.2010;31.12.2099
2005118;28.11.2012;01.01.2099
2005120;01.10.2008;01.01.2099
2005122;02.06.2008;01.01.2099
2005124;01.07.2012;31.12.9999
2005126;01.01.2010;31.12.9999
2005128;01.11.2012;31.12.9999
2005130;07.07.2014;31.12.9999
2005132;01.04.2018;31.12.9999
2005134;08.07.2009;01.01.2099
2005135;25.01.2016;01.01.2099
2005136;08.06.2015;01.01.2099
2005137;19.09.2008;01.01.2099
2005141;05.07.2010;01.01.2099
2005142;10.06.2015;01.01.2099
2005143;01.11.2017;01.01.2099
2005144;04.02.2008;31.12.9999
2005145;09.01.2020;31.12.9999
2005147;30.10.2013;01.01.2099
2005150;30.12.2016;01.01.2099
2005153;14.05.2013;01.01.2099
2005154;01.03.2018;01.01.2099
2005155;22.10.2015;01.01.2099
2005156;23.08.2018;31.12.9999
2005158;09.01.2020;31.12.9999
2005159;01.02.2012;01.01.2099
2005160;04.12.2012;01.01.2099
2005162;21.09.2015;01.01.2099
2005163;02.02.2015;31.12.9999
2005166;01.03.2018;31.12.9999
2005167;21.02.2019;31.12.9999
2005168;09.09.2015;01.01.2099
2005170;09.12.2011;01.01.2099
2005171;01.01.2017;31.12.9999
2005172;01.01.2008;31.12.9999
2005173;10.11.2011;01.01.2099
2005174;01.05.2009;01.01.2099
2005175;27.04.2020;31.12.9999
2005176;07.05.2014;31.12.9999
2005178;01.05.2009;01.01.2099
2005179;01.07.2012;31.12.9999
2005181;21.02.2020;31.12.9999
2005182;27.05.2015;31.12.9999
2005184;15.07.2020;31.12.9999
2005185;01.03.2018;31.12.9999
2005186;01.06.2020;31.12.9999
2005187;17.11.2011;01.01.2099
2005188;17.01.2011;01.01.2099
2005189;01.09.2019;31.12.9999
2005190;01.05.2009;01.01.2099
2005191;11.03.2014;31.12.9999
2005192;18.12.2017;01.01.2099
2005193;31.12.2015;01.01.2099
2005194;14.09.2015;01.01.2099
2005196;01.10.2019;31.12.9999
2005197;01.01.2018;31.12.9999
2005198;11.01.2011;01.01.2099
2005199;01.01.2012;01.01.2099
2005200;25.11.2014;31.12.2099
2005201;01.07.2020;31.12.9999
2005202;16.01.2012;01.01.2099
2005203;02.11.2015;31.12.9999
2005204;01.10.2013;31.12.9999
2005205;26.04.2012;01.01.2099
2005206;01.04.2010;31.12.2099
2005209;01.03.2014;31.12.9999
2005210;01.07.2014;31.12.9999
2005212;29.09.2016;01.01.2099
2005213;16.12.2008;01.01.2099
2005214;01.07.2020;31.12.9999
2005215;12.03.2012;01.01.2099
2005216;16.03.2015;01.01.2099
2005217;14.05.2013;01.01.2099
2005219;20.07.2010;01.01.2099
2005221;17.02.2014;01.01.2099
2005222;01.07.2020;31.12.9999
2005225;09.12.2013;31.12.9999
2005226;23.12.2014;01.01.2099
2005227;04.02.2008;01.01.2099
2005228;18.02.2009;01.01.2099
2005229;01.01.2015;31.12.9999
2005230;01.10.2007;01.01.2099
2005231;21.02.2020;31.12.9999
2005232;01.05.2009;01.01.2099
2005233;15.06.2020;31.12.9999
2005234;04.03.2009;31.12.9999
2005238;22.12.2011;01.01.2099
2005241;01.12.2012;31.12.9999
2005242;25.05.2017;01.01.2099
2005243;01.06.2015;01.01.2099
2005245;01.01.2014;31.12.9999
2005246;31.08.2017;31.12.9999
2005248;01.01.2007;01.01.2099
2005250;19.12.2018;31.12.9999
2005251;20.02.2019;31.12.9999
2005252;20.04.2020;31.12.9999
2005253;01.08.2016;31.12.9999
2005255;01.04.2010;31.12.2099
2005256;01.05.2017;31.12.9999
2005257;01.09.2015;01.01.2099
2005260;01.06.2011;01.01.2099
2005261;01.01.2015;01.01.2099
2005262;15.04.2020;31.12.9999
2005265;01.08.2019;31.12.9999
2005266;27.05.2011;01.01.2099
2005267;01.02.2019;31.12.9999
2005268;29.08.2017;01.01.2099
2005269;16.09.2015;31.12.9999
2005271;14.05.2013;31.12.9999
2005272;14.05.2013;01.01.2099
2005273;23.10.2017;01.01.2099
2005275;31.10.2018;31.12.9999
2005277;01.04.2010;31.12.2099
2005278;01.03.2020;31.12.9999
2005280;01.07.2012;31.12.9999
2005281;29.12.2012;31.12.9999
2005282;01.07.2020;31.12.9999
2005283;01.03.2020;31.12.9999
2005284;01.12.2015;31.12.9999
2005285;24.02.2014;01.01.2099
2005286;01.07.2014;01.01.2099
2005287;01.05.2019;31.12.9999
2005288;01.07.2011;31.12.2099
2005289;15.06.2017;31.12.9999
2005290;10.12.2012;31.12.9999
2005293;01.11.2011;31.12.9999
2005294;17.07.2013;01.01.2099
2005295;01.07.2019;31.12.9999
2005296;27.12.2011;01.01.2099
2005297;01.10.2003;31.12.9999
2005299;01.09.2020;31.12.9999
2005300;22.10.2015;01.01.2099
2005302;01.12.2012;31.12.9999
2005304;01.10.2007;31.12.9999
2005306;01.01.2007;31.12.9999
2005308;01.01.2007;31.12.9999
2005312;07.12.2015;01.01.2099
2005314;15.07.2014;31.12.9999
2005318;01.03.2020;31.12.9999
2005320;01.09.2010;31.12.9999
2005322;01.03.2020;31.12.9999
2005326;27.05.2016;31.12.9999
2005328;06.07.2012;31.12.9999
2005330;27.06.2016;01.01.2099
2005332;01.07.2019;31.12.9999
2005334;01.02.2015;31.12.9999
2005336;21.11.2011;31.12.9999
2005338;01.10.2019;31.12.9999
2005340;14.05.2013;01.01.2099
2005342;03.02.2020;31.12.9999
2005344;03.02.2020;31.12.9999
2005346;01.07.2019;31.12.9999
2005347;21.07.2014;01.01.2099
2005348;31.07.2015;01.01.2099
2005350;25.03.2013;01.01.2099
2005351;01.09.2019;31.12.9999
2005352;06.03.2017;01.01.2099
2005354;01.01.2012;01.01.2099
2005355;01.09.2019;31.12.9999
2005356;01.07.2013;01.01.2099
2005358;01.03.2018;31.12.9999
2005360;01.12.2016;01.01.2099
2005364;15.04.2019;31.12.9999
2005365;01.05.2019;31.12.9999
2005366;26.08.2013;31.12.2099
2005367;14.06.2011;01.01.2099
2005368;02.01.2019;31.12.9999
2005369;25.06.2015;31.12.9999
2005370;01.10.2013;01.01.2099
2005371;09.07.2013;01.01.2099
2005373;01.07.2012;01.01.2099
2005374;01.07.2013;01.01.2099
2005375;14.05.2013;01.01.2099
2005376;01.03.2020;31.12.9999
2005377;05.07.2018;31.12.9999
2005378;06.02.2020;31.12.9999
2005379;01.07.2019;31.12.9999
2005380;01.07.2020;31.12.9999
2005381;19.04.2017;31.12.9999
2005383;01.04.2000;31.12.9999
2005385;01.07.2020;31.12.9999
2005386;16.11.2015;01.01.2099
2005387;26.04.2016;01.01.2099
2005389;01.09.2019;31.12.9999
2005390;01.07.2019;31.12.9999
2005391;01.03.2018;01.01.2099
2005392;06.06.2013;01.01.2099
2005393;28.11.2016;01.01.2099
2005395;17.04.2017;31.12.9999
2005396;30.12.2013;01.01.2099
2005397;19.02.2015;31.12.9999
2005398;15.04.2016;01.01.2099
2005401;04.10.2013;01.01.2099
2005402;01.01.2010;31.12.9999
2005403;29.02.2012;01.01.2099
2005404;01.04.2019;31.12.9999
2005405;01.03.2018;31.12.9999
2005407;30.01.2017;31.12.9999
2005408;01.07.2014;31.12.2099
2005409;01.07.2019;31.12.9999
2005410;01.07.2019;31.12.9999
2005411;26.12.2014;01.01.2099
2005412;01.07.2019;31.12.9999
2005413;06.05.2013;31.12.9999
2005414;23.10.2017;01.01.2099
2005415;19.04.2016;01.01.2099
2005416;01.11.2019;31.12.9999
2005417;02.06.2015;01.01.2099
2005419;21.02.2006;31.12.9999
2005420;01.01.2018;31.12.9999
2005421;01.01.2015;01.01.2099
2005423;01.10.2017;01.01.2099
2005424;04.02.2008;31.12.9999
2005427;02.01.2019;31.12.9999
2005428;20.02.2015;31.12.9999
2005429;01.07.2019;31.12.9999
2005431;24.08.2015;01.01.2099
2005432;23.01.2020;31.12.9999
2005433;01.06.2017;31.12.9999
2005434;17.03.2010;01.01.2099
2005435;25.11.2013;01.01.2099
2005436;01.03.2020;31.12.9999
2005437;01.04.2010;31.12.2099
2005438;14.05.2013;01.01.2099
2005440;01.08.2011;01.01.2099
2005442;22.09.2014;31.12.2099
2005443;01.10.2005;01.01.2099
2005444;14.05.2013;01.01.2099
2005445;01.01.2015;01.01.2099
2005446;16.11.2011;01.01.2099
2005448;01.07.2020;31.12.9999
2005449;28.12.2015;01.01.2099
2005450;14.05.2013;01.01.2099
2005451;14.05.2013;01.01.2099
2005452;01.08.2020;31.12.9999
2005454;01.08.2018;31.12.9999
2005457;04.08.2014;01.01.2099
2005458;11.05.2011;31.12.2099
2005459;01.04.2010;31.12.2099
2005460;15.08.2011;01.01.2099
2005461;01.05.2017;01.01.2099
2005462;31.08.2015;01.01.2099
2005463;01.01.2007;01.01.2099
2005464;01.01.2018;31.12.9999
2005465;17.10.2016;01.01.2099
2005466;01.10.2013;01.01.2099
2005467;21.03.2011;31.12.9999
2005467;01.07.2019;31.12.9999
2005468;01.12.2019;31.12.9999
2005469;01.10.2007;31.12.9999
2005470;09.03.2010;01.01.2099
2005471;01.11.2018;31.12.9999
2005472;09.09.2010;31.12.9999
2005473;05.12.2011;01.01.2099
2005474;29.10.2013;31.12.9999
2005475;23.12.2011;31.12.9999
2005476;01.07.2012;31.12.9999
2005477;23.06.2014;01.01.2099
2005479;12.12.2016;01.01.2099
2005480;18.02.2020;31.12.9999
2005481;14.05.2013;01.01.2099
2005482;01.04.2010;31.12.2099
2005484;01.07.2019;31.12.9999
2005485;01.04.2010;31.12.2099
2005488;16.07.2014;31.12.9999
2005489;01.10.2005;01.01.2099
2005490;01.05.2019;31.12.9999
2005491;11.11.2013;01.01.2099
2005492;01.05.2018;31.12.9999
2005493;02.01.2019;31.12.9999
2005495;22.01.2009;01.01.2099
2005498;01.10.2005;01.01.2099
2005499;01.12.2014;01.01.2099
2005500;01.01.2018;31.12.2999
2005501;14.10.2014;31.12.9999
2005503;14.05.2013;01.01.2099
2005504;01.04.2010;31.12.2099
2005506;25.09.2014;01.01.2099
2005508;05.12.2008;01.01.2099
2005509;15.12.2014;01.01.2099
2005510;12.05.2015;01.01.2099
2005511;01.09.2012;01.01.2099
2005512;02.01.2020;31.12.9999
2005513;01.12.2017;31.12.9999
2005514;17.04.2017;31.12.9999
2005515;01.04.2010;31.12.2099
2005516;11.12.2017;31.12.9999
2005517;21.06.2019;31.12.9999
2005518;10.11.2014;31.12.2099
2005519;31.12.2014;01.01.2099
2005520;20.05.2011;01.01.2099
2005522;24.11.2005;01.01.2099
2005523;26.10.2015;01.01.2099
2005524;29.04.2012;01.01.2099
2005525;01.03.2015;01.01.2099
2005527;07.11.2017;01.01.2099
2005529;11.05.2011;01.01.2099
2005530;17.02.2016;01.01.2099
2005532;24.10.2014;01.01.2099
2005533;01.10.2007;01.01.2099
2005534;01.10.2007;01.01.2099
2005535;14.05.2013;01.01.2099
2005536;21.10.2009;01.01.2099
2005537;10.07.2017;31.12.9999
2005538;18.03.2013;31.12.9999
2005540;09.02.2017;01.01.2099
2005542;01.06.2016;31.12.9999
2005544;20.11.2006;31.12.9999
2005545;14.05.2013;01.01.2099
2005546;01.01.2015;31.12.9999
2005547;01.04.2015;01.01.2099
2005548;29.06.2019;31.12.9999
2005549;01.04.2009;01.01.2099
2005550;01.04.2016;31.12.2099
2005551;23.05.2011;01.01.2099
2005552;14.05.2013;01.01.2099
2005553;01.07.2012;01.01.2099
2005554;15.04.2016;01.01.2099
2005555;24.12.2012;31.12.9999
2005556;01.05.2019;31.12.9999
2005557;01.05.2019;31.12.9999
2005558;10.12.2015;01.01.2099
2005559;01.09.2017;31.12.9999
2005560;01.11.2018;31.12.9999
2005561;24.08.2015;01.01.2099
2005562;01.04.2018;31.12.9999
2005563;11.05.2011;01.01.2099
2005564;24.09.2012;01.01.2099
2005565;06.02.2012;31.12.9999
2005566;26.12.2017;01.01.2099
2005567;09.01.2020;31.12.9999
2005568;21.06.2010;31.12.2099
2005569;01.07.2013;01.01.2099
2005570;14.05.2013;01.01.2099
2005572;21.06.2010;31.12.2099
2005573;19.08.2013;31.12.2099
2005574;13.09.2010;01.01.2099
2005576;01.07.2019;31.12.9999
2005577;01.05.2019;31.12.9999
2005578;20.03.2019;31.12.9999
2005579;04.03.2015;31.12.9999
2005580;12.05.2014;01.01.2099
2005583;01.11.2012;31.12.2099
2005584;04.02.2008;31.12.9999
2005585;01.03.2019;31.12.9999
2005587;14.05.2013;01.01.2099
2005588;02.01.2020;31.12.9999
2005589;01.01.2012;01.01.2099
2005590;22.09.2016;01.01.2099
2005591;10.05.2006;31.12.9999
2005592;01.07.2018;31.12.9999
2005593;20.12.2005;01.01.2099
2005594;17.11.2017;01.01.2099
2005597;31.12.2014;01.01.2099
2005601;20.12.2005;01.01.2099
2005602;04.03.2008;31.12.9999
2005604;05.04.2010;31.12.9999
2005605;14.05.2013;01.01.2099
2005606;08.12.2019;31.12.9999
2005607;01.05.2018;31.12.9999
2005608;01.07.2014;01.01.2099
2005609;28.09.2018;31.12.9999
2005610;28.05.2011;31.12.9999
2005611;19.08.2013;01.01.2099
2005613;01.07.2019;31.12.9999
2005614;18.12.2007;01.01.2099
2005615;01.07.2016;01.01.2099
2005616;10.04.2020;31.12.9999
2005617;18.08.2014;01.01.2099
2005618;01.07.2012;01.01.2099
2005619;01.10.2007;01.01.2099
2005620;01.08.2016;01.01.2099
2005622;01.01.2013;31.12.9999
2005623;17.09.2020;31.12.9999
2005625;01.10.2016;31.12.9999
2005627;03.05.2007;01.01.2099
2005628;20.12.2005;01.01.2099
2005629;14.05.2013;01.01.2099
2005630;07.05.1991;31.12.9999
2005633;31.12.2014;01.01.2099
2005635;14.05.2013;01.01.2099
2005636;15.06.2015;31.12.9999
2005639;01.10.2008;01.01.2099
2005640;21.09.2015;01.01.2099
2005643;14.05.2013;01.01.2099
2005644;01.06.2020;31.12.9999
2005645;23.01.2020;31.12.9999
2005646;26.09.2008;31.12.9999
2005648;01.01.2012;01.01.2099
2005649;16.07.2015;01.01.2099
2005650;01.04.2018;31.12.9999
2005651;01.11.2018;31.12.9999
2005654;08.02.2010;01.01.2099
2005655;01.07.2012;31.12.9999
2005656;20.12.2011;01.01.2099
2005657;01.05.2019;31.12.9999
2005658;01.09.2019;31.12.9999
2005659;01.09.2019;31.12.9999
2005660;04.08.2017;31.12.9999
2005661;09.09.2008;01.01.2099
2005662;01.04.2010;31.12.2099
2005664;24.02.2012;31.12.9999
2005665;01.04.2013;31.12.9999
2005666;04.05.2008;01.01.2099
2005667;01.03.2018;31.12.9999
2005668;01.05.2019;31.12.9999
2005669;01.09.2018;31.12.9999
2005670;12.09.2016;01.01.2099
2005671;01.01.2007;01.01.2099
2005672;10.09.2013;01.01.2099
2005673;23.05.2011;01.01.2099
2005675;20.08.2013;01.01.2099
2005676;10.01.2018;31.12.9999
2005677;10.05.2016;01.01.2099
2005679;23.05.2017;01.01.2099
2005680;29.12.2014;01.01.2099
2005681;19.12.2016;31.12.9999
2005682;10.12.2014;01.01.2099
2005683;15.11.2012;01.01.2099
2005684;15.10.2010;31.12.9999
2005685;01.08.2016;01.01.2099
2005686;01.07.2012;01.01.2099
2005687;11.01.2012;01.01.2099
2005688;01.04.2010;31.12.2099
2005689;10.04.2020;31.12.9999
2005691;01.12.2009;31.12.9999
2005692;27.12.2010;01.01.2099
2005693;02.07.2014;01.01.2099
2005694;14.05.2013;01.01.2099
2005696;24.09.2014;01.01.2099
2005698;16.12.2019;31.12.9999
2005699;01.10.2005;01.01.2099
2005700;23.10.2019;31.12.9999
2005701;27.01.2015;01.01.2099
2005702;01.07.2014;31.12.9999
2005703;02.09.2013;01.01.2099
2005704;03.12.2013;01.01.2099
2005705;01.01.2012;01.01.2099
2005706;01.12.2016;01.01.2099
2005707;01.10.2019;31.12.9999
2005708;01.01.2017;31.12.2099
2005709;01.05.2020;31.12.9999
2005710;01.07.2020;31.12.9999
2005711;18.06.2007;01.01.2099
2005712;11.08.2011;01.01.2099
2005713;01.01.2015;01.01.2099
2005714;10.03.2015;01.01.2099
2005715;01.10.2005;31.12.9999
2005716;05.11.2015;01.01.2099
2005719;01.07.2012;01.01.2099
2005720;01.02.2017;01.01.2099
2005721;14.12.2009;31.12.9999
2005722;20.05.2011;01.01.2099
2005723;08.08.2008;31.12.9999
2005724;01.05.2009;31.12.9999
2005725;01.02.2015;31.12.9999
2005726;03.02.2011;01.01.2099
2005727;21.06.2017;01.01.2099
2005728;01.07.2014;01.01.2099
2005729;01.03.2018;01.01.2099
2005731;09.02.2016;01.01.2099
2005732;14.07.2010;31.12.9999
2005735;01.03.2000;31.12.9999
2005736;01.11.2013;31.12.9999
2005738;04.06.2012;01.01.2099
2005739;25.11.2013;31.12.2099
2005741;03.07.2017;01.01.2099
2005742;21.01.2013;31.12.9999
2005743;24.11.2014;01.01.2099
2005745;01.01.2018;31.12.9999
2005746;29.10.2015;01.01.2099
2005747;19.08.2014;31.12.9999
2005749;14.09.2012;01.01.2099
2005751;18.02.2020;31.12.9999
2005752;01.06.2015;01.01.2099
2005753;01.10.2005;01.01.2099
2005754;01.12.2019;31.12.9999
2005755;10.12.2016;31.12.9999
2005757;06.10.2014;01.01.2099
2005758;11.03.2014;01.01.2099
2005759;01.04.2010;01.01.2099
2005760;08.02.2016;01.01.2099
2005762;30.08.2017;01.01.2099
2005763;01.07.2012;01.01.2099
2005764;01.10.2019;31.12.9999
2005766;18.02.2020;31.12.9999
2005767;18.02.2020;31.12.9999
2005769;01.03.2018;01.01.2099
2005770;01.06.2016;31.12.9999
2005771;01.06.2020;31.12.9999
2005772;28.07.2011;31.12.9999
2005775;28.05.2011;31.12.9999
2005776;07.11.2017;31.12.9999
2005777;20.03.2018;31.12.9999
2005778;01.07.2014;31.12.9999
2005779;01.01.2007;01.01.2099
2005781;01.10.2013;01.01.2099
2005782;02.01.2020;31.12.9999
2005783;30.05.2017;31.12.9999
2005784;01.01.2015;01.01.2099
2005785;01.06.2013;31.12.2099
2005790;01.11.2014;01.01.2099
2005791;09.01.2018;31.12.9999
2005792;24.09.2014;01.01.2099
2005793;18.12.2013;01.01.2099
2005794;07.10.2013;01.01.2099
2005799;03.01.2002;31.12.9999
2005800;01.12.2016;01.01.2099
2005801;01.10.2003;31.12.2099
2005802;12.01.2010;01.01.2099
2005803;12.08.2013;01.01.2099
2005804;09.11.2009;31.12.9999
2005805;01.05.2019;31.12.9999
2005806;03.03.2009;01.01.2099
2005808;01.09.2020;31.12.9999
2005809;05.05.2014;01.01.2099
2005810;19.11.2007;01.01.2099
2005812;25.10.2011;01.01.2099
2005814;11.08.2017;31.12.9999
2005815;16.06.2020;31.12.9999
2005816;17.03.2016;01.01.2099
2005817;12.05.2011;01.01.2099
2005819;25.10.2013;01.01.2099
2005820;14.05.2013;01.01.2099
2005821;01.07.2014;31.12.2099
2005822;01.01.2018;31.12.9999
2005823;01.03.2000;31.12.9999
2005824;20.03.2018;31.12.9999
2005825;01.07.2019;31.12.9999
2005826;10.11.2017;01.01.2099
2005827;18.04.2011;01.01.2099
2005828;24.09.2009;31.12.9999
2005829;01.04.2010;31.12.2099
2005832;23.05.2011;31.12.9999
2005834;30.12.2013;01.01.2099
2005837;01.08.2019;31.12.9999
2005838;01.06.2020;31.12.9999
2005839;16.10.2013;01.01.2099
2005840;01.10.2005;01.01.2099
2005841;01.11.2017;01.01.2099
2005842;14.05.2013;01.01.2099
2005844;13.07.2015;01.01.2099
2005845;15.04.2011;01.01.2099
2005846;01.01.2015;01.01.2099
2005847;14.05.2013;01.01.2099
2005848;18.02.2020;31.12.9999
2005850;01.04.2010;01.01.2099
2005851;27.12.2019;31.12.9999
2005852;20.12.2011;31.12.9999
2005853;01.01.2012;31.12.9999
2005854;21.08.2008;01.01.2099
2005857;01.03.2019;31.12.9999
2005858;14.05.2013;01.01.2099
2005859;01.04.2010;31.12.2099
2005860;01.11.2018;31.12.9999
2005862;01.06.2020;31.12.9999
2005866;04.02.2008;31.12.9999
