tn;begin;end
1501212;28.12.1998;31.12.9999
1501212;01.01.2019;31.12.9999
1501213;01.01.2011;31.12.9999
1501216;12.08.2020;31.12.9999
1501218;24.12.2018;31.12.9999
1501219;01.02.2019;31.12.9999
1501220;01.01.2020;31.12.9999
1501221;04.10.2017;31.12.9999
1501222;18.08.2015;31.12.9999
1501223;01.02.1999;31.12.9999
1501226;24.08.2015;31.12.9999
1501228;09.11.1999;31.12.9999
1501229;01.01.2018;31.12.9999
1501230;23.11.1992;31.12.9999
1501231;02.09.2019;31.12.9999
1501232;31.12.2015;31.12.9999
1501233;03.10.2000;31.12.9999
1501234;01.09.2002;31.12.9999
1501234;01.01.2020;31.12.9999
1501235;01.08.2001;31.12.9999
1501235;01.01.2014;31.12.9999
1501236;03.08.2009;31.12.9999
1501238;10.08.1993;31.12.9999
1501238;01.01.2012;31.12.9999
1501239;01.01.2020;31.12.9999
1501241;11.11.2003;31.12.9999
1501241;01.01.2016;31.12.9999
1501242;05.09.2008;31.12.9999
1501242;01.01.2020;31.12.9999
1501243;22.07.2004;31.12.9999
1501243;01.01.2020;31.12.9999
1501244;12.02.2019;31.12.9999
1501245;15.08.2020;31.12.9999
1501246;06.09.1989;31.12.9999
1501247;22.07.2019;31.12.9999
1501248;03.10.2016;31.12.9999
1501249;21.11.1996;31.12.9999
1501249;01.12.2015;31.12.9999
1501250;01.01.2015;31.12.9999
1501251;26.10.1999;31.12.9999
1501253;01.01.2018;31.12.9999
1501254;16.04.2007;31.12.9999
1501255;26.06.2017;31.12.9999
1501256;01.01.2018;31.12.9999
1501257;01.01.2018;31.12.9999
1501259;01.07.2015;31.12.9999
1501260;27.09.2011;31.12.9999
1501262;26.12.2016;31.12.9999
1501263;01.01.2019;31.12.9999
1501265;01.01.2019;31.12.9999
1501267;01.07.2014;31.12.9999
1501269;01.01.2015;31.12.9999
1501270;26.12.2016;31.12.9999
1501271;01.01.2014;31.12.9999
1501272;18.09.2018;31.12.9999
1501273;01.01.2019;31.12.9999
1501274;09.02.2015;31.12.9999
1501275;01.08.2016;31.12.9999
1501276;01.07.2014;31.12.9999
1501277;01.08.2016;31.12.9999
1501278;03.04.2018;31.12.9999
1501280;01.01.2019;31.12.9999
1501281;08.10.2018;31.12.9999
1501282;01.08.2016;31.12.9999
1501283;01.01.2016;31.12.9999
1501284;17.05.2010;31.12.9999
1501285;01.01.2016;31.12.9999
1501288;01.01.2019;31.12.9999
1501289;10.01.2008;31.12.9999
1501290;23.12.2014;31.12.9999
1501292;30.12.2016;31.12.9999
1501293;01.01.2008;31.12.9999
1501294;12.03.2013;31.12.9999
1501295;01.05.2017;31.12.9999
1501300;06.11.2019;31.12.9999
1501301;30.12.2016;31.12.9999
1501302;16.07.2019;31.12.9999
1501303;01.01.2020;31.12.9999
1501304;01.09.2014;31.12.9999
1501305;01.01.2018;31.12.9999
1501309;07.05.2018;31.12.9999
1501310;01.03.2007;31.12.9999
1501314;19.05.2014;31.12.9999
1501315;01.01.2017;31.12.9999
1501316;17.04.2007;31.12.9999
1501317;13.08.2018;31.12.9999
1501318;16.12.2019;31.12.9999
1501319;01.11.2005;31.12.9999
1501321;18.01.2007;31.12.9999
1501322;20.02.2006;31.12.9999
1501323;01.01.2005;31.12.9999
1501324;21.04.2011;31.12.9999
1501325;01.01.2015;31.12.9999
1501326;01.01.2014;31.12.9999
1501331;01.01.2014;31.12.9999
1501339;01.06.2006;31.12.9999
1501339;02.03.2020;31.12.9999
1501343;22.07.2013;31.12.9999
1501345;25.12.2018;31.12.9999
1501347;16.07.2018;31.12.9999
1501348;09.12.2014;31.12.9999
1501351;01.01.2015;31.12.9999
