tn;begin;end
1801995;27.08.2020;31.12.9999
1801997;14.04.2014;31.12.9999
1801998;03.08.2020;31.12.9999
1802000;25.12.2008;31.12.9999
1802001;09.07.2020;31.12.9999
1802002;26.08.2010;31.12.9999
1802004;09.09.2011;31.12.9999
1802005;14.11.2014;31.12.9999
1802006;01.01.2010;31.12.9999
1802007;21.09.2015;31.12.9999
1802008;05.09.2006;31.12.9999
1802010;04.12.2015;31.12.9999
1802011;16.07.2018;31.12.9999
1802012;26.05.2016;31.12.9999
1802013;25.06.2009;31.12.9999
1802014;09.10.2006;31.12.9999
1802015;26.06.2017;31.12.9999
1802016;22.01.2015;31.12.9999
1802017;27.01.2015;31.12.9999
1802018;01.07.2014;31.12.9999
1802020;06.08.2019;31.12.9999
1802021;16.10.2007;31.12.9999
1802022;06.08.2019;31.12.9999
1802025;02.06.2015;31.12.9999
1802026;08.10.2014;31.12.9999
1802028;24.03.2020;31.12.9999
1802029;09.01.2007;31.12.9999
1802030;24.03.2020;31.12.9999
1802031;22.06.2020;31.12.9999
1802032;18.09.2006;31.12.9999
1802033;05.03.2018;31.12.9999
1802034;14.09.2018;31.12.9999
1802035;16.11.2011;31.12.9999
1802036;03.08.2015;31.12.9999
1802038;22.05.2018;31.12.9999
1802039;10.02.2017;31.12.9999
1802040;10.01.2013;31.12.9999
1802041;01.09.2017;31.12.9999
1802042;23.07.2012;31.12.9999
1802044;23.07.2012;31.12.9999
1802045;20.07.2018;31.12.9999
1802046;15.08.2007;31.12.9999
1802047;11.08.2014;31.12.9999
1802049;19.05.2014;31.12.9999
1802050;01.12.1999;31.12.9999
1802052;13.09.2016;31.12.9999
1802053;01.01.2019;31.12.9999
1802054;14.02.2002;31.12.9999
1802055;01.01.2016;31.12.9999
1802056;01.01.2017;31.12.9999
1802058;15.08.2017;31.12.9999
1802059;02.06.2015;31.12.9999
1802061;20.07.2016;31.12.9999
1802062;24.03.2020;31.12.9999
1802063;07.10.2020;31.12.9999
1802064;23.03.1987;31.12.9999
1802065;01.05.1999;31.12.9999
1802066;03.08.2020;31.12.9999
1802067;31.12.2015;31.12.9999
1802068;25.03.2002;31.12.9999
1802069;07.06.2010;31.12.9999
1802070;23.08.2010;31.12.9999
1802071;23.08.2010;31.12.9999
1802072;23.08.2010;31.12.9999
1802073;23.08.2010;31.12.9999
1802074;03.05.2007;31.12.9999
1802075;14.06.2002;31.12.9999
1802076;29.09.2014;31.12.9999
1802077;28.04.2010;31.12.9999
1802079;01.01.2019;31.12.9999
1802080;13.09.2010;31.12.9999
1802081;18.12.2006;31.12.9999
1802082;05.11.2014;31.12.9999
1802084;29.07.2009;31.12.9999
1802087;23.12.2008;31.12.9999
1802087;03.07.2019;31.12.9999
1802088;01.08.2003;31.12.9999
1802089;12.09.2014;31.12.9999
1802090;02.09.2016;31.12.9999
1802091;14.07.2008;31.12.9999
1802092;09.08.2019;31.12.9999
1802093;15.05.2019;31.12.9999
1802094;10.12.2008;31.12.9999
1802095;10.07.2018;31.12.9999
1802096;01.07.2019;31.12.9999
1802097;01.10.2018;31.12.9999
1802099;10.09.2013;31.12.9999
1802101;20.10.2015;31.12.9999
1802102;13.12.2010;31.12.9999
1802102;19.12.2019;31.12.9999
1802104;01.01.2019;31.12.9999
1802105;03.03.2008;31.12.9999
1802106;01.01.2019;31.12.9999
1802108;19.02.2020;31.12.9999
1802109;10.09.2004;31.12.9999
1802110;22.10.2004;31.12.9999
1802111;12.02.2014;31.12.9999
1802112;22.01.2002;31.12.9999
1802113;19.02.2020;31.12.9999
1802115;20.05.2013;31.12.9999
1802116;25.05.2011;31.12.9999
1802118;01.01.2019;31.12.9999
1802119;24.06.2019;31.12.9999
1802120;23.10.2008;31.12.9999
1802121;02.05.2012;31.12.9999
1802124;01.01.2011;31.12.9999
1802125;01.01.2016;31.12.9999
1802126;05.01.2004;31.12.9999
1802127;05.06.2017;31.12.9999
1802129;15.04.2015;31.12.9999
1802129;01.06.2017;31.12.9999
1802130;13.05.2008;31.12.9999
1802131;21.10.2010;31.12.9999
1802132;24.05.2001;31.12.9999
1802133;03.02.2001;31.12.9999
1802134;07.12.1990;31.12.9999
1802135;06.12.2013;31.12.9999
1802137;17.12.2009;31.12.9999
1802139;25.02.2009;31.12.9999
1802140;02.02.2012;31.12.9999
1802140;03.07.2019;31.12.9999
1802141;01.01.2012;31.12.9999
1802142;06.02.2012;31.12.9999
1802143;06.03.2012;31.12.9999
1802144;03.06.2002;31.12.9999
1802145;02.06.2003;31.12.9999
1802146;02.03.2007;31.12.9999
1802149;03.06.2014;31.12.9999
1802150;26.04.1994;31.12.9999
1802152;17.01.2002;31.12.9999
1802155;30.12.2017;31.12.9999
1802156;13.07.1993;31.12.9999
1802160;04.06.2003;31.12.9999
1802162;27.05.1996;31.12.9999
1802163;25.02.2009;31.12.9999
1802164;20.08.2018;31.12.9999
1802165;09.07.2018;31.12.9999
1802166;11.11.2013;31.12.9999
1802167;10.11.2015;31.12.9999
1802169;08.10.2015;31.12.9999
1802170;09.10.2019;31.12.9999
1802171;26.11.2002;31.12.9999
1802172;01.09.2009;31.12.9999
1802173;01.01.2019;31.12.9999
1802174;26.11.2002;31.12.9999
1802175;06.06.2014;31.12.9999
1802177;25.02.2009;31.12.9999
1802178;08.04.2002;31.12.9999
1802179;25.02.2009;31.12.9999
1802180;16.01.2001;31.12.9999
1802181;08.06.2012;31.12.9999
1802182;15.05.2006;31.12.9999
1802183;06.10.2008;31.12.9999
1802184;29.08.2012;31.12.9999
1802185;15.10.2004;31.12.9999
1802187;03.03.2008;31.12.9999
1802188;01.01.2019;31.12.9999
1802189;26.08.2011;31.12.9999
1802190;26.08.2011;31.12.9999
1802191;23.07.2007;31.12.9999
1802192;01.01.2019;31.12.9999
1802195;22.10.2008;31.12.9999
1802196;01.01.2019;31.12.9999
1802197;10.04.2007;31.12.9999
1802198;01.09.2006;31.12.9999
1802199;28.08.2003;31.12.9999
1802200;01.09.2005;31.12.9999
1802201;01.01.2010;31.12.9999
1802202;19.12.2011;31.12.9999
1802204;01.08.2012;31.12.9999
1802207;01.01.2019;31.12.9999
1802208;24.06.2019;31.12.9999
1802209;23.07.2018;31.12.9999
1802211;26.04.2018;31.12.9999
1802212;01.01.2019;31.12.9999
1802213;25.02.2009;31.12.9999
1802214;19.03.2012;31.12.9999
1802215;24.06.2019;31.12.9999
1802216;01.01.2019;31.12.9999
1802218;01.01.2019;31.12.9999
1802219;05.11.2014;31.12.9999
1802222;01.01.2010;31.12.9999
1802223;26.06.2003;31.12.9999
1802224;18.04.2005;31.12.9999
1802227;01.08.2018;31.12.9999
1802229;20.12.2019;31.12.9999
1802230;17.03.2020;31.12.9999
1802231;27.08.2014;31.12.9999
1802233;27.06.2013;31.12.9999
1802234;01.05.1994;31.12.9999
1802235;20.10.1997;31.12.9999
1802236;16.04.2019;31.12.9999
1802237;01.09.1998;31.12.9999
1802238;01.01.2019;31.12.9999
1802239;08.06.2002;31.12.9999
1802241;24.03.2003;31.12.9999
1802243;17.12.2012;31.12.9999
1802244;16.07.2013;31.12.9999
1802245;24.04.2018;31.12.9999
1802246;06.11.2007;31.12.9999
1802247;24.06.2019;31.12.9999
1802248;23.08.2018;31.12.9999
1802251;14.03.2005;31.12.9999
1802252;18.04.2011;31.12.9999
1802253;17.12.2007;31.12.9999
1802254;01.01.2019;31.12.9999
1802255;27.06.2019;31.12.9999
1802257;16.12.2019;31.12.9999
1802259;17.07.2007;31.12.9999
1802260;14.02.2006;31.12.9999
1802262;24.01.2013;31.12.9999
1802263;01.02.2010;31.12.9999
1802264;05.03.2008;31.12.9999
1802265;06.05.2010;31.12.9999
1802266;07.06.2012;31.12.9999
1802267;15.06.2015;31.12.9999
1802268;16.02.2011;31.12.9999
1802269;08.08.2019;31.12.9999
1802270;10.11.2003;31.12.9999
1802271;20.08.2018;31.12.9999
1802272;10.07.2018;31.12.9999
1802274;01.01.2019;31.12.9999
1802276;03.02.2014;31.12.9999
1802277;01.06.2019;31.12.9999
1802278;04.05.2012;31.12.9999
1802280;15.11.2016;31.12.9999
1802281;01.01.2019;31.12.9999
1802282;01.01.2019;31.12.9999
1802283;18.11.2014;31.12.9999
1802284;01.01.2019;31.12.9999
1802286;21.04.2008;31.12.9999
1802288;23.03.1989;31.12.9999
1802290;01.01.2019;31.12.9999
1802292;17.07.2000;31.12.9999
1802293;01.01.2019;31.12.9999
1802294;17.04.2017;31.12.9999
1802295;01.01.2019;31.12.9999
1802296;01.01.2019;31.12.9999
1802297;29.05.2017;31.12.9999
1802298;13.03.2019;31.12.9999
1802299;01.01.2015;31.12.9999
1802300;12.05.2016;31.12.9999
1802301;01.01.2019;31.12.9999
1802305;03.08.2011;31.12.9999
1802306;01.01.2019;31.12.9999
1802307;01.07.2019;31.12.9999
1802308;01.01.2019;31.12.9999
1802310;24.06.2019;31.12.9999
1802312;30.10.2014;31.12.9999
1802313;27.02.2019;31.12.9999
1802314;01.01.2019;31.12.9999
1802315;01.01.2019;31.12.9999
1802316;26.12.2018;31.12.9999
1802317;24.03.2017;31.12.9999
1802318;01.10.2001;31.12.9999
1802319;22.06.2018;31.12.9999
1802320;01.01.2019;31.12.9999
1802321;01.01.2019;31.12.9999
1802322;24.03.2017;31.12.9999
1802324;12.08.2019;31.12.9999
1802325;20.10.2014;31.12.9999
1802326;26.11.2010;31.12.9999
1802328;18.05.2010;31.12.9999
1802329;05.10.2015;31.12.9999
1802330;24.03.2011;31.12.9999
1802331;02.04.2014;31.12.9999
1802332;24.04.2009;31.12.9999
1802333;01.01.2010;31.12.9999
1802334;10.05.1988;31.12.9999
1802336;12.11.2007;31.12.9999
1802337;24.06.2010;31.12.9999
1802338;16.09.2009;31.12.9999
1802339;10.10.2014;31.12.9999
1802340;08.05.2007;31.12.9999
1802343;15.04.2019;31.12.9999
1802345;02.03.2009;31.12.9999
1802346;10.02.1992;31.12.9999
1802347;28.11.2014;31.12.9999
1802348;05.05.2009;31.12.9999
1802349;22.03.2016;31.12.9999
1802350;07.08.2019;31.12.9999
1802352;02.03.2009;31.12.9999
1802353;10.10.2017;31.12.9999
1802354;01.01.2016;31.12.9999
1802355;01.07.2006;31.12.9999
1802357;18.06.1996;31.12.9999
1802360;30.06.2011;31.12.9999
1802361;21.11.2011;31.12.9999
1802362;12.03.2013;31.12.9999
1802363;13.12.2019;31.12.9999
1802364;13.03.2014;31.12.9999
1802365;11.11.2019;31.12.9999
1802366;01.01.2019;31.12.9999
1802367;30.05.2019;31.12.9999
1802368;14.03.2013;31.12.9999
1802370;04.05.2018;31.12.9999
1802371;01.01.2012;31.12.9999
1802372;10.11.2017;31.12.9999
1802373;11.04.2005;31.12.9999
1802375;24.11.2017;31.12.9999
1802376;01.01.2010;31.12.9999
1802377;22.11.2010;31.12.9999
1802379;21.11.2008;31.12.9999
1802380;08.04.2011;31.12.9999
1802381;11.05.2011;31.12.9999
1802382;22.05.2002;31.12.9999
1802383;30.05.2003;31.12.9999
1802384;25.06.2008;31.12.9999
1802387;08.04.2004;31.12.9999
1802390;05.06.2014;31.12.9999
1802390;12.04.2019;31.12.9999
1802391;28.01.2010;31.12.9999
1802392;01.01.2019;31.12.9999
1802393;21.01.2015;31.12.9999
1802394;18.12.2017;31.12.9999
1802396;12.04.2013;31.12.9999
1802400;28.01.2016;31.12.9999
1802402;01.01.2014;31.12.9999
1802403;16.07.2004;31.12.9999
1802404;15.12.2008;31.12.9999
1802405;15.12.2016;31.12.9999
1802406;15.01.2015;31.12.9999
1802407;01.01.2019;31.12.9999
1802408;15.06.2015;31.12.9999
1802409;01.01.2019;31.12.9999
1802410;30.06.2011;31.12.9999
1802411;01.06.2020;31.12.9999
1802412;06.08.2019;31.12.9999
1802413;19.05.2017;31.12.9999
1802417;17.02.2020;31.12.9999
1802419;06.02.2012;31.12.9999
1802420;09.07.2020;31.12.9999
1802424;10.12.2003;31.12.9999
1802427;01.01.2019;31.12.9999
1802432;02.09.2019;31.12.9999
1802434;01.07.2004;31.12.9999
1802435;13.07.2018;31.12.9999
1802439;02.09.2019;31.12.9999
1802444;21.02.2003;31.12.9999
1802445;11.04.2018;31.12.9999
1802447;06.06.2003;31.12.9999
1802449;16.10.2013;31.12.9999
1802451;16.07.2020;31.12.9999
1802452;02.09.2013;31.12.9999
1802454;01.01.2019;31.12.9999
1802455;09.09.2019;31.12.9999
1802456;01.01.2019;31.12.9999
1802457;01.06.2017;31.12.9999
1802458;24.02.2009;31.12.9999
1802460;05.04.2002;31.12.9999
1802463;13.07.2009;31.12.9999
1802464;13.04.2017;31.12.9999
1802465;17.07.2015;31.12.9999
1802466;12.08.2014;31.12.9999
1802468;06.08.2019;31.12.9999
1802469;15.05.2013;31.12.9999
1802470;13.07.2004;31.12.9999
1802471;07.03.2013;31.12.9999
1802473;27.11.2009;31.12.9999
1802474;20.11.2001;31.12.9999
1802475;29.03.2011;31.12.9999
1802476;27.12.2017;31.12.9999
1802477;28.03.2011;31.12.9999
1802478;24.02.2009;31.12.9999
1802479;31.12.2010;31.12.9999
1802480;01.01.2019;31.12.9999
1802481;25.09.2014;31.12.9999
1802482;17.07.2020;31.12.9999
1802483;25.09.2014;31.12.9999
1802484;19.09.2008;31.12.9999
1802485;07.12.2012;31.12.9999
1802486;19.11.2015;31.12.9999
1802487;03.03.2006;31.12.9999
1802488;16.08.2011;31.12.9999
1802493;13.03.2012;31.12.9999
1802495;21.12.2009;31.12.9999
1802498;11.06.2019;31.12.9999
1802500;22.02.2012;31.12.9999
1802501;09.01.2019;31.12.9999
1802502;24.06.2019;31.12.9999
1802503;01.01.2010;31.12.9999
1802505;01.04.2006;31.12.9999
1802507;04.09.2012;31.12.9999
1802509;01.12.2011;31.12.9999
1802512;24.09.2013;31.12.9999
1802513;01.01.2019;31.12.9999
1802515;01.01.2019;31.12.9999
1802516;17.12.2012;31.12.9999
1802517;21.06.2011;31.12.9999
1802518;16.06.2008;31.12.9999
1802519;01.01.2011;31.12.9999
1802520;01.01.2011;31.12.9999
1802521;20.04.2015;31.12.9999
1802522;15.06.2015;31.12.9999
1802523;17.09.2020;31.12.9999
1802524;01.02.2002;31.12.9999
1802526;01.10.2012;31.12.9999
1802526;18.07.2013;31.12.9999
1802527;21.03.2014;31.12.9999
1802528;11.06.2002;31.12.9999
1802529;01.09.2003;31.12.9999
1802531;24.02.2009;31.12.9999
1802534;28.11.2011;31.12.9999
1802535;14.08.2017;31.12.9999
1802536;14.10.2013;31.12.9999
1802537;05.02.2014;31.12.9999
1802538;11.09.2017;31.12.9999
1802541;12.01.2016;31.12.9999
1802542;01.07.2015;31.12.9999
1802543;05.09.2017;31.12.9999
1802544;01.01.2019;31.12.9999
1802545;01.09.2020;31.12.9999
1802546;01.05.1999;31.12.9999
1802547;24.10.2011;31.12.9999
1802548;07.06.2012;31.12.9999
1802549;13.07.2011;31.12.9999
1802552;09.01.2008;31.12.9999
1802554;01.04.2013;31.12.9999
1802555;13.07.2012;31.12.9999
1802556;16.07.2013;31.12.9999
1802557;07.04.2010;31.12.9999
1802558;01.01.2019;31.12.9999
1802560;29.06.2001;31.12.9999
1802561;01.01.2019;31.12.9999
1802562;07.06.2013;31.12.9999
1802563;17.07.2007;31.12.9999
1802565;08.04.2011;31.12.9999
1802567;15.09.2014;31.12.9999
1802568;15.06.2015;31.12.9999
1802570;08.04.2011;31.12.9999
1802572;15.12.2011;31.12.9999
1802573;01.01.2019;31.12.9999
1802574;08.04.2011;31.12.9999
1802575;02.03.2020;31.12.9999
1802577;01.01.2019;31.12.9999
1802578;11.12.2017;31.12.9999
1802580;11.12.2017;31.12.9999
1802581;17.03.2017;31.12.9999
1802582;08.04.2011;31.12.9999
1802583;07.09.2012;31.12.9999
1802584;08.04.2011;31.12.9999
1802586;05.08.2015;31.12.9999
1802588;15.06.2015;31.12.9999
1802590;08.04.2011;31.12.9999
1802591;08.08.2019;31.12.9999
1802592;31.12.2013;31.12.9999
1802593;01.01.2010;31.12.9999
1802594;01.01.2019;31.12.9999
1802597;27.07.2005;31.12.9999
1802598;15.07.2020;31.12.9999
1802599;10.07.2015;31.12.9999
1802601;19.05.2020;31.12.9999
1802602;09.10.2020;31.12.9999
1802603;01.01.2019;31.12.9999
1802605;13.12.2011;31.12.9999
1802606;19.02.2019;31.12.9999
1802607;18.12.2007;31.12.9999
1802608;27.06.2019;31.12.9999
1802611;01.01.2019;31.12.9999
1802612;01.01.2019;31.12.9999
1802614;01.01.2019;31.12.9999
1802615;01.01.2019;31.12.9999
1802616;01.01.2019;31.12.9999
1802617;01.01.2019;31.12.9999
1802618;01.01.2019;31.12.9999
1802619;01.01.2010;31.12.9999
1802621;02.03.2020;31.12.9999
1802622;23.12.2013;31.12.9999
1802624;01.01.2019;31.12.9999
1802625;01.01.2010;31.12.9999
1802626;15.06.2015;31.12.9999
1802628;18.10.2018;31.12.9999
1802629;01.09.2007;31.12.9999
1802630;09.09.2008;31.12.9999
1802631;27.07.2017;31.12.9999
1802632;10.12.2018;31.12.9999
1802635;12.05.2020;31.12.9999
1802636;08.04.2011;31.12.9999
1802637;15.07.2019;31.12.9999
1802638;01.07.1999;31.12.9999
1802640;08.04.2011;31.12.9999
1802641;25.03.2013;31.12.9999
1802642;28.09.2012;31.12.9999
1802643;04.09.2013;31.12.9999
1802644;27.07.2011;31.12.9999
1802645;22.11.2010;31.12.9999
1802647;18.04.2016;31.12.9999
1802648;27.04.2016;31.12.9999
1802650;05.12.2007;31.12.9999
1802651;01.01.2010;31.12.9999
1802652;11.06.2014;31.12.9999
1802654;01.07.1991;31.12.9999
1802655;08.09.2004;31.12.9999
1802656;12.05.2014;31.12.9999
1802658;01.01.2019;31.12.9999
1802660;31.05.2012;31.12.9999
1802661;01.05.1999;31.12.9999
1802662;01.01.2019;31.12.9999
1802663;01.05.1999;31.12.9999
1802664;01.07.2011;31.12.9999
1802665;04.09.2013;31.12.9999
1802666;21.05.2009;31.12.9999
1802667;16.01.2017;31.12.9999
1802668;22.05.2009;31.12.9999
1802669;26.01.2012;31.12.9999
1802670;08.08.2019;31.12.9999
1802671;07.06.2006;31.12.9999
1802672;24.08.2005;31.12.9999
1802673;14.06.2013;31.12.9999
1802674;02.08.2010;31.12.9999
1802676;05.07.2011;31.12.9999
1802677;28.06.2019;31.12.9999
1802679;16.01.2017;31.12.9999
1802680;22.11.2010;31.12.9999
1802681;12.08.2019;31.12.9999
1802682;26.04.2011;31.12.9999
1802683;27.06.2013;31.12.9999
1802684;11.11.2013;31.12.9999
1802685;03.03.2016;31.12.9999
1802686;22.06.2020;31.12.9999
1802687;08.08.2019;31.12.9999
1802688;02.11.2017;31.12.9999
1802689;01.01.2019;31.12.9999
1802690;14.12.2009;31.12.9999
1802691;16.03.2020;31.12.9999
1802693;30.10.2018;31.12.9999
1802696;02.11.2015;31.12.9999
1802697;28.05.2020;31.12.9999
1802699;31.12.2013;31.12.9999
1802700;24.05.2012;31.12.9999
1802701;01.05.1999;31.12.9999
1802702;01.01.2019;31.12.9999
1802703;02.07.2014;31.12.9999
1802708;20.05.2010;31.12.9999
1802709;01.11.2017;31.12.9999
1802711;15.09.2017;31.12.9999
1802712;01.01.2019;31.12.9999
1802713;05.09.2007;31.12.9999
1802715;09.06.2014;31.12.9999
1802718;31.08.2015;31.12.9999
1802719;27.04.2015;31.12.9999
1802720;11.03.1997;29.04.2199
1802720;01.01.2020;31.12.9999
1802722;01.01.2010;31.12.9999
1802725;01.02.2010;31.12.9999
1802726;08.06.2011;31.12.9999
1802728;01.02.2008;31.12.9999
1802730;27.06.2019;31.12.9999
1802731;02.04.2012;31.12.9999
1802732;07.11.2011;31.12.9999
1802733;26.06.2008;31.12.9999
1802734;09.04.2019;31.12.9999
1802738;24.09.2003;31.12.9999
1802739;15.09.2016;31.12.9999
1802740;20.12.2010;31.12.9999
1802742;01.08.1999;31.12.9999
1802743;12.12.2017;31.12.9999
1802745;18.08.2011;31.12.9999
1802746;28.05.2020;31.12.9999
1802747;04.10.2012;31.12.9999
1802748;14.12.2009;31.12.9999
1802748;23.04.2015;31.12.9999
1802749;26.09.2016;31.12.9999
1802750;11.03.2009;31.12.9999
1802751;28.01.2020;31.12.9999
1802752;15.06.2015;31.12.9999
1802753;03.08.2011;31.12.9999
1802754;06.12.2010;31.12.9999
1802756;11.03.2008;31.12.9999
1802757;13.08.2015;31.12.9999
1802758;21.09.2015;31.12.9999
1802759;25.09.2012;31.12.9999
1802760;15.09.2016;31.12.9999
1802761;04.05.2007;31.12.9999
1802762;02.09.2013;31.12.9999
1802763;21.07.2015;31.12.9999
1802764;23.04.2014;31.12.9999
1802765;29.09.2010;31.12.9999
1802766;01.01.2007;31.12.9999
1802768;26.09.2016;31.12.9999
1802770;26.05.2020;31.12.9999
1802771;24.02.2005;31.12.9999
1802774;16.05.2008;31.12.9999
1802775;09.03.2007;31.12.9999
1802776;03.09.2009;31.12.9999
1802778;10.08.2006;31.12.9999
1802779;26.09.2019;31.12.9999
1802780;14.09.2011;31.12.9999
1802781;11.10.2013;31.12.9999
1802784;08.11.2010;31.12.9999
1802785;09.10.2012;31.12.9999
1802787;14.07.2006;31.12.9999
1802788;02.03.2009;31.12.9999
1802789;02.10.1989;31.12.9999
1802790;12.12.2017;31.12.9999
1802792;12.05.2020;31.12.9999
1802794;02.09.2019;31.12.9999
1802797;06.05.2011;31.12.9999
1802798;05.04.2010;31.12.9999
1802799;11.08.2010;31.12.9999
1802800;08.05.2018;31.12.9999
1802801;20.07.2020;31.12.9999
1802804;01.01.2019;31.12.9999
1802805;24.01.2011;31.12.9999
1802807;20.05.2019;31.12.9999
1802809;09.06.2012;31.12.9999
1802812;11.11.2013;31.12.9999
1802814;04.08.2011;31.12.9999
1802815;07.04.2014;31.12.9999
1802816;10.12.2015;31.12.9999
1802817;01.07.2008;31.12.9999
1802818;19.03.2020;31.12.9999
1802820;02.03.2009;31.12.9999
1802822;31.05.2007;31.12.9999
1802823;02.03.2009;31.12.9999
1802825;11.09.2013;31.12.9999
1802826;03.07.2000;31.12.9999
1802827;07.11.2019;31.12.9999
1802829;17.12.2008;31.12.9999
1802831;22.09.2008;31.12.9999
1802832;15.03.2016;31.12.9999
1802833;04.09.2013;31.12.9999
1802834;22.07.2009;31.12.9999
1802835;11.02.2005;31.12.9999
1802837;21.07.2009;31.12.9999
1802838;14.07.2014;31.12.9999
1802840;01.11.2018;31.12.9999
1802841;21.06.2012;31.12.9999
1802842;12.05.2011;31.12.9999
1802844;20.03.2012;31.12.9999
1802845;01.01.2016;31.12.9999
1802847;01.11.2005;31.12.9999
1802848;30.04.2014;31.12.9999
1802849;04.10.2006;31.12.9999
1802850;02.03.2009;31.12.9999
1802850;01.01.2010;31.12.9999
1802851;16.12.2005;31.12.9999
1802852;01.08.2014;31.12.9999
1802854;11.04.2003;31.12.9999
1802855;11.03.2013;31.12.9999
1802857;06.05.2015;31.12.9999
1802858;12.04.2007;31.12.9999
1802859;17.12.2008;31.12.9999
1802860;26.02.2018;31.12.9999
1802861;21.02.2011;31.12.9999
1802862;01.12.1993;31.12.9999
1802863;07.04.2006;31.12.9999
1802864;09.04.2018;31.12.9999
1802865;11.04.2014;31.12.9999
1802867;27.12.2013;31.12.9999
1802868;22.05.1995;31.12.9999
1802869;03.08.2015;31.12.9999
1802870;27.05.2011;31.12.9999
1802871;24.01.2005;31.12.9999
1802873;06.04.2000;31.12.9999
1802874;14.11.2017;31.12.9999
1802875;01.02.2008;31.12.9999
1802876;01.03.2009;31.12.9999
1802877;13.10.2006;31.12.9999
1802879;02.06.2014;31.12.9999
1802880;26.03.2018;31.12.9999
1802883;24.02.2014;31.12.9999
1802884;03.03.2011;31.12.9999
1802885;27.12.2011;31.12.9999
1802886;06.09.2011;31.12.9999
1802890;01.01.2019;31.12.9999
1802891;10.04.2014;31.12.9999
1802892;01.11.2005;31.12.9999
1802893;15.03.2016;31.12.9999
1802894;04.03.2004;31.12.9999
1802895;01.01.2019;31.12.9999
1802896;03.04.2006;31.12.9999
1802897;06.03.2020;31.12.9999
1802898;10.12.2015;31.12.9999
1802900;02.03.2020;31.12.9999
1802901;04.08.2000;31.12.9999
1802902;08.04.2013;31.12.9999
1802903;04.04.2006;31.12.9999
1802904;01.12.2008;31.12.9999
1802905;02.11.2018;31.12.9999
1802906;01.02.1994;31.12.9999
1802908;19.02.2019;31.12.9999
1802909;01.01.2014;31.12.9999
1802910;01.03.2012;31.12.9999
1802912;01.01.2019;31.12.9999
1802913;25.03.2013;31.12.9999
1802914;01.01.2007;31.12.9999
1802915;01.01.2019;31.12.9999
1802917;24.06.2013;31.12.9999
1802919;24.06.2013;31.12.9999
1802920;24.08.2010;31.12.9999
1802923;01.10.2014;31.12.9999
1802926;07.12.2017;31.12.9999
1802927;01.10.2015;31.12.9999
1802928;09.07.2007;31.12.9999
1802930;01.01.2019;31.12.9999
1802931;01.01.2019;31.12.9999
1802932;13.10.2014;31.12.9999
1802933;01.09.2015;31.12.9999
1802935;31.08.2016;31.12.9999
1802936;06.05.2015;31.12.9999
1802937;03.01.1992;31.12.9999
1802938;07.05.2014;31.12.9999
1802939;30.01.2012;31.12.9999
1802940;21.01.2010;31.12.9999
1802941;30.12.2009;31.12.9999
1802942;11.09.2018;31.12.9999
1802943;01.11.2012;31.12.9999
1802944;23.12.2013;31.12.9999
1802945;18.04.2013;31.12.9999
1802946;02.10.1989;31.12.9999
1802949;22.02.2012;31.12.9999
1802950;15.10.2011;31.12.9999
1802951;28.03.2005;31.12.9999
1802952;25.12.2012;31.12.9999
1802953;16.09.2013;31.12.9999
1802956;01.02.2016;31.12.9999
1802957;04.07.2019;31.12.9999
1802959;01.03.2009;31.12.9999
1802960;07.02.2002;31.12.9999
1802961;07.02.2002;31.12.9999
1802962;15.12.2014;31.12.9999
1802963;01.03.2010;31.12.9999
1802964;23.03.2009;31.12.9999
1802965;06.12.1991;31.12.9999
1802966;15.04.2011;31.12.9999
1802967;01.09.1988;31.12.9999
1802968;06.08.2019;31.12.9999
1802969;14.08.2015;31.12.9999
1802970;01.04.1998;31.12.9999
1802971;16.09.2003;31.12.9999
1802972;01.01.2019;31.12.9999
1802974;05.08.2005;31.12.9999
1802976;28.08.2013;31.12.9999
1802978;08.05.2014;31.12.9999
1802979;01.01.2019;31.12.9999
1802981;17.10.2016;31.12.9999
1802982;02.04.2012;31.12.9999
1802983;01.02.2008;31.12.9999
1802984;20.05.2016;31.12.9999
1802985;01.11.2010;31.12.9999
1802987;01.01.2010;31.12.9999
1802989;14.09.2020;31.12.9999
1802990;01.01.2016;31.12.9999
1802991;02.09.2016;31.12.9999
1802992;01.01.2010;31.12.9999
1802993;01.01.2010;31.12.9999
1802996;03.03.2003;31.12.9999
1802998;10.01.2018;31.12.9999
1802999;22.04.2014;31.12.9999
1803000;20.05.2016;31.12.9999
1803001;14.02.2011;31.12.9999
1803002;13.11.2012;31.12.9999
1803003;01.01.2016;31.12.9999
1803005;15.05.2007;31.12.9999
1803006;01.01.2010;31.12.9999
1803009;01.01.2019;31.12.9999
1803010;01.08.2019;31.12.9999
1803011;01.01.2019;31.12.9999
1803012;22.09.2008;31.12.9999
1803016;16.04.2008;31.12.9999
1803017;24.07.2018;31.12.9999
1803018;01.06.2020;31.12.9999
1803019;08.09.2011;31.12.9999
1803020;01.01.2010;31.12.9999
1803021;20.04.2009;31.12.9999
1803022;15.04.2009;31.12.9999
1803023;17.07.2018;31.12.9999
1803024;01.01.2019;31.12.9999
1803025;03.08.2015;31.12.9999
1803026;02.08.2012;31.12.9999
1803027;23.03.2009;31.12.9999
1803028;27.05.2009;31.12.9999
1803029;01.01.2019;31.12.9999
1803030;24.06.2013;31.12.9999
1803032;26.08.2014;31.12.9999
1803034;01.01.2019;31.12.9999
