tn;begin;end
2101415;09.01.2017;31.12.9999
2101417;01.11.2018;31.12.9999
2101419;30.06.2020;31.12.9999
2101420;11.01.2016;31.12.9999
2101421;16.06.2020;31.12.9999
2101422;28.08.2012;31.12.9999
2101423;30.12.2019;31.12.9999
2101424;10.06.2013;31.12.9999
2101425;24.06.2016;31.12.9999
2101426;09.01.2018;31.12.9999
2101427;11.01.2016;31.12.9999
2101428;11.01.2016;31.12.9999
2101429;01.01.2020;31.12.9999
2101430;01.12.2015;31.12.9999
2101433;12.08.2015;31.12.9999
2101436;01.04.2007;31.12.9999
2101437;07.12.2014;31.12.9999
2101437;12.01.2015;31.12.9999
2101437;19.02.2018;31.12.9999
2101438;01.01.2014;31.12.9999
2101439;01.04.2016;31.12.9999
2101440;01.07.2010;31.12.9999
2101441;11.02.2019;31.12.9999
2101447;30.09.2020;31.12.9999
2101450;25.03.2020;31.12.9999
2101451;06.04.2017;31.12.9999
2101452;20.09.2018;31.12.9999
2101454;25.07.2018;31.12.9999
2101456;01.01.2018;31.12.9999
2101457;24.04.2013;31.12.9999
2101458;22.01.2013;31.12.9999
2101459;31.08.2017;31.12.9999
2101464;09.01.2018;31.12.9999
2101465;09.01.2018;31.12.9999
2101466;01.01.2012;31.12.9999
2101468;09.01.2018;31.12.9999
2101472;01.01.2018;31.12.9999
2101475;29.11.2018;31.12.9999
2101476;07.04.2014;31.12.9999
2101477;01.01.2018;31.12.9999
2101478;21.03.2019;31.12.9999
2101480;14.03.2016;31.12.9999
2101482;14.03.2016;31.12.9999
2101483;01.01.2017;31.12.9999
2101484;02.12.2013;31.12.9999
2101488;10.03.2011;31.12.9999
2101489;07.09.2007;31.12.9999
2101490;29.04.2016;31.12.9999
2101491;01.01.2013;31.12.9999
2101491;09.01.2018;31.12.9999
2101493;27.07.2020;31.12.9999
2101494;01.06.2018;31.12.9999
2101499;02.11.2015;31.12.9999
2101503;09.01.2018;31.12.9999
2101509;23.08.2018;31.12.9999
2101510;30.07.2019;31.12.9999
2101515;01.04.2007;31.12.9999
2101516;25.10.2017;31.12.9999
2101518;24.06.2013;31.12.9999
2101520;01.01.2018;31.12.9999
2101521;01.01.2018;31.12.9999
2101528;17.06.2020;31.12.9999
2101529;05.03.2013;31.12.9999
2101530;18.02.2016;31.12.9999
2101530;28.02.2020;31.12.9999
2101531;05.03.2013;31.12.9999
2101532;02.05.2017;31.12.9999
2101533;22.02.2017;31.12.9999
2101534;15.01.2019;31.12.9999
2101535;13.05.2016;31.12.9999
2101537;21.05.2018;31.12.9999
2101538;01.01.2019;31.12.9999
2101539;09.03.2013;31.12.9999
2101540;06.09.2018;31.12.9999
2101541;24.09.2020;31.12.9999
2101547;01.01.2020;31.12.9999
2101548;09.01.2018;31.12.9999
2101550;09.01.2018;31.12.9999
2101551;30.01.2017;31.12.9999
