tn;begin;end
901822;02.12.2019;31.12.9999
901823;01.02.2017;31.12.9999
901825;19.08.2019;31.12.9999
901826;01.09.2010;31.12.9999
901827;01.08.2012;31.12.9999
901828;31.07.2014;31.12.9999
901829;01.04.2020;31.12.9999
901830;01.04.2020;31.12.9999
901831;01.08.2014;31.12.9999
901832;15.01.2019;31.12.9999
901834;01.11.2002;31.12.9999
901835;23.06.2008;31.12.9999
901836;01.10.2007;31.12.9999
901837;01.04.2020;31.12.9999
901838;18.07.2001;31.12.9999
901839;23.01.2012;31.12.9999
901840;01.09.2010;31.12.9999
901841;01.04.2020;31.12.9999
901842;02.12.2019;31.12.9999
901845;19.08.2019;31.12.9999
901847;19.08.2019;31.12.9999
901848;30.04.2013;31.12.9999
901851;11.01.2009;31.12.9999
901852;28.05.2004;31.12.9999
901853;01.08.2020;31.12.9999
901854;19.08.2019;31.12.9999
901855;01.04.2020;31.12.9999
901856;09.12.2019;31.12.9999
901857;19.08.2019;31.12.9999
901860;02.12.2019;31.12.9999
901863;09.04.1999;31.12.9999
901864;01.01.2010;31.12.9999
901866;01.02.2006;31.12.9999
901867;20.07.2020;31.12.9999
901868;06.05.2019;31.12.9999
901870;16.05.2011;31.12.9999
901871;04.02.1995;31.12.9999
901874;05.05.2010;31.12.9999
901876;24.09.2003;31.12.9999
901878;01.04.1997;31.12.9999
901879;01.01.2016;31.12.9999
901882;06.08.2007;31.12.9999
901883;01.01.2016;31.12.9999
901885;21.07.2017;31.12.9999
901886;01.12.1997;31.12.9999
901888;16.11.2015;31.12.9999
901889;01.07.2011;31.12.9999
901891;01.08.2020;31.12.9999
901892;08.07.2020;31.12.9999
901893;01.03.2003;31.12.9999
901894;16.10.2020;31.12.9999
901895;01.01.2010;31.12.9999
901897;01.09.2014;31.12.9999
901898;20.12.2017;31.12.9999
901899;03.07.2012;31.12.9999
901903;14.12.2012;31.12.9999
901905;01.04.2019;31.12.9999
901907;29.03.2011;31.12.9999
901909;19.05.2014;31.12.9999
901910;04.07.2019;31.12.9999
901911;25.10.2011;31.12.9999
901912;16.12.2019;31.12.9999
901914;01.04.2019;31.12.9999
901915;01.01.2016;31.12.9999
901918;21.08.2014;31.12.9999
901919;02.07.2018;31.12.9999
901920;03.05.2018;31.12.9999
901921;09.11.2012;31.12.9999
901923;01.06.2011;31.12.9999
901923;01.06.2015;31.12.9999
901923;15.07.2020;31.12.9999
901925;12.02.2016;31.12.9999
901926;02.03.2009;31.12.9999
901927;22.06.2020;31.12.9999
901929;01.01.2016;31.12.9999
901931;01.06.2005;31.12.9999
901932;01.04.2020;31.12.9999
901933;01.04.2020;31.12.9999
901935;01.06.2011;31.12.9999
901935;01.01.2016;31.12.9999
901940;01.04.2020;31.12.9999
901943;14.08.2017;31.12.9999
901944;22.10.2007;31.12.9999
901945;01.06.2015;31.12.9999
901946;04.05.2018;31.12.9999
901947;21.09.2006;31.12.9999
901947;01.01.2016;31.12.9999
901950;18.02.2014;31.12.9999
901952;03.09.2012;31.12.9999
901954;01.06.2013;31.12.9999
901955;14.12.2015;31.12.9999
901956;18.05.2020;31.12.9999
901957;28.01.2015;31.12.9999
901958;01.01.2016;31.12.9999
901960;01.04.2020;31.12.9999
901963;27.05.1998;31.12.9999
901965;01.06.2015;31.12.9999
901966;23.12.2016;31.12.9999
901967;25.03.2019;31.12.9999
901968;22.06.2020;31.12.9999
901969;06.06.2012;31.12.9999
901971;01.01.2016;31.12.9999
901972;02.12.2019;31.12.9999
901977;07.08.2017;31.12.9999
901978;19.06.2009;31.12.9999
901981;23.12.2019;31.12.9999
901982;01.04.2020;31.12.9999
901983;19.08.2019;31.12.9999
901986;23.11.2016;31.12.9999
901987;01.01.2016;31.12.9999
901988;01.01.2016;31.12.9999
901990;18.05.2010;31.12.9999
901991;01.01.2016;31.12.9999
901992;18.09.2012;31.12.9999
901992;02.03.2020;31.12.9999
901993;01.04.2020;31.12.9999
901994;01.09.2015;31.12.9999
901995;01.01.2010;31.12.9999
901996;01.09.2013;31.12.9999
901997;01.04.2020;31.12.9999
901999;01.04.2004;31.12.9999
902000;19.08.2019;31.12.9999
902002;03.05.2018;31.12.9999
902003;26.02.2013;31.12.9999
902004;04.09.2019;31.12.9999
902005;01.09.2010;31.12.9999
902006;01.09.2009;31.12.9999
902007;21.09.2016;31.12.9999
902008;19.11.2014;31.12.9999
902009;01.01.2016;31.12.9999
902010;01.04.2004;31.12.9999
902010;22.06.2020;31.12.9999
902013;17.07.2017;31.12.9999
902014;02.05.2017;31.12.9999
902015;10.01.2017;31.12.9999
902016;01.08.2011;31.12.9999
902017;10.10.2017;31.12.9999
902018;01.04.2019;31.12.9999
902019;20.02.2014;31.12.9999
902020;01.09.2014;31.12.9999
902021;12.01.2015;31.12.9999
902021;16.10.2018;31.12.9999
902022;01.06.2011;31.12.9999
902023;29.12.2018;31.12.9999
902024;29.01.2018;31.12.9999
902025;09.03.2010;31.12.9999
902026;14.10.2020;31.12.9999
902027;01.07.2006;31.12.9999
902028;26.10.2016;31.12.9999
902029;24.04.2012;31.12.9999
902030;01.01.2012;31.12.9999
902031;15.02.2016;31.12.9999
902032;27.07.2020;31.12.9999
902033;01.09.2014;31.12.9999
902037;01.07.2014;31.12.9999
902038;01.09.2015;31.12.9999
902039;28.03.2016;31.12.9999
902040;22.07.2003;31.12.9999
902042;06.06.2016;31.12.9999
902043;01.08.2013;31.12.9999
902044;22.08.2016;31.12.9999
902045;01.08.2015;31.12.9999
902048;24.09.2018;31.12.9999
902049;10.11.2010;31.12.9999
902050;01.04.2020;31.12.9999
902051;10.09.2013;31.12.9999
902053;01.07.2016;31.12.9999
902054;01.08.2020;31.12.9999
902056;09.12.2019;31.12.9999
902057;24.05.2013;31.12.9999
902059;09.01.2019;31.12.9999
902060;10.06.2015;31.12.9999
902061;01.07.2015;31.12.9999
902063;09.12.2019;31.12.9999
902065;01.07.2014;31.12.9999
902067;21.03.2013;31.12.9999
902068;08.05.2020;31.12.9999
902069;17.01.2019;31.12.9999
902071;01.04.2020;31.12.9999
902072;22.10.2013;31.12.9999
902073;10.05.2007;31.12.9999
902075;23.05.2005;31.12.9999
902075;01.07.2016;31.12.9999
902076;06.02.2002;31.12.9999
902077;13.07.2020;31.12.9999
902078;25.03.2015;31.12.9999
902079;12.02.2016;31.12.9999
902080;10.05.2011;31.12.9999
902082;01.02.2012;31.12.9999
902083;19.08.2019;31.12.9999
902084;01.04.2020;31.12.9999
902085;01.01.2016;31.12.9999
902087;22.03.2013;31.12.9999
902090;01.04.2020;31.12.9999
902091;25.08.2020;31.12.9999
902092;14.02.2011;31.12.9999
902093;01.04.2020;31.12.9999
902094;20.11.2014;31.12.9999
902095;01.07.2013;31.12.9999
902097;23.01.2019;31.12.9999
902098;20.09.2019;31.12.9999
902100;01.08.2011;31.12.9999
902101;29.01.2018;31.12.9999
902102;03.04.2019;31.12.9999
902103;06.10.1993;31.12.9999
902103;01.09.2012;31.12.9999
902105;24.06.2004;31.12.9999
902107;11.08.2000;31.12.9999
902107;01.04.2020;31.12.9999
902108;07.04.2005;31.12.9999
902109;01.08.2015;31.12.9999
902110;02.12.2019;31.12.9999
902111;01.01.2016;31.12.9999
902112;05.02.2020;31.12.9999
902113;01.09.2014;31.12.9999
902114;13.12.2016;31.12.9999
902115;05.06.2017;31.12.9999
902117;29.10.2019;31.12.9999
902118;15.02.2018;31.12.9999
902119;01.02.2017;31.12.9999
902120;07.04.2018;31.12.9999
902121;05.02.2020;31.12.9999
902123;03.08.2020;31.12.9999
902124;01.09.2014;31.12.9999
902126;04.08.2020;31.12.9999
902128;28.10.2013;31.12.9999
902129;21.07.2008;31.12.9999
902130;17.07.2017;31.12.9999
902132;01.09.2011;31.12.9999
902134;19.05.2014;31.12.9999
902137;01.06.2012;31.12.9999
902137;01.01.2016;31.12.9999
902138;18.03.2013;31.12.9999
902139;01.08.2012;31.12.9999
902141;02.10.2013;31.12.9999
902142;01.09.2010;31.12.9999
902143;20.02.2014;31.12.9999
902144;01.06.2011;31.12.9999
902144;01.01.2016;31.12.9999
902145;01.09.2013;31.12.9999
902149;01.04.2020;31.12.9999
902150;01.06.2013;31.12.9999
902150;01.01.2016;31.12.9999
902150;15.06.2020;31.12.9999
902152;22.09.2005;31.12.9999
902152;01.01.2016;31.12.9999
902153;01.07.2002;31.12.9999
902153;01.01.2016;31.12.9999
902156;01.12.1999;31.12.9999
902156;01.01.2016;31.12.9999
902158;04.09.2020;31.12.9999
902159;09.06.2017;31.12.9999
902160;24.03.2003;31.12.9999
902160;22.06.2020;31.12.9999
902161;07.04.2003;31.12.9999
902162;05.11.2008;31.12.9999
902163;21.11.2005;31.12.9999
902164;01.07.2015;31.12.9999
902165;01.07.2012;31.12.9999
902167;07.05.2019;31.12.9999
902169;01.01.2016;31.12.9999
902171;01.06.2010;31.12.9999
902173;01.04.2020;31.12.9999
902174;24.11.2006;31.12.9999
902174;14.02.2011;31.12.9999
902178;11.05.2010;31.12.9999
902181;01.03.2010;31.12.9999
902184;01.08.2006;31.12.9999
902185;19.08.2019;31.12.9999
902186;09.04.2014;31.12.9999
902186;01.02.2017;31.12.9999
902188;12.04.2019;31.12.9999
902189;23.01.2018;31.12.9999
902191;31.12.2013;31.12.9999
902193;09.09.2005;31.12.9999
902194;11.06.2014;31.12.9999
902195;01.09.2014;31.12.9999
902197;13.02.2019;31.12.9999
902199;01.04.2019;31.12.9999
902200;20.10.2015;31.12.9999
902201;01.04.2020;31.12.9999
902202;01.08.2020;31.12.9999
902204;01.04.2020;31.12.9999
902205;01.01.2016;31.12.9999
902208;19.08.2019;31.12.9999
902209;01.01.2004;31.12.9999
902211;01.04.2020;31.12.9999
902212;01.04.2020;31.12.9999
902214;19.08.2019;31.12.9999
902215;08.06.2020;31.12.9999
902216;12.10.2019;31.12.9999
902217;01.02.2017;31.12.9999
902218;01.04.2019;31.12.9999
902220;02.07.2001;31.12.9999
902220;05.11.2014;31.12.9999
902221;09.10.2019;31.12.9999
902222;25.05.2020;31.12.9999
902223;05.02.2001;31.12.9999
902223;01.09.2014;31.12.9999
902224;03.12.2019;31.12.9999
902225;01.07.2016;31.12.9999
902228;15.04.2020;31.12.9999
902232;12.09.2011;31.12.9999
902233;01.07.2016;31.12.9999
902234;01.01.2016;31.12.9999
902236;14.01.2013;31.12.9999
902236;10.03.2017;31.12.9999
902237;15.10.2020;31.12.9999
902240;27.07.2020;31.12.9999
902244;16.02.2016;31.12.9999
902245;01.06.2009;31.12.9999
902246;01.04.2020;31.12.9999
902247;01.10.2015;31.12.9999
902248;15.10.2020;31.12.9999
902249;09.08.2019;31.12.9999
902250;17.07.2017;31.12.9999
902251;01.02.2017;31.12.9999
902252;01.07.2016;31.12.9999
902254;01.12.2002;31.12.9999
902255;01.11.2017;31.12.9999
902256;17.07.2017;31.12.9999
902258;22.03.2000;31.12.9999
902259;03.08.2020;31.12.9999
902260;03.06.2019;31.12.9999
902261;19.02.2018;31.12.9999
902264;01.01.2016;31.12.9999
902266;09.12.2019;31.12.9999
902267;21.10.2019;31.12.9999
902268;27.09.2017;31.12.9999
902270;01.08.2015;31.12.9999
902271;23.10.2018;31.12.9999
902274;01.02.2017;31.12.9999
902276;23.01.2014;31.12.9999
902276;01.06.2018;31.12.9999
902277;21.01.2015;31.12.9999
902278;05.11.2013;31.12.9999
902280;14.08.2017;31.12.9999
902283;01.04.2019;31.12.9999
902285;01.08.2012;31.12.9999
902286;21.12.2009;31.12.9999
902287;01.10.2018;31.12.9999
902290;01.08.2020;31.12.9999
902291;01.04.2019;31.12.9999
902292;24.10.2011;31.12.9999
902298;01.10.2002;31.12.9999
902299;06.11.2015;31.12.9999
902300;01.01.2016;31.12.9999
902301;19.08.2019;31.12.9999
902302;23.10.2006;31.12.9999
902303;07.07.2017;31.12.9999
902303;13.06.2018;31.12.9999
902304;19.11.2019;31.12.9999
902305;21.06.2016;31.12.9999
902306;20.07.2020;31.12.9999
902307;01.04.2020;31.12.9999
902311;01.01.2016;31.12.9999
902312;30.12.2009;31.12.9999
902313;28.12.2015;31.12.9999
902314;15.03.2004;31.12.9999
902315;24.12.2008;31.12.9999
902316;01.04.2020;31.12.9999
902317;08.10.2014;31.12.9999
902319;21.08.2018;31.12.9999
902320;24.02.2016;31.12.9999
902321;19.09.2016;31.12.9999
902322;01.07.2011;31.12.9999
902323;26.03.2014;31.12.9999
902324;01.08.2014;31.12.9999
902325;23.09.2020;31.12.9999
902326;04.12.2012;31.12.9999
902327;19.02.2018;31.12.9999
902329;15.06.2020;31.12.9999
902330;12.02.2020;31.12.9999
902331;01.07.2012;31.12.9999
902333;09.12.2019;31.12.9999
902334;16.12.2019;31.12.9999
902336;01.04.2020;31.12.9999
902337;01.01.2013;31.12.9999
902338;13.11.2018;31.12.9999
902339;15.06.2015;31.12.9999
902340;13.03.2003;31.12.9999
902341;01.09.2013;31.12.9999
902342;01.11.2006;31.12.9999
902343;23.09.2013;31.12.9999
902344;01.03.2004;31.12.9999
902345;14.09.2020;31.12.9999
902346;01.02.1993;31.12.9999
902347;04.09.2019;31.12.9999
902348;01.09.2011;31.12.9999
902349;01.02.2017;31.12.9999
902350;01.02.2017;31.12.9999
902351;01.12.2014;31.12.9999
902352;17.02.2014;31.12.9999
902353;01.04.2020;31.12.9999
902355;01.04.2020;31.12.9999
902356;01.08.2015;31.12.9999
902357;01.02.2017;31.12.9999
902358;13.08.2013;31.12.9999
902359;09.12.2019;31.12.9999
902360;02.03.2015;31.12.9999
902361;18.10.2013;31.12.9999
902362;11.10.2011;31.12.9999
902363;01.02.2020;31.12.9999
902364;01.08.2020;31.12.9999
902365;17.01.2019;31.12.9999
902366;01.02.1999;31.12.9999
902367;23.12.2019;31.12.9999
902368;10.10.2011;31.12.9999
902369;19.08.2013;31.12.9999
902370;04.08.2011;31.12.9999
902372;01.08.2013;31.12.9999
902373;20.09.2011;31.12.9999
902376;03.03.2003;31.12.9999
902378;04.08.2011;31.12.9999
902380;04.08.2011;31.12.9999
902381;01.09.2013;31.12.9999
902383;01.09.2012;31.12.9999
902384;04.08.2011;31.12.9999
902386;22.06.2002;31.12.9999
902387;03.12.2014;31.12.9999
902388;28.07.2014;31.12.9999
902389;01.04.2020;31.12.9999
902390;04.08.2011;31.12.9999
902392;01.04.2020;31.12.9999
902393;22.05.2013;31.12.9999
902396;18.09.2020;31.12.9999
902399;02.09.2013;31.12.9999
902400;13.12.2011;31.12.9999
902401;01.08.2011;31.12.9999
902402;19.11.2007;31.12.9999
902402;01.01.2016;31.12.9999
902403;15.06.2012;31.12.9999
902403;15.06.2020;31.12.9999
902406;01.04.2020;31.12.9999
902407;12.12.2006;31.12.9999
902408;14.09.2011;31.12.9999
902409;10.01.2013;31.12.9999
902410;26.11.2012;31.12.9999
902411;01.09.2010;31.12.9999
902413;02.12.2019;31.12.9999
902414;19.08.2019;31.12.9999
902415;10.03.2006;31.12.9999
902416;06.03.2014;31.12.9999
902417;01.06.2011;31.12.9999
902418;12.03.2014;31.12.9999
902418;06.11.2018;31.12.9999
902419;01.06.2011;31.12.9999
902420;01.04.2019;31.12.9999
902421;13.10.2016;31.12.9999
902421;06.05.2020;31.12.9999
902422;04.06.2007;31.12.9999
902423;01.06.2015;31.12.9999
902424;19.08.2019;31.12.9999
902425;18.04.2007;31.12.9999
902426;01.06.2013;31.12.9999
902427;01.06.2010;31.12.9999
902428;26.02.2020;31.12.9999
902431;25.07.2017;31.12.9999
902432;12.12.2016;31.12.9999
902433;01.07.2014;31.12.9999
902434;13.02.2020;31.12.9999
902436;21.12.2009;31.12.9999
902437;21.12.2009;31.12.9999
902438;21.12.2009;31.12.9999
902439;21.12.2009;31.12.9999
902440;21.12.2009;31.12.9999
902442;21.12.2009;31.12.9999
902443;01.07.2014;31.12.9999
902444;21.12.2009;31.12.9999
902445;13.02.2020;31.12.9999
902446;21.12.2009;31.12.9999
902447;11.03.2011;31.12.9999
902448;17.02.2010;31.12.9999
902449;15.04.2013;31.12.9999
902450;02.10.2013;31.12.9999
902451;14.09.2011;31.12.9999
902452;27.12.2012;31.12.9999
902453;29.07.2020;31.12.9999
902454;04.08.2011;31.12.9999
902458;01.08.2013;31.12.9999
902459;01.04.2020;31.12.9999
902460;16.04.2008;31.12.9999
902464;01.04.2020;31.12.9999
902466;14.09.2011;31.12.9999
902467;01.11.2002;31.12.9999
902469;18.10.2010;31.12.9999
902470;03.07.1995;31.12.9999
902470;21.07.2010;31.12.9999
902471;01.08.2014;31.12.9999
902474;01.06.2020;31.12.9999
902475;25.12.2018;31.12.9999
902476;01.04.2020;31.12.9999
902479;04.08.2011;31.12.9999
902480;01.10.2019;31.12.9999
902482;05.12.2019;31.12.9999
902483;04.08.2011;31.12.9999
902484;01.07.2013;31.12.9999
902485;01.01.2016;31.12.9999
902486;09.09.2019;31.12.9999
902487;02.07.2020;31.12.9999
902488;04.07.2016;31.12.9999
902490;02.07.2020;31.12.9999
902491;01.04.2020;31.12.9999
902492;01.07.2007;31.12.9999
902494;01.09.2010;31.12.9999
902496;01.04.2020;31.12.9999
902498;01.12.2003;31.12.9999
902500;01.01.2016;31.12.9999
902501;01.04.2020;31.12.9999
902502;24.12.2019;31.12.9999
902503;01.01.2016;31.12.9999
902504;01.01.2016;31.12.9999
902508;12.03.2018;31.12.9999
902509;01.09.2020;31.12.9999
902510;01.09.2015;31.12.9999
902511;18.07.2013;31.12.9999
902512;01.07.2004;31.12.9999
902513;04.08.2011;31.12.9999
902514;01.04.2020;31.12.9999
902515;05.09.2018;31.12.9999
902517;01.09.2012;31.12.9999
902518;01.01.2016;31.12.9999
902519;01.01.2016;31.12.9999
902520;01.04.2020;31.12.9999
902522;01.09.2012;31.12.9999
902524;01.09.2012;31.12.9999
902525;26.04.2012;31.12.9999
902527;23.09.2020;31.12.9999
902528;01.09.2008;31.12.9999
902529;26.12.2019;31.12.9999
902530;20.08.2013;31.12.9999
902531;04.08.2011;31.12.9999
902532;01.01.2016;31.12.9999
902533;30.09.1981;31.12.9999
902533;01.07.2014;31.12.9999
902534;02.09.2013;31.12.9999
902537;01.01.2016;31.12.9999
902540;01.01.2016;31.12.9999
902541;01.09.2012;31.12.9999
902543;01.01.2016;31.12.9999
902544;10.12.2018;31.12.9999
902546;01.07.2020;31.12.9999
902550;01.01.2016;31.12.9999
902553;31.08.2012;31.12.9999
902554;01.01.2016;31.12.9999
902555;17.07.2017;31.12.9999
902556;09.12.2019;31.12.9999
902557;07.12.2015;31.12.9999
902558;05.11.2013;31.12.9999
902558;10.12.2018;31.12.9999
902559;03.04.2006;31.12.9999
902560;06.04.2006;31.12.9999
902561;17.07.2017;31.12.9999
902563;26.02.2018;31.12.9999
902565;29.08.2008;31.12.9999
902568;01.09.2008;31.12.9999
902570;01.02.2003;31.12.9999
902571;23.04.2004;31.12.9999
902572;18.03.2019;31.12.9999
902574;01.09.2012;31.12.9999
902575;22.09.2017;31.12.9999
902576;06.05.2019;31.12.9999
902577;01.11.1992;31.12.9999
902578;13.05.2015;31.12.9999
902578;01.04.2020;31.12.9999
902579;01.09.2008;31.12.9999
902581;01.08.2010;31.12.9999
902582;01.04.2003;31.12.9999
902583;06.05.2019;31.12.9999
902585;13.06.2017;31.12.9999
902586;01.04.2019;31.12.9999
902587;01.01.2016;31.12.9999
902588;21.09.2020;31.12.9999
902590;01.11.2001;31.12.9999
902593;21.08.2001;31.12.9999
902594;01.04.2019;31.12.9999
902596;05.10.1990;31.12.9999
902597;01.08.2010;31.12.9999
902598;23.09.2020;31.12.9999
902599;16.04.2019;31.12.9999
902601;17.07.2017;31.12.9999
902602;01.06.2011;31.12.9999
902604;01.06.2015;31.12.9999
902606;09.12.2019;31.12.9999
902607;10.07.2015;31.12.9999
902608;19.08.2019;31.12.9999
902610;02.12.2019;31.12.9999
902611;01.06.2009;31.12.9999
902613;09.01.2020;31.12.9999
902616;01.06.2012;31.12.9999
902617;12.09.1997;31.12.9999
902618;17.12.2004;31.12.9999
902620;22.03.2018;31.12.9999
902622;01.06.2011;31.12.9999
902622;01.01.2016;31.12.9999
902623;12.12.2014;31.12.9999
902623;01.01.2016;31.12.9999
902624;26.12.2008;31.12.9999
902624;01.01.2016;31.12.9999
902626;26.03.2012;31.12.9999
902627;03.04.2000;31.12.9999
902628;01.06.2010;31.12.9999
902629;01.06.2009;31.12.9999
902629;31.12.2018;31.12.9999
902630;05.07.2005;31.12.9999
902633;19.08.2019;31.12.9999
902634;03.03.2014;31.12.9999
902635;08.04.2019;31.12.9999
902636;01.11.2011;31.12.9999
902637;19.08.2002;31.12.9999
902638;10.01.2012;31.12.9999
902639;01.12.2000;31.12.9999
902640;22.03.2006;31.12.9999
902640;09.06.2018;31.12.9999
902641;01.06.2015;31.12.9999
902641;09.06.2018;31.12.9999
902642;11.07.2017;31.12.9999
902643;11.12.2018;31.12.9999
902644;01.08.2017;31.12.9999
902644;23.10.2018;31.12.9999
902645;01.06.2012;31.12.9999
902645;01.01.2016;31.12.9999
902646;01.07.2016;31.12.9999
902649;02.12.2019;31.12.9999
902650;02.12.2019;31.12.9999
902651;01.07.2011;31.12.9999
902652;25.11.2019;31.12.9999
902653;26.01.2018;31.12.9999
902654;23.05.2013;31.12.9999
902655;01.06.2015;31.12.9999
902655;01.01.2016;31.12.9999
902656;08.04.2020;31.12.9999
902657;23.09.2020;31.12.9999
902658;09.11.2009;31.12.9999
902658;01.01.2016;31.12.9999
902661;01.02.2017;31.12.9999
902665;01.08.2014;31.12.9999
902666;23.01.2017;31.12.9999
902668;06.02.2008;31.12.9999
902670;01.01.2016;31.12.9999
902672;01.08.2012;31.12.9999
902673;01.06.2012;31.12.9999
902673;01.01.2016;31.12.9999
902674;14.04.2020;31.12.9999
902675;01.06.2011;31.12.9999
902675;01.01.2016;31.12.9999
902676;23.12.2019;31.12.9999
902677;30.05.2008;31.12.9999
902677;01.01.2016;31.12.9999
902681;18.07.2014;31.12.9999
902681;01.01.2016;31.12.9999
902683;01.06.2015;31.12.9999
902685;01.01.2016;31.12.9999
902688;11.09.2019;31.12.9999
902689;01.01.2016;31.12.9999
902690;27.01.2020;31.12.9999
902691;02.10.2019;31.12.9999
902692;21.07.2020;31.12.9999
902694;11.03.2008;31.12.9999
902695;01.01.2016;31.12.9999
902696;01.08.2006;31.12.9999
902696;01.05.2020;31.12.9999
902697;02.07.2001;31.12.9999
902697;01.01.2016;31.12.9999
902698;14.03.2011;31.12.9999
902698;01.01.2016;31.12.9999
902699;13.07.2015;31.12.9999
902699;01.07.2018;31.12.9999
902702;01.01.2016;31.12.9999
902703;06.12.2019;31.12.9999
902704;01.08.2015;31.12.9999
902704;15.12.2018;31.12.9999
902705;01.04.2019;31.12.9999
902706;01.01.2016;31.12.9999
902708;28.01.2019;31.12.9999
902709;01.04.2009;31.12.9999
902711;10.07.2018;31.12.9999
902712;01.02.2017;31.12.9999
902713;01.01.2016;31.12.9999
902716;01.01.2016;31.12.9999
902717;01.01.2016;31.12.9999
902718;01.02.2012;31.12.9999
902719;08.09.2004;31.12.9999
902720;01.01.2016;31.12.9999
902722;22.10.2001;31.12.9999
902722;01.01.2016;31.12.9999
902726;01.06.2013;31.12.9999
902728;22.08.2016;31.12.9999
902729;02.12.2002;31.12.9999
902729;01.01.2016;31.12.9999
902730;15.01.2004;31.12.9999
902732;23.05.2016;31.12.9999
902733;01.08.2012;31.12.9999
902734;20.04.2015;31.12.9999
902735;31.12.1996;30.06.2197
902735;01.09.2014;31.12.9999
902736;01.06.2004;31.12.9999
902737;28.12.2000;31.12.9999
902738;01.01.2016;31.12.9999
902739;18.08.1983;31.12.9999
902739;16.01.2003;31.12.9999
902739;14.10.2008;31.12.9999
902740;27.11.2017;31.12.9999
902740;24.10.2018;31.12.9999
902743;23.04.2018;31.12.9999
902744;01.08.2020;31.12.9999
902745;01.09.2012;31.12.9999
902746;31.10.2018;31.12.9999
902747;01.01.2016;31.12.9999
902751;01.01.2016;31.12.9999
902752;01.01.2016;31.12.9999
902753;25.09.2019;31.12.9999
902754;01.06.2010;31.12.9999
902755;07.10.2019;31.12.9999
902757;21.01.2020;31.12.9999
902759;01.06.2013;31.12.9999
902759;01.01.2016;31.12.9999
902760;19.08.2019;31.12.9999
902761;01.08.2015;31.12.9999
902761;25.12.2018;31.12.9999
902764;21.12.2017;31.12.9999
902766;01.04.2020;31.12.9999
902768;26.02.2018;31.12.9999
902770;01.09.2020;31.12.9999
902771;25.12.2018;31.12.9999
902772;02.12.2002;31.12.9999
902772;01.01.2016;31.12.9999
902773;01.04.2020;31.12.9999
902774;11.09.2019;31.12.9999
902775;02.12.2002;31.12.9999
902775;01.01.2016;31.12.9999
902776;01.04.2020;31.12.9999
902777;01.01.2016;31.12.9999
902779;01.10.2010;31.12.9999
902780;22.10.2001;31.12.9999
902780;01.01.2016;31.12.9999
902781;01.07.2016;31.12.9999
902782;22.08.2014;31.12.9999
902782;01.01.2016;31.12.9999
902783;23.12.2015;31.12.9999
902784;01.09.2010;31.12.9999
902785;01.01.2016;31.12.9999
902786;01.04.2020;31.12.9999
902788;01.10.2009;31.12.9999
902789;01.10.2014;31.12.9999
902790;23.09.2020;31.12.9999
902791;09.04.2018;31.12.9999
902792;26.04.2013;31.12.9999
902792;09.09.2019;31.12.9999
902793;08.02.2017;31.12.9999
902794;25.10.2004;31.12.9999
902794;01.01.2016;31.12.9999
902794;01.11.2019;31.12.9999
902796;01.01.2016;31.12.9999
902799;01.03.2006;31.12.9999
902799;08.05.2019;31.12.9999
902802;07.04.2014;31.12.9999
902802;15.06.2018;31.12.9999
902803;01.01.2016;31.12.9999
902804;16.04.2015;31.12.9999
902807;22.02.2018;31.12.9999
902808;10.11.2003;31.12.9999
902808;01.01.2016;31.12.9999
902809;01.06.2004;31.12.9999
902811;26.03.2010;31.12.9999
902812;06.12.2012;31.12.9999
902813;06.08.2014;31.12.9999
902813;23.07.2018;31.12.9999
902816;01.10.2015;31.12.9999
902816;01.01.2016;31.12.9999
902817;05.05.2004;31.12.9999
902817;01.01.2016;31.12.9999
902819;12.03.2018;31.12.9999
902820;01.01.2016;31.12.9999
902823;03.02.2014;31.12.9999
902825;05.12.2000;31.12.9999
902825;01.01.2016;31.12.9999
902826;02.12.2002;31.12.9999
902826;01.01.2016;31.12.9999
902828;21.05.2019;31.12.9999
902829;01.08.2003;31.12.9999
902830;25.12.2019;31.12.9999
902833;07.09.2009;31.12.9999
902833;01.01.2016;31.12.9999
902834;17.06.2019;31.12.9999
902835;01.07.2014;31.12.9999
902835;07.10.2019;31.12.9999
902837;01.04.2020;31.12.9999
902838;15.06.2017;31.12.9999
902839;01.11.2000;31.12.9999
902841;18.10.2017;31.12.9999
902842;01.07.2015;31.12.9999
902844;19.01.2018;31.12.9999
902845;01.07.2013;31.12.9999
902845;01.04.2019;31.12.9999
902849;02.07.2014;31.12.9999
902850;01.02.2017;31.12.9999
902852;04.12.2019;31.12.9999
902854;01.11.2007;31.12.9999
902855;09.11.2009;31.12.9999
902855;01.01.2016;31.12.9999
902856;06.08.2019;31.12.9999
902858;01.09.2014;31.12.9999
902859;05.10.2020;31.12.9999
902860;01.01.2016;31.12.9999
902861;01.06.2012;31.12.9999
902863;19.05.2008;31.12.9999
902863;10.12.2018;31.12.9999
902864;07.02.2020;31.12.9999
902866;27.08.2020;31.12.9999
902867;01.10.2002;31.12.9999
902868;01.01.2016;31.12.9999
902869;23.03.2015;31.12.9999
902869;01.01.2016;31.12.9999
902870;12.08.2020;31.12.9999
902871;01.10.2013;31.12.9999
902872;01.01.2016;31.12.9999
902873;05.12.2000;31.12.9999
902873;01.01.2016;31.12.9999
902874;23.09.2020;31.12.9999
902875;01.07.2010;31.12.9999
902876;01.10.2013;31.12.9999
902877;01.10.2015;31.12.9999
